player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Jackson Greenleaf,167995,WR,MHMRTI,1,1,0,0,0.0,0,0,-6,0,0,0,0,0.0,0,0,999,0,0,62.5,60.0,60.0,,,,60.0,,-6,0,0,0,0,1,0,0,0,1,0,-6,0,0.0,-6.0,,0
Isaiah Grybauskus,161174,QB,TAYLOR,1,1,0,0,,0,0,0,0,0,0,0,0.0,0,0,402,0,1,63.7,50.7,66.6,51.3,,,59.8,60.0,0,0,0,0,0,2,0,0,0,1,0,0,0,0.0,0.0,,0
Raequan Beal,138504,QB,FLKNR,1,1,0,0,0.0,0,0,-4,0,0,0,1,0.0,0,0,1270,0,0,67.3,64.8,72.8,64.1,,,60.0,60.0,-4,0,0,0,0,7,0,0,0,1,0,-4,1,1.0,-4.0,,0
Unknown North American 29,169200,HB,NAUSTA,1,1,0,0,0.0,0,0,1,0,0,0,1,0.0,0,0,1453,0,0,62.5,57.5,63.5,,,,58.4,,1,0,0,0,0,1,0,0,0,1,0,1,1,1.0,1.0,,1
Nathan Storch,123199,HB,N GREENVLE,1,1,0,0,0.0,0,0,2,0,0,0,1,0.0,0,0,390,0,0,62.5,59.0,66.1,,,59.5,59.8,60.0,2,0,0,0,1,2,0,0,0,1,0,2,1,1.0,2.0,0.0,1
Kamerin Ferguson,168080,HB,SW BAPTIST,1,1,0,0,0.0,0,0,-1,0,0,0,0,0.0,0,0,1492,0,1,62.5,59.2,71.2,,67.3,56.8,59.3,,-1,0,0,0,5,1,0,0,0,1,0,-1,0,0.0,-1.0,0.0,0
Dylan Ramirez,166206,QB,N GREENVLE,1,1,0,0,0.0,0,0,4,0,0,0,2,0.0,0,0,390,0,0,64.4,70.2,67.4,75.3,,,58.2,60.0,4,0,0,0,0,2,0,0,0,1,0,4,2,2.0,4.0,,1
Sam Wilder,120957,FB,MISS COL,1,1,0,1,100.0,15,0,15,0,0,0,12,0.0,1,1,990,0,0,62.5,52.9,75.2,,67.5,53.8,60.0,44.2,15,0,0,0,8,47,0,0,1,1,0,15,12,12.0,15.0,0.0,0
Lavale Hill,169078,FB,KY STATE,1,1,0,0,0.0,0,0,13,0,0,0,0,0.0,1,1,378,0,1,62.5,70.2,74.7,,,55.2,62.3,77.7,13,0,0,0,8,31,0,0,1,1,0,13,0,0.0,13.0,0.0,0
Devontaye Bankston,169086,FB,KY STATE,1,1,0,0,0.0,0,0,4,0,0,0,4,0.0,0,0,378,0,0,62.5,60.0,66.0,,,,60.0,60.0,4,0,0,0,0,2,0,0,0,1,0,4,4,4.0,4.0,,0
Elijah Palmer,168308,WR,WARNER,1,1,0,0,,0,0,0,0,0,0,1,0.0,0,0,407,0,1,66.3,56.6,75.8,,,54.0,63.8,57.9,0,0,4,1,25,16,0,0,3,2,0,0,1,1.0,0.0,0.16,0
I'jon Richardson,168315,CB,WARNER,1,1,0,0,,0,0,0,0,0,0,1,0.0,0,0,407,0,1,62.5,59.4,62.7,,,,59.7,,0,0,0,0,0,1,0,0,0,1,0,0,1,1.0,0.0,,0
Nicholas Feanny,168362,K,LINCOK,1,1,0,0,0.0,0,0,-24,0,0,0,0,0.0,0,0,1452,1,0,11.1,60.0,70.3,,,,60.0,,-24,0,0,0,0,1,0,0,0,1,0,-24,0,0.0,-24.0,,0
Treyvion Dimmings,168370,WR,LINCOK,5,1,0,0,0.0,0,0,-4,1,2,0,0,0.0,0,0,1452,2,1,9.0,57.7,84.2,,,57.5,57.4,59.6,-4,0,147,8,94,136,0,0,16,9,0,-4,0,0.0,-4.0,1.56,0
Mason Hamilton,160627,QB,CHADST,1,1,0,0,0.0,0,0,4,0,0,0,2,0.0,0,0,809,0,1,66.2,42.6,71.4,42.6,,,58.1,60.0,4,0,0,0,0,7,0,0,0,1,0,4,2,2.0,4.0,,0
Kishawn Berry,168377,WR,LINCOK,5,1,0,0,0.0,0,0,1,0,1,0,2,50.0,0,0,1452,0,1,72.6,52.5,77.1,,74.2,55.2,59.7,32.3,1,0,-5,3,20,10,0,0,3,4,0,1,2,2.0,1.0,-0.25,0
Veontai Williams,161048,WR,MISS COL,1,1,0,0,0.0,0,0,-7,0,0,0,0,0.0,0,0,990,0,0,65.3,77.2,77.3,,,82.3,57.6,62.2,-7,0,42,2,6,24,0,0,3,3,0,-7,0,0.0,-7.0,7.0,0
Tyler Thomas,165481,QB,STTMFL,1,1,0,0,0.0,0,0,-1,0,0,0,0,0.0,0,0,1477,0,0,69.5,86.9,77.0,86.1,,,60.0,60.0,-1,0,0,0,0,27,0,0,0,1,0,-1,0,0.0,-1.0,,0
Dante Franklin,166081,WR,MILES,1,1,0,0,0.0,0,0,-2,0,0,0,4,0.0,0,0,386,0,0,62.5,55.9,73.3,,,57.0,59.6,56.3,-2,0,0,0,4,13,0,0,1,1,0,-2,4,4.0,-2.0,0.0,1
Arturo Herrera-Caballero,168427,TE,LVLEOP,1,1,0,0,,0,0,0,0,1,0,0,0.0,0,0,937,0,0,64.3,55.6,75.4,,71.7,58.8,60.0,46.7,0,0,8,1,4,6,0,0,2,2,0,0,0,0.0,0.0,2.0,0
Dre Evans,165958,WR,CHADST,1,1,0,0,0.0,0,0,7,0,0,0,2,0.0,0,0,809,0,1,64.3,62.0,71.2,,,57.4,63.5,60.1,7,0,6,1,6,6,0,0,2,2,0,7,2,2.0,7.0,1.0,0
Eric Gibson Jr.,168461,QB,FLMMRL,1,1,0,0,0.0,0,0,-3,0,0,0,0,0.0,0,0,1471,0,0,65.9,56.1,71.4,55.8,,,59.7,60.0,-3,1,0,0,0,6,0,0,0,1,0,-3,0,0.0,-3.0,,1
Rolous Frazier,110712,HB,MARS HILL,1,1,0,0,0.0,0,0,3,0,0,0,2,0.0,0,1,383,0,0,62.5,57.5,67.8,,,57.2,59.1,,3,0,0,0,4,1,0,0,0,1,0,3,2,2.0,3.0,0.0,1
John Ayres,161719,FB,BLMSBG,1,1,0,0,0.0,0,0,5,0,0,0,0,0.0,0,1,766,0,1,62.5,60.3,71.6,,,59.8,62.4,54.5,5,0,0,0,1,9,0,0,0,1,1,5,0,0.0,5.0,0.0,0
Joseph Hess,168503,QB,NAUSTA,2,1,0,0,0.0,0,0,0,0,0,0,,100.0,0,0,1453,1,0,27.7,24.7,17.9,24.9,,,57.8,60.0,2,1,0,0,0,24,2,1,0,0,0,2,7,7.0,2.0,,0
Malcolm Wilson,165938,HB,BARCOL,1,1,0,0,0.0,0,0,3,0,0,0,6,0.0,0,0,1473,0,0,62.5,58.2,69.3,,,57.5,59.8,58.9,3,0,0,0,4,5,0,0,1,1,0,3,6,6.0,3.0,0.0,1
O'Joshua Bunton,106468,WR,LANECOL,1,1,1,0,0.0,0,0,3,0,1,1,4,114.3,0,0,942,0,1,68.1,78.4,76.3,,,79.2,57.9,62.5,3,0,127,6,24,23,0,0,8,7,0,3,4,4.0,3.0,5.29,0
Darius Willis,154897,WR,MITECH,1,1,0,0,,0,0,0,1,1,0,5,100.0,0,0,980,0,0,68.0,59.4,78.5,,,61.5,60.0,49.9,0,0,35,4,32,27,0,0,11,5,0,0,5,5.0,0.0,1.09,0
Evens Valcourt Jr.,153189,WR,WARNER,1,1,0,0,0.0,0,0,1,0,0,0,3,0.0,0,0,407,0,1,66.0,82.6,74.8,,,85.9,59.7,46.9,1,1,84,3,14,12,0,0,5,4,0,1,3,3.0,1.0,6.0,0
Samurai Matthews,169132,HB,VA LYNCHBU,1,1,1,0,,0,0,0,0,0,1,2,200.0,0,0,406,0,0,62.5,60.4,68.1,,75.5,60.0,59.4,,0,0,0,0,1,1,0,0,0,1,0,0,2,2.0,0.0,0.0,0
Jahmir Dixon,167307,WR,PSTEAG,1,1,0,0,0.0,0,0,-1,0,0,0,6,0.0,0,0,1476,0,0,64.3,54.0,73.7,,,54.4,59.6,61.3,-1,0,5,1,13,8,0,0,1,2,0,-1,6,6.0,-1.0,0.38,1
Jerry Griffin-Batchler,161756,WR,BLMSBG,1,1,1,1,100.0,16,0,16,0,0,1,17,1.7e3,1,1,766,0,1,62.5,69.4,72.9,,,60.0,63.4,58.7,16,0,0,0,1,10,0,0,0,1,0,16,17,17.0,16.0,0.0,0
Gannon Winker,152435,QB,W OREGON,1,1,0,0,0.0,0,0,-2,0,0,0,0,0.0,0,0,411,0,1,69.1,28.3,76.0,29.2,,,49.5,60.0,-2,0,0,0,0,21,0,0,0,1,0,-2,0,0.0,-2.0,,0
Chris Butash,102363,QB,LIMEST,1,1,0,0,0.0,0,0,-1,0,0,0,4,0.0,0,0,1283,0,1,62.5,58.0,60.0,,,,59.0,,-1,0,0,0,0,1,0,0,0,1,0,-1,4,4.0,-1.0,,0
Terrence Washington,167360,HB,PSTEAG,1,1,0,0,0.0,0,0,-2,0,0,0,1,0.0,0,0,1476,0,0,62.5,59.2,63.5,,,,59.6,,-2,0,0,0,0,1,0,0,0,1,0,-2,1,1.0,-2.0,,1
Tyree Cherry,160693,WR,EANMGH,1,0,0,0,0.0,0,1,0,0,0,0,,100.0,0,0,858,1,0,,50.0,0.0,,,51.8,,61.8,-7,1,0,0,32,28,0,0,4,0,0,-7,,,,0.0,0
C'Quan Jnopierre,165468,WR,STTMFL,1,1,1,0,0.0,0,0,1,1,3,1,3,150.0,0,0,1477,0,0,71.5,86.9,79.9,,,86.4,59.5,62.0,1,0,197,7,28,21,0,0,9,8,0,1,3,3.0,1.0,7.04,1
Dre Cissell,64604,HB,THMORE,1,1,0,0,0.0,0,0,4,0,0,0,1,0.0,0,0,1296,0,0,62.5,55.8,65.2,,,60.0,57.7,,4,0,0,0,1,1,0,0,0,1,0,4,1,1.0,4.0,0.0,1
Jozef Osiecki,161185,K,TAYLOR,1,1,1,0,0.0,0,0,-8,0,0,1,3,300.0,0,0,402,0,0,62.5,60.0,70.3,,,,60.0,,-8,0,0,0,0,1,0,0,0,1,0,-8,3,3.0,-8.0,,0
Eric Tuttle,152220,QB,N GREENVLE,1,1,0,0,0.0,0,0,-5,0,0,0,0,0.0,0,0,390,0,0,65.5,41.0,69.8,42.3,,,57.8,60.0,-5,0,0,0,0,4,0,0,0,1,0,-5,0,0.0,-5.0,,1
Semaj Lakin,152206,HB,N GREENVLE,1,1,0,0,0.0,0,0,5,0,0,0,1,0.0,0,0,390,0,0,62.5,64.1,69.1,,,57.4,63.0,60.0,5,0,0,0,4,2,0,0,0,1,0,5,1,1.0,5.0,0.0,1
Raekwon Washington,167483,HB,ASSMPT,1,1,0,0,0.0,0,0,-1,0,0,0,0,0.0,0,0,1257,0,0,66.0,62.0,73.5,,74.3,62.9,57.7,67.8,-1,0,-3,3,11,5,0,0,3,4,0,-1,0,0.0,-1.0,-0.27,1
Andrew Hayes,155452,HB,WSRAMS,1,1,0,0,0.0,0,0,-1,0,0,0,0,0.0,0,0,1206,0,0,64.3,58.5,68.6,,,64.6,59.5,56.8,-1,0,1,1,2,4,0,0,1,2,0,-1,0,0.0,-1.0,0.5,1
Kameron Johnson,165866,WR,BARCOL,1,1,0,0,0.0,0,0,1,2,1,0,6,100.0,0,0,1473,0,0,67.0,58.7,77.8,,,60.0,57.5,56.4,1,0,53,5,26,24,0,0,8,6,0,1,6,6.0,1.0,2.04,0
Joshua Gray,155644,WR,VA LYNCHBU,6,1,0,0,0.0,0,1,-4,0,3,0,0,0.0,0,0,406,0,0,69.0,52.4,31.2,,70.8,52.6,59.5,61.7,-4,1,87,11,143,62,0,0,23,12,0,-4,0,0.0,-4.0,0.61,0
Lamar Housely,155715,WR,LINCOK,4,1,0,0,0.0,0,0,-6,0,0,0,0,0.0,0,0,1452,0,0,66.5,59.2,0.0,,,61.6,56.7,62.2,-6,1,77,4,39,57,0,0,7,5,0,-6,0,0.0,-6.0,1.97,1
Leonard Shoultz,167606,HB,ED WATERS,1,1,0,0,0.0,0,0,1,0,0,0,2,0.0,0,0,372,0,0,62.5,59.2,63.5,,,,59.6,,1,0,0,0,0,1,0,0,0,1,0,1,2,2.0,1.0,,1
