player_id,name,season,pos,grp,team,conf,p4,grade,vol,games
145404,DJ Arkansas,2023,LB,LB,rice,American Athletic,0,68.3,312.0,13.0
145406,Elroyal Morris III,2023,DI,DL,rice,American Athletic,0,67.1,63.0,5.0
145407,Marcus Williams,2023,S,DB,rice,American Athletic,0,57.5,241.0,6.0
145410,Joshua Williams,2023,S,DB,rice,American Athletic,0,59.7,1.0,1.0
145411,Kenny Seymour,2023,ED,DL,rice,American Athletic,0,51.9,25.0,6.0
145412,Jalen Hargrove,2023,DI,DL,rice,American Athletic,0,79.1,8.0,3.0
145420,Zay Franks,2023,CB,DB,southernmiss,Sun Belt,0,46.9,203.0,8.0
145428,Jeremiah Robinson,2023,S,DB,southernmiss,Sun Belt,0,66.1,18.0,3.0
145431,Brendan Toles,2023,CB,DB,southernmiss,Sun Belt,0,52.6,59.0,3.0
145432,Jay Jones,2023,S,DB,southernmiss,Sun Belt,0,54.5,177.0,11.0
145433,Hayes Puckett,2023,S,DB,southernmiss,Sun Belt,0,56.5,135.0,11.0
145434,Caleb Garner,2023,LB,LB,southernmiss,Sun Belt,0,49.5,2.0,1.0
145436,Kyler Carter,2023,ED,DL,southernmiss,Sun Belt,0,57.0,41.0,6.0
145445,Ike Rowell,2023,S,DB,uab,American Athletic,0,56.6,515.0,11.0
145466,T'sai McDaniel,2023,CB,DB,uab,American Athletic,0,60.0,2.0,1.0
145472,Charlie Goode,2023,LB,LB,uab,American Athletic,0,54.5,10.0,1.0
145474,Jason Riles,2023,S,DB,uab,American Athletic,0,38.0,66.0,1.0
145477,Will Sorrells,2023,LB,LB,uab,American Athletic,0,34.0,264.0,11.0
145494,Jagves Garnett,2023,DI,DL,utep,Conference USA,0,60.0,1.0,1.0
145499,Tyler Williams,2023,S,DB,utep,Conference USA,0,50.2,215.0,8.0
145500,John Burris III,2023,CB,DB,utep,Conference USA,0,67.6,16.0,3.0
145506,Osaiasi Taueli,2023,ED,DL,utep,Conference USA,0,45.9,29.0,10.0
145508,Tevita Tafuna,2023,DI,DL,utep,Conference USA,0,65.2,155.0,4.0
145520,Jalen Rainey,2023,S,DB,utsa,American Athletic,0,54.2,12.0,3.0
145523,Jimmori Robinson,2023,ED,DL,utsa,American Athletic,0,71.7,453.0,13.0
145524,Ronald Triplette,2023,ED,DL,utsa,American Athletic,0,69.0,217.0,13.0
145527,Trey Moore,2023,ED,DL,utsa,American Athletic,0,78.0,502.0,12.0
145551,Cam Burden,2023,LB,LB,charlotte,American Athletic,0,61.2,14.0,2.0
145560,Migo Jackson,2023,DI,DL,charlotte,American Athletic,0,57.9,283.0,8.0
145564,Doug Newsome,2023,CB,DB,charlotte,American Athletic,0,59.5,20.0,2.0
145568,B.J. Ragland,2023,DI,DL,charlotte,American Athletic,0,47.6,75.0,2.0
145582,Ryan Johnson,2023,ED,DL,akron,Mid-American,0,60.7,180.0,4.0
145591,Bennett Adler,2023,ED,DL,akron,Mid-American,0,70.1,425.0,12.0
145595,Andrew Behm,2023,LB,LB,akron,Mid-American,0,66.4,58.0,4.0
145605,Rishad Hence,2023,CB,DB,akron,Mid-American,0,59.6,17.0,3.0
145608,Noel Roach,2023,S,DB,akron,Mid-American,0,56.1,1.0,1.0
145611,Darrian Lewis,2023,CB,DB,akron,Mid-American,0,80.9,518.0,12.0
145615,Alex Stirn,2023,S,DB,ballstate,Mid-American,0,48.5,17.0,2.0
145617,Drew Hughes,2023,DI,DL,ballstate,Mid-American,0,54.3,114.0,11.0
145618,Joey Stemler,2023,LB,LB,ballstate,Mid-American,0,51.4,127.0,10.0
145620,Jack Beebe,2023,LB,LB,ballstate,Mid-American,0,54.6,56.0,4.0
145624,Jackson Wiegold,2023,LB,LB,ballstate,Mid-American,0,52.3,23.0,3.0
145627,Jordan Riley,2023,S,DB,ballstate,Mid-American,0,54.8,699.0,12.0
145629,Thai Baldwin,2023,CB,DB,ballstate,Mid-American,0,55.3,401.0,12.0
145640,Jalen Burton,2023,CB,DB,bowlinggreen,Mid-American,0,63.5,120.0,7.0
145652,Dierre Kelly,2023,DI,DL,bowlinggreen,Mid-American,0,60.4,243.0,13.0
145655,Cashius Howell,2023,ED,DL,bowlinggreen,Mid-American,0,72.7,532.0,13.0
145660,Denver Warren,2023,DI,DL,newmexicostate,Conference USA,0,60.2,34.0,7.0
145663,Tyler Carter,2023,DI,DL,akron,Mid-American,0,40.4,14.0,4.0
145667,Daymond Williams,2023,DI,DL,buffalo,Mid-American,0,74.7,429.0,12.0
145669,Daishon Folsom,2023,DI,DL,buffalo,Mid-American,0,58.9,282.0,12.0
145691,Jibrahn Claude,2023,CB,DB,westgeorgia,Gulf South,0,73.5,337.0,10.0
145704,Lawai'a Brown,2023,LB,LB,centralmichigan,Mid-American,0,50.2,143.0,9.0
145707,Quindario Lee,2023,ED,DL,centralmichigan,Mid-American,0,59.0,456.0,11.0
145711,Nahree Biggins,2023,CB,DB,centralmichigan,Mid-American,0,76.2,79.0,5.0
145712,Jonah Pace,2023,DI,DL,centralmichigan,Mid-American,0,60.8,182.0,12.0
145715,Jonathan Decker,2023,DI,DL,centralmichigan,Mid-American,0,56.7,60.0,8.0
145721,Dakota Cochran,2023,LB,LB,centralmichigan,Mid-American,0,66.4,405.0,12.0
145727,DJ Stepney,2023,CB,DB,centralmichigan,Mid-American,0,48.3,209.0,8.0
145731,Michael Heldman,2023,ED,DL,centralmichigan,Mid-American,0,68.9,495.0,11.0
145739,Elijah Rikard,2023,S,DB,centralmichigan,Mid-American,0,61.2,330.0,10.0
145740,Kyle Moretti,2023,LB,LB,centralmichigan,Mid-American,0,64.7,442.0,9.0
145741,Fernando Sanchez III,2023,LB,LB,centralmichigan,Mid-American,0,71.8,95.0,7.0
145742,Caleb Spann,2023,S,DB,centralmichigan,Mid-American,0,66.8,469.0,12.0
145743,Jason Williams,2023,DI,DL,centralmichigan,Mid-American,0,71.0,532.0,12.0
145749,Carter Gilbert,2023,DI,DL,easternmichigan,Mid-American,0,54.4,45.0,6.0
145751,Zach Mowchan,2023,LB,LB,easternmichigan,Mid-American,0,66.7,81.0,3.0
145758,Jez Janvier,2023,DI,DL,easternmichigan,Mid-American,0,59.9,83.0,6.0
145760,Peyton Price,2023,DI,DL,easternmichigan,Mid-American,0,72.1,593.0,13.0
145762,Jaden Gaines,2023,ED,DL,easternmichigan,Mid-American,0,65.5,91.0,10.0
145764,Quentavius Scandrett,2023,S,DB,easternmichigan,Mid-American,0,73.9,648.0,13.0
145766,Melvin Swindle II,2023,DI,DL,easternmichigan,Mid-American,0,48.9,317.0,12.0
145767,Cam Smith,2023,S,DB,easternmichigan,Mid-American,0,70.0,554.0,13.0
145775,Chase Fortkamp,2023,LB,LB,kentstate,Mid-American,0,54.7,87.0,5.0
145781,Alex Branch,2023,S,DB,kentstate,Mid-American,0,59.7,512.0,11.0
145794,Macyo Williams,2023,DI,DL,kentstate,Mid-American,0,68.8,328.0,12.0
145800,Oscar McWood,2023,LB,LB,miamioh,Mid-American,0,58.7,177.0,10.0
145801,Nasir Washington,2023,DI,DL,miamioh,Mid-American,0,66.5,185.0,14.0
145803,Corban Hondru,2023,LB,LB,miamioh,Mid-American,0,75.9,200.0,13.0
145806,Caiden Woullard,2023,ED,DL,miamioh,Mid-American,0,77.9,788.0,14.0
145813,Cam Kirk,2023,S,DB,miamioh,Mid-American,0,50.1,5.0,1.0
145814,Dominic Nardone,2023,LB,LB,miamioh,Mid-American,0,63.8,94.0,7.0
145820,Eli Blakey,2023,S,DB,miamioh,Mid-American,0,79.3,389.0,14.0
145837,Ty Myles,2023,CB,DB,northernillinois,Mid-American,0,44.7,122.0,12.0
145844,Cyrus McGarrell,2023,S,DB,northernillinois,Mid-American,0,59.4,281.0,13.0
145855,Cade Haberman,2023,DI,DL,northernillinois,Mid-American,0,58.6,279.0,13.0
145863,Muhammed Jammeh,2023,S,DB,northernillinois,Mid-American,0,71.9,268.0,11.0
145870,George Gumbs Jr.,2023,ED,DL,northernillinois,Mid-American,0,62.3,430.0,12.0
145873,Javaughn Byrd,2023,CB,DB,northernillinois,Mid-American,0,68.5,744.0,13.0
145874,Jalonnie Williams,2023,ED,DL,northernillinois,Mid-American,0,61.3,50.0,5.0
145877,Shay Taylor,2023,LB,LB,ohio,Mid-American,0,61.8,98.0,7.0
145884,Bradley Weaver,2023,ED,DL,ohio,Mid-American,0,76.0,367.0,13.0
145889,Torrie Cox Jr.,2023,CB,DB,ohio,Mid-American,0,72.5,483.0,12.0
145897,Bralen Henderson,2023,DI,DL,ohio,Mid-American,0,71.4,200.0,13.0
145905,Connor Jones,2023,LB,LB,toledo,Mid-American,0,54.4,6.0,1.0
145909,Jalen Riven,2023,ED,DL,toledo,Mid-American,0,47.6,13.0,2.0
145912,CJ Wilson,2023,ED,DL,toledo,Mid-American,0,44.7,96.0,11.0
145913,Doran Ray Jr.,2023,DI,DL,toledo,Mid-American,0,65.9,29.0,5.0
145914,Esean Carter,2023,DI,DL,toledo,Mid-American,0,71.0,110.0,14.0
145915,Jeremiah Peters,2023,ED,DL,toledo,Mid-American,0,73.9,244.0,10.0
145917,Vontrell Chairse,2023,ED,DL,toledo,Mid-American,0,71.4,23.0,4.0
145918,Damon Ollison II,2023,LB,LB,toledo,Mid-American,0,48.2,28.0,2.0
145927,Mason Nelson,2023,DI,DL,westernmichigan,Mid-American,0,62.2,617.0,12.0
145930,Joshua Nobles,2023,ED,DL,westernmichigan,Mid-American,0,58.1,163.0,12.0
145937,Corey Walker,2023,ED,DL,westernmichigan,Mid-American,0,69.3,608.0,12.0
145943,Tyson Lee,2023,ED,DL,westernmichigan,Mid-American,0,45.6,352.0,12.0
145946,Jelani Willis,2023,LB,LB,westernmichigan,Mid-American,0,71.0,24.0,2.0
145950,Aaron Wofford,2023,S,DB,westernmichigan,Mid-American,0,67.7,763.0,12.0
145957,Jalen Mergerson,2023,S,DB,airforce,Mountain West,0,66.4,349.0,11.0
145958,Andrew BoisD'Enghien,2023,DI,DL,airforce,Mountain West,0,61.8,6.0,1.0
145962,Bo Richter,2023,ED,DL,airforce,Mountain West,0,89.7,675.0,13.0
145978,Andrew Simpson,2023,LB,LB,boisestate,Mountain West,0,73.9,732.0,14.0
145984,Seyi Oladipo Jr.,2023,S,DB,boisestate,Mountain West,0,70.4,799.0,14.0
145990,Ahmed Hassanein,2023,ED,DL,boisestate,Mountain West,0,67.4,750.0,14.0
145994,Jalen Neal,2023,CB,DB,boisestate,Mountain West,0,31.4,21.0,4.0
145997,Zion Washington,2023,S,DB,boisestate,Mountain West,0,52.4,346.0,12.0
146012,Mukendi Wa-Kalonji,2023,ED,DL,coloradostate,Mountain West,0,55.1,159.0,11.0
146014,Grady Kelly,2023,DI,DL,coloradostate,Mountain West,0,72.2,536.0,12.0
146020,Jack Howell,2023,S,DB,coloradostate,Mountain West,0,69.4,849.0,12.0
146026,Tyler Quinn,2023,DI,DL,coloradostate,Mountain West,0,63.2,204.0,12.0
146029,Charles Remlinger,2023,ED,DL,fresnostate,Mountain West,0,56.6,168.0,12.0
146032,Chrishawn Gordon,2023,S,DB,fresnostate,Mountain West,0,62.7,282.0,12.0
146033,Morice Norris Jr.,2023,CB,DB,fresnostate,Mountain West,0,72.6,834.0,13.0
146036,Cale Sanders Jr.,2023,CB,DB,smu,American Athletic,0,82.0,480.0,14.0
146040,Phoenix Jackson,2023,LB,LB,fresnostate,Mountain West,0,67.0,157.0,12.0
146042,Al'zillion Hamilton,2023,CB,DB,fresnostate,Mountain West,0,55.8,661.0,13.0
146043,Julian Neal,2023,CB,DB,fresnostate,Mountain West,0,69.1,116.0,8.0
146061,Kamalu DeBlake,2023,LB,LB,hawaii,Mountain West,0,61.3,3.0,1.0
146073,Tariq Jones,2023,ED,DL,hawaii,Mountain West,0,70.5,220.0,12.0
146079,Chad Brown,2023,S,DB,nevada,Mountain West,0,70.2,119.0,11.0
146083,Aedan Seiuli,2023,S,DB,nevada,Mountain West,0,59.0,221.0,11.0
146089,Dwight Togiola,2023,DI,DL,nevada,Mountain West,0,62.5,110.0,7.0
146094,Drue Watts,2023,LB,LB,nevada,Mountain West,0,56.4,495.0,12.0
146096,Dion Washington,2023,DI,DL,nevada,Mountain West,0,76.7,339.0,12.0
146097,Richard Toney Jr.,2023,S,DB,nevada,Mountain West,0,59.4,607.0,12.0
146122,Ja'Shon Lowery,2023,LB,LB,newmexico,Mountain West,0,48.3,105.0,2.0
146129,AJ Odums,2023,CB,DB,utep,Conference USA,0,70.1,640.0,12.0
146136,Alec Marenco,2023,LB,LB,newmexico,Mountain West,0,58.2,531.0,12.0
146142,Darrion Dalton,2023,DI,DL,sandiegostate,Mountain West,0,63.0,114.0,5.0
146144,Jatavious Magee,2023,S,DB,sandiegostate,Mountain West,0,43.4,5.0,3.0
146147,Dominic Oliver,2023,ED,DL,sandiegostate,Mountain West,0,49.3,129.0,12.0
146149,DJ Bryant,2023,S,DB,sandiegostate,Mountain West,0,60.1,2.0,2.0
146150,Brady Anderson,2023,LB,LB,sandiegostate,Mountain West,0,49.2,93.0,7.0
146160,Zyrus Fiaseu,2023,LB,LB,sandiegostate,Mountain West,0,49.6,627.0,12.0
146162,DJ Herman,2023,LB,LB,sandiegostate,Mountain West,0,61.0,5.0,3.0
146166,CJ Baskerville,2023,S,DB,texastech,Big 12,1,79.4,669.0,11.0
146175,Jalen Apalit-Williams,2023,S,DB,sanjosestate,Mountain West,0,58.4,67.0,8.0
146176,Jalen Bainer,2023,CB,DB,sanjosestate,Mountain West,0,64.7,63.0,5.0
146179,Tre Smith,2023,ED,DL,sanjosestate,Mountain West,0,77.5,690.0,13.0
146181,Jordan Allen,2023,ED,DL,sanjosestate,Mountain West,0,53.4,28.0,5.0
146184,Bryun Parham,2023,LB,LB,sanjosestate,Mountain West,0,71.7,779.0,13.0
146191,Jerrae Williams,2023,S,DB,unlv,Mountain West,0,64.8,357.0,6.0
146197,Anthony Sagapolutele,2023,DI,DL,hawaii,Mountain West,0,58.1,149.0,12.0
146198,Kilinahe Mendiola-Jensen,2023,CB,DB,hawaii,Mountain West,0,63.1,2.0,1.0
146206,Cameron Oliver,2023,CB,DB,unlv,Mountain West,0,78.8,866.0,14.0
146212,Marsel McDuffie,2023,LB,LB,unlv,Mountain West,0,65.6,580.0,13.0
146214,Johnathan Baldwin,2023,S,DB,unlv,Mountain West,0,65.7,685.0,11.0
146222,Ike Larsen,2023,S,DB,utahstate,Mountain West,0,74.8,970.0,13.0
146226,Sione Moa,2023,LB,LB,byu,Big 12,1,45.6,21.0,5.0
146227,Bo Maile,2023,DI,DL,utahstate,Mountain West,0,55.9,214.0,11.0
146234,Seni Tuiaki,2023,DI,DL,utahstate,Mountain West,0,45.6,607.0,13.0
146250,Kolbe Cage,2023,LB,LB,southernmiss,Sun Belt,0,60.3,12.0,2.0
146252,Dalton Johnson,2023,S,DB,arizona,Pac-12,1,66.5,812.0,13.0
146255,Isaiah Taylor,2023,S,DB,arizona,Pac-12,1,52.8,146.0,8.0
146260,Jeff Robinson,2023,CB,DB,arizona,Pac-12,1,60.0,1.0,1.0
146264,Evan Branch-Haynes,2023,DI,DL,bowlinggreen,Mid-American,0,51.8,238.0,13.0
146275,RJ Regan,2023,CB,DB,arizonastate,Pac-12,1,52.0,61.0,3.0
146277,B.J. Green II,2023,ED,DL,arizonastate,Pac-12,1,80.1,678.0,12.0
146279,Tommi Hill,2023,CB,DB,nebraska,Big Ten,1,85.9,525.0,12.0
146280,Eric Gentry,2023,LB,LB,usc,Pac-12,1,70.9,371.0,11.0
146281,Gharin Stansbury,2023,ED,DL,arizonastate,Pac-12,1,71.5,40.0,4.0
146296,Lu-Magia Hearns III,2023,CB,DB,california,Pac-12,1,72.0,526.0,13.0
146299,Hunter Barth,2023,S,DB,california,Pac-12,1,52.0,86.0,6.0
146301,Nate Rutchena,2023,LB,LB,california,Pac-12,1,47.5,159.0,5.0
146302,Oluwafemi Oladejo,2023,LB,LB,ucla,Pac-12,1,73.5,386.0,13.0
146305,Darius Long,2023,DI,DL,california,Pac-12,1,61.7,100.0,7.0
146306,Kaleb Elarms-Orr,2023,LB,LB,california,Pac-12,1,59.4,700.0,11.0
146308,Myles Williams,2023,ED,DL,california,Pac-12,1,60.5,292.0,13.0
146309,Akili Calhoun,2023,DI,DL,california,Pac-12,1,53.3,57.0,6.0
146310,Derek Wilkins,2023,DI,DL,california,Pac-12,1,63.0,159.0,9.0
146320,Kaylin Moore,2023,CB,DB,california,Pac-12,1,60.8,343.0,12.0
146321,Nikko Reed,2023,CB,DB,oregon,Pac-12,1,74.3,404.0,14.0
146322,Tyrin Taylor,2023,CB,DB,memphis,American Athletic,0,69.6,214.0,6.0
146324,Trevor Woods,2023,S,DB,colorado,Pac-12,1,57.8,642.0,9.0
146328,Ryan Williams,2023,DI,DL,westernkentucky,Conference USA,0,62.9,26.0,2.0
146353,Jack Kane,2023,S,DB,oregonstate,Pac-12,1,72.8,298.0,10.0
146355,Josiah Johnson,2023,CB,DB,oregonstate,Pac-12,1,64.1,153.0,7.0
146357,Semisi Saluni,2023,DI,DL,oregonstate,Pac-12,1,58.6,172.0,11.0
146370,Jimmy Wyrick,2023,S,DB,stanford,Pac-12,1,72.0,24.0,1.0
146372,Jaden Slocum,2023,CB,DB,stanford,Pac-12,1,44.9,226.0,6.0
146374,Ese Dubre,2023,LB,LB,stanford,Pac-12,1,73.6,10.0,2.0
146375,Mitch Leigber,2023,S,DB,stanford,Pac-12,1,55.7,416.0,11.0
146378,Wilfredo Aybar,2023,ED,DL,stanford,Pac-12,1,58.1,394.0,12.0
146379,Anthony Franklin,2023,DI,DL,stanford,Pac-12,1,64.4,512.0,12.0
146382,Aaron Armitage,2023,DI,DL,stanford,Pac-12,1,57.9,40.0,5.0
146383,Zach Buckey,2023,DI,DL,stanford,Pac-12,1,54.0,228.0,12.0
146388,DJ Justice,2023,CB,DB,ucla,Pac-12,1,58.9,15.0,2.0
146397,Josh Moore,2023,S,DB,floridaatlantic,American Athletic,0,55.8,36.0,4.0
146398,Devin Kirkwood,2023,CB,DB,ucla,Pac-12,1,69.3,462.0,13.0
146400,Isaiah Newcombe,2023,CB,DB,ucla,Pac-12,1,62.2,22.0,3.0
146401,Carson Schwesinger,2023,LB,LB,ucla,Pac-12,1,54.9,17.0,2.0
146403,Tyler Kiehne,2023,DI,DL,newmexico,Mountain West,0,51.4,444.0,12.0
146404,Antoine Campbell Jr.,2023,ED,DL,kentstate,Mid-American,0,71.0,40.0,5.0
146406,Jay Toia,2023,DI,DL,ucla,Pac-12,1,56.4,393.0,13.0
146408,Tiaoalii Savea,2023,DI,DL,arizona,Pac-12,1,68.5,353.0,12.0
146420,Anthony Beavers,2023,S,DB,usc,Pac-12,1,70.4,121.0,4.0
146421,Prophet Brown,2023,CB,DB,usc,Pac-12,1,64.3,197.0,6.0
146422,Jaylin Smith,2023,S,DB,usc,Pac-12,1,67.2,766.0,12.0
146423,Julien Simon,2023,LB,LB,tulsa,American Athletic,0,69.8,540.0,12.0
146424,Calen Bullock,2023,S,DB,usc,Pac-12,1,71.5,845.0,12.0
146427,Raesjon Davis,2023,LB,LB,usc,Pac-12,1,60.4,210.0,7.0
146444,Josh Calvert,2023,LB,LB,utah,Pac-12,1,65.9,28.0,3.0
146447,Karene Reid,2023,LB,LB,utah,Pac-12,1,72.0,589.0,11.0
146454,Cole Bishop,2023,S,DB,utah,Pac-12,1,64.3,587.0,11.0
146457,Simote Pepa,2023,DI,DL,utah,Pac-12,1,65.2,210.0,10.0
146458,Jonah Elliss,2023,ED,DL,utah,Pac-12,1,86.3,573.0,10.0
146477,Davon Banks,2023,CB,DB,washington,Pac-12,1,85.1,43.0,2.0
146479,Dyson McCutcheon,2023,S,DB,washington,Pac-12,1,70.2,50.0,5.0
146480,Vincent Nunley,2023,S,DB,washington,Pac-12,1,74.1,213.0,6.0
146483,Maurice Heims,2023,ED,DL,washington,Pac-12,1,56.1,62.0,10.0
146484,Milton Hopkins Jr.,2023,ED,DL,washington,Pac-12,1,67.7,29.0,4.0
146485,Brody Reese,2023,DI,DL,tulsa,American Athletic,0,58.4,23.0,4.0
146487,Voi Tunuufi,2023,ED,DL,washington,Pac-12,1,61.0,442.0,15.0
146489,Kuao Peihopa,2023,DI,DL,hawaii,Mountain West,0,61.4,444.0,13.0
146499,Jernias Tafia,2023,DI,DL,washingtonstate,Pac-12,1,48.5,97.0,11.0
146512,Jaden Hicks,2023,S,DB,washingtonstate,Pac-12,1,78.4,788.0,12.0
146517,Raam Stevenson,2023,ED,DL,washingtonstate,Pac-12,1,56.9,158.0,10.0
146518,Cole Norah,2023,S,DB,washingtonstate,Pac-12,1,66.6,11.0,1.0
146519,Gavin Barthiel,2023,LB,LB,utahstate,Mountain West,0,30.8,192.0,11.0
146521,Francisco Mauigoa,2023,LB,LB,miami,ACC,1,71.6,697.0,13.0
146524,David Gusta,2023,DI,DL,washingtonstate,Pac-12,1,69.2,501.0,11.0
146527,Alec Eckert,2023,DI,DL,washingtonstate,Pac-12,1,70.3,5.0,1.0
146529,Andrew Edson,2023,ED,DL,washingtonstate,Pac-12,1,59.7,211.0,12.0
146530,Sam Carrell,2023,ED,DL,texastech,Big 12,1,65.7,8.0,1.0
146536,Avante Dickerson,2023,CB,DB,utahstate,Mountain West,0,72.0,423.0,11.0
146539,Brandon Buckner,2023,ED,DL,middletennessee,Conference USA,0,53.5,187.0,12.0
146543,Darren Barkins,2023,CB,DB,washington,Pac-12,1,55.3,31.0,3.0
146544,Daymon David,2023,S,DB,oregon,Pac-12,1,74.6,34.0,2.0
146551,Jaylin Davies,2023,CB,DB,ucla,Pac-12,1,68.9,580.0,13.0
146552,Jeffrey Bassa,2023,LB,LB,oregon,Pac-12,1,76.1,713.0,14.0
146556,Keanu Williams,2023,DI,DL,ucla,Pac-12,1,70.4,248.0,13.0
146557,Keith Brown,2023,LB,LB,louisville,ACC,1,56.9,12.0,2.0
146564,Terrell Tilmon,2023,ED,DL,texastech,Big 12,1,70.2,10.0,3.0
146583,Khyree Jackson,2023,CB,DB,oregon,Pac-12,1,80.5,520.0,12.0
146602,Kool-Aid McKinstry,2023,CB,DB,alabama,SEC,1,88.8,848.0,14.0
146603,Terrion Arnold,2023,CB,DB,alabama,SEC,1,88.4,840.0,14.0
146604,Dallas Turner,2023,ED,DL,alabama,SEC,1,81.6,647.0,14.0
146605,Keanu Koht,2023,ED,DL,alabama,SEC,1,81.5,18.0,3.0
146607,DeVonta Smith,2023,S,DB,alabama,SEC,1,67.6,30.0,2.0
146608,Deontae Lawson,2023,LB,LB,alabama,SEC,1,69.2,663.0,11.0
146610,Kendrick Blackshire,2023,LB,LB,alabama,SEC,1,90.8,102.0,7.0
146611,Damon Payne,2023,DI,DL,alabama,SEC,1,61.9,184.0,14.0
146612,Kaine Williams,2023,LB,LB,nebraska,Big Ten,1,33.4,8.0,1.0
146613,Colin Bryant,2023,LB,LB,southcarolina,SEC,1,52.8,8.0,3.0
146615,Anquin Barnes Jr.,2023,DI,DL,alabama,SEC,1,81.6,8.0,2.0
146616,Monkell Goodwine,2023,DI,DL,alabama,SEC,1,45.3,6.0,2.0
146617,Tim Keenan III,2023,DI,DL,alabama,SEC,1,71.3,497.0,14.0
146623,Jalen Williams,2023,DI,DL,southernmiss,Sun Belt,0,66.3,321.0,11.0
146636,Keuan Parker,2023,CB,DB,tulsa,American Athletic,0,58.0,264.0,6.0
146640,Chris Paul Jr.,2023,LB,LB,arkansas,SEC,1,59.0,514.0,11.0
146641,Jordan Hanna,2023,LB,LB,unlv,Mountain West,0,46.9,15.0,1.0
146643,Jayden Johnson,2023,S,DB,arkansas,SEC,1,56.7,603.0,12.0
146644,Cameron Ball,2023,DI,DL,arkansas,SEC,1,73.5,315.0,11.0
146645,Jon Hill,2023,ED,DL,arkansas,SEC,1,76.4,13.0,1.0
146653,Ro Torrence,2023,CB,DB,arizonastate,Pac-12,1,73.1,639.0,12.0
146658,Garrison Walker,2023,DI,DL,auburn,SEC,1,64.7,33.0,4.0
146663,Dylan Brooks,2023,ED,DL,kansas,Big 12,1,53.7,103.0,8.0
146672,A.D. Diamond,2023,CB,DB,uab,American Athletic,0,78.8,65.0,5.0
146674,Ahmari Harvey,2023,CB,DB,georgiatech,ACC,1,74.3,408.0,11.0
146676,Lee Hunter,2023,DI,DL,ucf,Big 12,1,74.0,577.0,13.0
146678,Tobechi Okoli,2023,ED,DL,iowastate,Big 12,1,51.5,28.0,3.0
146684,Jadarrius Perkins,2023,CB,DB,florida,SEC,1,48.9,6.0,1.0
146685,Diwun Black,2023,ED,DL,temple,American Athletic,0,79.3,347.0,10.0
146690,Cahron Rackley,2023,S,DB,florida,SEC,1,60.0,1.0,1.0
146700,Donovan McMillon,2023,S,DB,pittsburgh,ACC,1,73.6,605.0,12.0
146701,Scooby Williams,2023,LB,LB,florida,SEC,1,43.0,455.0,11.0
146702,Corey Collier Jr.,2023,S,DB,nebraska,Big Ten,1,53.9,21.0,3.0
146703,Desmond Watson,2023,DI,DL,florida,SEC,1,64.8,175.0,12.0
146704,Jason Marshall Jr.,2023,CB,DB,florida,SEC,1,68.6,651.0,12.0
146705,Jordan Young,2023,CB,DB,cincinnati,Big 12,1,55.3,706.0,12.0
146707,Chief Borders,2023,ED,DL,nebraska,Big Ten,1,53.9,147.0,10.0
146708,Chris Thomas,2023,DI,DL,marshall,Sun Belt,0,53.5,142.0,9.0
146720,Nyland Green,2023,CB,DB,georgia,SEC,1,77.6,94.0,7.0
146721,Jamon Johnson,2023,LB,LB,georgia,SEC,1,70.2,336.0,9.0
146723,David Daniel-Sisavanh,2023,S,DB,georgia,SEC,1,58.4,163.0,7.0
146724,Xavian Sorey Jr.,2023,LB,LB,georgia,SEC,1,61.0,188.0,10.0
146725,Smael Mondon Jr.,2023,LB,LB,georgia,SEC,1,59.7,549.0,13.0
146726,Javon Bullard,2023,S,DB,georgia,SEC,1,82.8,596.0,12.0
146727,Kamari Lassiter,2023,CB,DB,georgia,SEC,1,85.4,706.0,14.0
146728,Chaz Chambliss,2023,ED,DL,georgia,SEC,1,71.0,342.0,14.0
146730,Tyrion Ingram-Dawkins,2023,ED,DL,georgia,SEC,1,62.9,142.0,8.0
146731,Jonathan Jefferson,2023,DI,DL,georgia,SEC,1,73.6,67.0,7.0
146745,Jordan Lovett,2023,S,DB,kentucky,SEC,1,57.2,513.0,11.0
146746,Maxwell Hairston,2023,CB,DB,kentucky,SEC,1,81.8,747.0,13.0
146747,Trevin Wallace,2023,LB,LB,kentucky,SEC,1,61.1,668.0,12.0
146750,Martez Thrower,2023,LB,LB,kentucky,SEC,1,49.5,101.0,6.0
146752,Kahlil Saunders,2023,ED,DL,kentucky,SEC,1,57.6,286.0,13.0
146753,Jamarius Dinkins,2023,DI,DL,kentucky,SEC,1,73.3,89.0,9.0
146774,Maason Smith,2023,DI,DL,lsu,SEC,1,65.3,582.0,12.0
146776,Sage Ryan,2023,CB,DB,lsu,SEC,1,69.5,691.0,13.0
146777,Zavier Carter,2023,ED,DL,unlv,Mountain West,0,82.8,157.0,11.0
146780,Greg Penn III,2023,LB,LB,lsu,SEC,1,67.3,795.0,13.0
146782,Sai'vion Jones,2023,ED,DL,lsu,SEC,1,68.5,544.0,13.0
146784,Landon Jackson,2023,ED,DL,arkansas,SEC,1,75.7,450.0,12.0
146786,Lane Blue,2023,DI,DL,lsu,SEC,1,67.6,5.0,1.0
146795,Bryce Langston,2023,DI,DL,lsu,SEC,1,75.9,3.0,1.0
146800,Jamond Gordon,2023,ED,DL,olemiss,SEC,1,61.8,255.0,12.0
146821,MJ Daniels,2023,CB,DB,southernmiss,Sun Belt,0,60.3,564.0,12.0
