player_id,name,grp,season_t,team_t,conf_t,p4_t,grade_t,vol_t,team_t1,conf_t1,p4_t1,grade_t1,vol_t1,moved,jump,stars
146295,Jermaine Terry II,WRTE,2023,oregonstate,Pac-12,1,40.1,84.0,oregonstate,Pac-12,0,57.5,308.0,0,stay,
146410,Michael Trigg,WRTE,2023,olemiss,SEC,1,58.7,41.0,baylor,Big 12,1,71.5,213.0,1,within,3
174972,Jaron Tibbs,WRTE,2023,purdue,Big Ten,1,56.4,53.0,purdue,Big Ten,1,65.3,254.0,0,stay,
174950,George Burhenn,WRTE,2023,purdue,Big Ten,1,64.5,58.0,purdue,Big Ten,1,58.5,11.0,0,stay,
163100,Maximus Webster,WRTE,2023,ballstate,Mid-American,0,53.6,83.0,ballstate,Mid-American,0,87.4,2.0,0,stay,
149119,Kellen Stewart,WRTE,2023,middletennessee,Conference USA,0,47.2,34.0,middletennessee,Conference USA,0,46.5,75.0,0,stay,
170208,Dylan Wade,WRTE,2023,maryland,Big Ten,1,67.4,33.0,maryland,Big Ten,1,61.1,264.0,0,stay,
146027,Jake Boust,WRTE,2023,fresnostate,Mountain West,0,55.8,86.0,fresnostate,Mountain West,0,54.1,76.0,0,stay,
174150,Makai Lemon,WRTE,2023,usc,Pac-12,1,67.6,43.0,usc,Big Ten,1,83.9,252.0,0,stay,
122521,Stevo Klotz,WRTE,2023,iowastate,Big 12,1,64.6,72.0,iowastate,Big 12,1,62.9,112.0,0,stay,
71312,Elijah Mojarro,WRTE,2023,rice,American Athletic,0,57.2,53.0,rice,American Athletic,0,50.0,192.0,0,stay,
100414,Miki Suguturaga,WRTE,2023,utah,Pac-12,1,44.0,106.0,utah,Big 12,1,61.2,17.0,0,stay,
127298,Brady Boyd,WRTE,2023,texastech,Big 12,1,59.6,39.0,texastech,Big 12,1,58.4,20.0,0,stay,
157048,Omari Kelly,WRTE,2023,auburn,SEC,1,52.8,67.0,middletennessee,Conference USA,0,73.5,336.0,1,P4>G5,3
162481,Denzel Boston,WRTE,2023,washington,Pac-12,1,61.5,57.0,washington,Big Ten,1,76.6,449.0,0,stay,
97427,Devin Voisin,WRTE,2023,southalabama,Sun Belt,0,65.8,57.0,southalabama,Sun Belt,0,62.5,291.0,0,stay,
97171,Alante Brown,WRTE,2023,michiganstate,Big Ten,1,51.0,64.0,michiganstate,Big Ten,1,57.4,23.0,0,stay,
163154,Eric Holley III,WRTE,2023,toledo,Mid-American,0,51.2,58.0,toledo,Mid-American,0,46.3,219.0,0,stay,
144546,Tyler Moore,WRTE,2023,iowastate,Big 12,1,43.9,42.0,iowastate,Big 12,1,55.5,94.0,0,stay,
144832,Malachi Holt-Bennett,WRTE,2023,uab,American Athletic,0,57.2,102.0,uab,American Athletic,0,50.9,254.0,0,stay,
131606,LV Bunkley-Shelton,WRTE,2023,oklahoma,Big 12,1,56.9,39.0,georgiasouthern,Sun Belt,0,58.3,348.0,1,P4>G5,3
124104,Koy Moore,WRTE,2023,auburn,SEC,1,55.3,57.0,westernkentucky,Conference USA,0,57.2,28.0,1,P4>G5,3
145344,Ali Jennings III,WRTE,2023,virginiatech,ACC,1,81.4,19.0,virginiatech,ACC,1,60.4,213.0,0,stay,
175289,Adam Moore,WRTE,2023,smu,American Athletic,0,60.9,45.0,smu,ACC,1,64.1,13.0,0,stay,
174784,Ayden Greene,WRTE,2023,virginiatech,ACC,1,53.4,112.0,virginiatech,ACC,1,60.7,168.0,0,stay,
146224,Otto Tia,WRTE,2023,utahstate,Mountain West,0,63.0,61.0,utahstate,Mountain West,0,57.2,406.0,0,stay,
122885,Anthony Smith,WRTE,2023,ncstate,ACC,1,55.8,41.0,eastcarolina,American Athletic,0,69.9,367.0,1,P4>G5,3
143935,Kahlil Brantley,WRTE,2023,floridaatlantic,American Athletic,0,43.1,82.0,floridaatlantic,American Athletic,0,53.4,46.0,0,stay,
174143,DT Sheffield,WRTE,2023,washingtonstate,Pac-12,1,56.4,46.0,northtexas,American Athletic,0,74.2,345.0,1,P4>G5,3
122384,Jontavis Robertson,WRTE,2023,duke,ACC,1,47.9,50.0,duke,ACC,1,54.2,81.0,0,stay,
174132,Kenyon Sadiq,WRTE,2023,oregon,Pac-12,1,60.5,27.0,oregon,Big Ten,1,80.4,146.0,0,stay,
122058,Mason Fakahua,WRTE,2023,byu,Big 12,1,63.2,16.0,byu,Big 12,1,36.5,1.0,0,stay,
129676,Nate Boerkircher,WRTE,2023,nebraska,Big Ten,1,62.3,53.0,nebraska,Big Ten,1,64.6,110.0,0,stay,
129648,Doug Emilien,WRTE,2023,kansas,Big 12,1,66.1,48.0,kansas,Big 12,1,57.9,22.0,0,stay,
156970,Eli Raridon,WRTE,2023,notredame,FBS Independents,1,54.7,52.0,notredame,FBS Independents,1,59.1,124.0,0,stay,
157076,CJ Smith,WRTE,2023,georgia,SEC,1,63.8,58.0,purdue,Big Ten,1,53.6,61.0,1,within,3
100651,Donovan Ollie,WRTE,2023,cincinnati,Big 12,1,55.0,94.0,coloradostate,Mountain West,0,55.7,46.0,1,P4>G5,3
171333,Kyle Thomas,WRTE,2023,northernillinois,Mid-American,0,58.9,24.0,northernillinois,Mid-American,0,43.6,11.0,0,stay,
144350,Regis Velez,WRTE,2023,navy,American Athletic,0,74.0,30.0,navy,American Athletic,0,56.3,32.0,0,stay,
171071,Jordan Smith,WRTE,2023,newmexicostate,Conference USA,0,62.4,45.0,newmexicostate,Conference USA,0,53.0,148.0,0,stay,
169108,Cooper Rusk,WRTE,2023,toledo,Mid-American,0,79.9,24.0,toledo,Mid-American,0,65.8,8.0,0,stay,
172255,Maxwell Moss,WRTE,2023,jamesmadison,Sun Belt,0,57.9,31.0,jamesmadison,Sun Belt,0,65.5,7.0,0,stay,
163298,Kyler Kasper,WRTE,2023,oregon,Pac-12,1,48.8,50.0,oregon,Big Ten,1,55.2,34.0,0,stay,
156239,Cole Turner,WRTE,2023,clemson,ACC,1,56.7,37.0,clemson,ACC,1,61.6,164.0,0,stay,
174152,DeAndre Buchannon,WRTE,2023,georgiasouthern,Sun Belt,0,60.3,15.0,georgiasouthern,Sun Belt,0,58.5,38.0,0,stay,
174042,Fredrick Moore,WRTE,2023,michigan,Big Ten,1,57.7,49.0,michigan,Big Ten,1,65.7,98.0,0,stay,
128355,Zyell Griffin,WRTE,2023,unlv,Mountain West,0,59.4,34.0,easternmichigan,Mid-American,0,54.6,105.0,1,within,3
129791,Malick Meiga,WRTE,2023,pennstate,Big Ten,1,66.0,18.0,coastalcarolina,Sun Belt,0,60.7,86.0,1,P4>G5,3
173031,Barry Jackson Jr.,WRTE,2023,cincinnati,Big 12,1,76.0,14.0,cincinnati,Big 12,1,58.1,25.0,0,stay,
122413,Bryan Robinson,WRTE,2023,marshall,Sun Belt,0,67.3,28.0,marshall,Sun Belt,0,64.5,53.0,0,stay,
156397,Kam Perry,WRTE,2023,indiana,Big Ten,1,60.8,32.0,miamioh,Mid-American,0,54.8,160.0,1,P4>G5,
147570,Josh Cuevas,WRTE,2023,washington,Pac-12,1,57.0,68.0,alabama,SEC,1,63.1,118.0,1,within,3
146340,Trent Walker,WRTE,2023,oregonstate,Pac-12,1,63.0,48.0,oregonstate,Pac-12,0,76.1,381.0,0,stay,
100662,Andre Johnson,WRTE,2023,arizonastate,Pac-12,1,56.3,45.0,miamioh,Mid-American,0,52.4,229.0,1,P4>G5,3
98431,Tyler Fromm,WRTE,2023,auburn,SEC,1,53.5,51.0,georgiasouthern,Sun Belt,0,53.1,268.0,1,P4>G5,3
156534,Wyatt Sullivan,WRTE,2023,floridaatlantic,American Athletic,0,52.8,26.0,floridaatlantic,American Athletic,0,49.8,220.0,0,stay,
172185,Tennel Bryant,WRTE,2023,arkansasstate,Sun Belt,0,49.0,24.0,arkansasstate,Sun Belt,0,68.3,12.0,0,stay,
151077,Ethan Davies,WRTE,2023,virginia,ACC,1,50.3,45.0,virginia,ACC,1,55.4,17.0,0,stay,
123308,Dan Dishman,WRTE,2023,utsa,American Athletic,0,66.8,26.0,utsa,American Athletic,0,61.4,147.0,0,stay,
170209,Rico Walker,WRTE,2023,maryland,Big Ten,1,46.4,56.0,auburn,SEC,1,57.9,5.0,1,within,4
147450,PJ Johnson III,WRTE,2023,newmexicostate,Conference USA,0,46.7,47.0,newmexicostate,Conference USA,0,60.0,276.0,0,stay,
158190,Devon Tauaefa,WRTE,2023,hawaii,Mountain West,0,53.8,47.0,hawaii,Mountain West,0,53.3,26.0,0,stay,
100830,Jovoni Johnson-McCray,WRTE,2023,rice,American Athletic,0,46.4,48.0,rice,American Athletic,0,54.3,19.0,0,stay,
164137,Quincy Burroughs,WRTE,2023,wisconsin,Big Ten,1,59.4,46.0,wisconsin,Big Ten,1,53.0,58.0,0,stay,
157366,Cortez Braham Jr.,WRTE,2023,westvirginia,Big 12,1,50.4,65.0,nevada,Mountain West,0,68.1,396.0,1,P4>G5,3
162556,Cody Howard,WRTE,2023,navy,American Athletic,0,61.8,69.0,navy,American Athletic,0,66.0,222.0,0,stay,
101618,Evan Morris,WRTE,2023,michiganstate,Big Ten,1,41.0,85.0,ucf,Big 12,1,56.9,54.0,1,within,3
129885,Chris Long,WRTE,2023,rutgers,Big Ten,1,65.4,21.0,rutgers,Big Ten,1,57.5,168.0,0,stay,
174050,Brennan Parachek,WRTE,2023,michiganstate,Big Ten,1,57.6,49.0,michiganstate,Big Ten,1,48.8,80.0,0,stay,
98811,Trent Whittemore,WRTE,2023,ucf,Big 12,1,55.2,67.0,ucf,Big 12,1,55.3,194.0,0,stay,
156861,Titus Lyons,WRTE,2023,texasstate,Sun Belt,0,56.2,69.0,texasstate,Sun Belt,0,55.1,75.0,0,stay,
170521,Marcus Vinson,WRTE,2023,utep,Conference USA,0,56.8,55.0,utep,Conference USA,0,47.4,178.0,0,stay,
162748,Andre Greene Jr.,WRTE,2023,northcarolina,ACC,1,51.6,49.0,virginia,ACC,1,53.9,201.0,1,within,3
122147,Sage Ennis,WRTE,2023,clemson,ACC,1,61.4,57.0,virginia,ACC,1,59.8,27.0,1,within,3
123162,Jayden York,WRTE,2023,texastech,Big 12,1,73.1,17.0,houston,Big 12,1,47.4,122.0,1,within,3
101679,Nick Kallerup,WRTE,2023,minnesota,Big Ten,1,54.5,52.0,minnesota,Big Ten,1,74.2,147.0,0,stay,
158199,Henry Boyer,WRTE,2023,illinois,Big Ten,1,55.4,18.0,illinois,Big Ten,1,49.7,29.0,0,stay,
145117,Drew Biber,WRTE,2023,purdue,Big Ten,1,45.6,54.0,purdue,Big Ten,1,49.4,88.0,0,stay,
170105,Christian Hamilton,WRTE,2023,northcarolina,ACC,1,58.6,23.0,northcarolina,ACC,1,59.2,92.0,0,stay,
144457,Jaylon Griffin,WRTE,2023,ucf,Big 12,1,63.2,18.0,texasstate,Sun Belt,0,50.9,2.0,1,P4>G5,3
145218,Ross Fournet,WRTE,2023,floridainternational,Conference USA,0,53.0,36.0,floridainternational,Conference USA,0,54.7,101.0,0,stay,
170022,Olsen Patt-Henry,WRTE,2023,clemson,ACC,1,67.3,23.0,clemson,ACC,1,63.0,100.0,0,stay,
138470,Antwane Wells Jr.,WRTE,2023,southcarolina,SEC,1,58.6,38.0,olemiss,SEC,1,59.6,369.0,1,within,4
131812,Matt Sykes,WRTE,2023,rice,American Athletic,0,56.1,30.0,rice,American Athletic,0,69.8,476.0,0,stay,
138481,Isaiah Garcia-Castaneda,WRTE,2023,nebraska,Big Ten,1,51.8,17.0,nebraska,Big Ten,1,53.0,15.0,0,stay,
100635,Kyrese Rowan,WRTE,2023,utahstate,Mountain West,0,55.7,30.0,utahstate,Mountain West,0,66.4,290.0,0,stay,
171376,CC Ezirim,WRTE,2023,toledo,Mid-American,0,77.6,24.0,toledo,Mid-American,0,45.6,50.0,0,stay,
171866,Malachi Riley,WRTE,2023,arizona,Pac-12,1,57.5,67.0,arizona,Big 12,1,50.4,27.0,0,stay,
128399,Josh Sterzer,WRTE,2023,utahstate,Mountain West,0,51.6,47.0,utahstate,Mountain West,0,55.9,197.0,0,stay,
100353,Andrew Bench,WRTE,2023,bowlinggreen,Mid-American,0,54.2,65.0,southalabama,Sun Belt,0,65.4,17.0,1,within,3
157367,Jeremiah Aaron,WRTE,2023,westvirginia,Big 12,1,48.1,29.0,northtexas,American Athletic,0,65.8,61.0,1,P4>G5,3
128163,Dane Olson,WRTE,2023,coloradostate,Mountain West,0,54.6,27.0,coloradostate,Mountain West,0,73.9,141.0,0,stay,
157462,Max Reese,WRTE,2023,easternmichigan,Mid-American,0,45.4,70.0,easternmichigan,Mid-American,0,54.9,265.0,0,stay,
175806,Bryson Graves,WRTE,2023,coastalcarolina,Sun Belt,0,63.6,27.0,coastalcarolina,Sun Belt,0,66.9,147.0,0,stay,
158475,Luca Caldarella,WRTE,2023,utah,Pac-12,1,57.2,46.0,utah,Big 12,1,58.1,46.0,0,stay,
144478,Gunnar Greenwald,WRTE,2023,southflorida,American Athletic,0,40.7,118.0,southflorida,American Athletic,0,38.6,63.0,0,stay,
163091,Nick Munson,WRTE,2023,ballstate,Mid-American,0,63.3,34.0,ballstate,Mid-American,0,58.7,21.0,0,stay,
174074,DeAngelo Irvin Jr.,WRTE,2023,unlv,Mountain West,0,72.4,11.0,unlv,Mountain West,0,53.3,61.0,0,stay,
176616,Jackson Harris,WRTE,2023,stanford,Pac-12,1,66.9,25.0,stanford,ACC,1,55.2,44.0,0,stay,
173530,Anthony Evans III,WRTE,2023,georgia,SEC,1,58.2,42.0,georgia,SEC,1,60.0,63.0,0,stay,
145747,Andreas Paaske,WRTE,2023,easternmichigan,Mid-American,0,47.3,33.0,arkansas,SEC,1,62.4,41.0,1,G5>P4,3
98099,Tristen Tewes,WRTE,2023,northernillinois,Mid-American,0,51.3,44.0,northernillinois,Mid-American,0,46.8,109.0,0,stay,
104838,Jeremiah Webb,WRTE,2023,southalabama,Sun Belt,0,59.5,57.0,southalabama,Sun Belt,0,75.4,265.0,0,stay,
173490,Vince Brown II,WRTE,2023,coloradostate,Mountain West,0,71.0,8.0,coloradostate,Mountain West,0,46.2,270.0,0,stay,
175038,Jojo Phillips,WRTE,2023,byu,Big 12,1,58.4,22.0,byu,Big 12,1,56.1,136.0,0,stay,
145465,Brody Dalton,WRTE,2023,troy,Sun Belt,0,49.9,23.0,troy,Sun Belt,0,56.4,203.0,0,stay,
123832,Tyler Savage,WRTE,2023,eastcarolina,American Athletic,0,47.5,57.0,eastcarolina,American Athletic,0,68.4,131.0,0,stay,
158714,Keyan Burnett,WRTE,2023,arizona,Pac-12,1,60.1,58.0,arizona,Big 12,1,74.0,176.0,0,stay,
175279,Jamarion Carroll,WRTE,2023,smu,American Athletic,0,61.4,14.0,smu,ACC,1,56.0,10.0,0,stay,
145250,Solomon Lewis,WRTE,2023,louisianatech,Conference USA,0,61.0,23.0,louisianatech,Conference USA,0,63.9,131.0,0,stay,
174257,Aidan Mizell,WRTE,2023,florida,SEC,1,66.3,6.0,florida,SEC,1,67.2,129.0,0,stay,
146348,Bryce Caufield,WRTE,2023,oregonstate,Pac-12,1,75.8,17.0,oregonstate,Pac-12,0,54.0,98.0,0,stay,
174035,Kenari Wilcher,WRTE,2023,illinois,Big Ten,1,66.4,16.0,illinois,Big Ten,1,52.1,38.0,0,stay,
174680,Beni Ngoyi,WRTE,2023,iowastate,Big 12,1,65.0,8.0,iowastate,Big 12,1,61.1,20.0,0,stay,
123158,JJ Sparkman,WRTE,2023,texastech,Big 12,1,53.9,47.0,utsa,American Athletic,0,49.7,163.0,1,P4>G5,3
123211,Reggie Brown,WRTE,2023,tulane,American Athletic,0,49.3,55.0,tulane,American Athletic,0,67.9,78.0,0,stay,
147507,Ethan Erickson,WRTE,2023,byu,Big 12,1,56.5,29.0,byu,Big 12,1,40.6,33.0,0,stay,
145906,Thomas Zsiros,WRTE,2023,toledo,Mid-American,0,58.2,42.0,toledo,Mid-American,0,58.8,102.0,0,stay,
145885,Bryce Butler,WRTE,2023,ohio,Mid-American,0,50.8,24.0,ohio,Mid-American,0,44.5,18.0,0,stay,
173532,Zeed Haynes,WRTE,2023,georgia,SEC,1,57.6,11.0,syracuse,ACC,1,60.1,63.0,1,within,3
145569,Jack Reynolds,WRTE,2023,charlotte,American Athletic,0,49.9,40.0,charlotte,American Athletic,0,57.5,12.0,0,stay,
102912,Jake Orlando,WRTE,2023,buffalo,Mid-American,0,45.5,80.0,buffalo,Mid-American,0,54.9,233.0,0,stay,
145319,Var'keyes Gumms,WRTE,2023,arkansas,SEC,1,45.8,56.0,arkansas,SEC,1,46.8,19.0,0,stay,
172599,Micah Tease,WRTE,2023,texasam,SEC,1,55.2,57.0,texasam,SEC,1,52.0,4.0,0,stay,
175527,Trech Kekahuna,WRTE,2023,wisconsin,Big Ten,1,88.2,19.0,wisconsin,Big Ten,1,67.3,205.0,0,stay,
124375,Ja'Quavion Fraziars,WRTE,2023,florida,SEC,1,59.6,44.0,florida,SEC,1,56.4,27.0,0,stay,
157346,Andre Dollar,WRTE,2023,washingtonstate,Pac-12,1,43.4,93.0,washingtonstate,Pac-12,0,43.6,49.0,0,stay,
128239,Peter Montini,WRTE,2023,coloradostate,Mountain West,0,66.3,10.0,coloradostate,Mountain West,0,52.1,41.0,0,stay,
99600,Kyi Wright,WRTE,2023,jamesmadison,Sun Belt,0,60.2,51.0,jamesmadison,Sun Belt,0,64.2,15.0,0,stay,
157690,Jordyn Tyson,WRTE,2023,arizonastate,Pac-12,1,51.7,13.0,arizonastate,Big 12,1,80.3,361.0,0,stay,
99537,Winston Wright Jr.,WRTE,2023,floridastate,ACC,1,50.9,24.0,eastcarolina,American Athletic,0,71.7,308.0,1,P4>G5,3
163938,Jacob Barrick,WRTE,2023,jacksonvillestate,Conference USA,0,52.5,38.0,jacksonvillestate,Conference USA,0,66.1,97.0,0,stay,
163790,Jordan Anthony,WRTE,2023,texasam,SEC,1,57.4,11.0,arkansas,SEC,1,54.5,116.0,1,within,3
84337,Jyaire Shorter,WRTE,2023,auburn,SEC,1,53.6,29.0,memphis,American Athletic,0,57.2,121.0,1,P4>G5,3
158022,Reggie Virgil,WRTE,2023,miamioh,Mid-American,0,54.6,40.0,miamioh,Mid-American,0,70.3,378.0,0,stay,
163659,Kyirin Heath,WRTE,2023,olemiss,SEC,1,53.2,56.0,southernmiss,Sun Belt,0,52.0,145.0,1,P4>G5,3
158343,Josh Dallas,WRTE,2023,georgiasouthern,Sun Belt,0,58.6,33.0,georgiasouthern,Sun Belt,0,72.6,294.0,0,stay,
158458,Raleek Brown,WRTE,2023,usc,Pac-12,1,60.3,13.0,arizonastate,Big 12,1,69.3,8.0,1,within,4
158532,Darrius Clemons,WRTE,2023,michigan,Big Ten,1,59.7,23.0,oregonstate,Pac-12,0,66.7,179.0,1,P4>G5,3
97270,Mycah Pittman,WRTE,2023,utah,Pac-12,1,56.7,11.0,utah,Big 12,1,50.9,111.0,0,stay,
146594,Robbie Ouzts,WRTE,2023,alabama,SEC,1,62.7,58.0,alabama,SEC,1,60.4,74.0,0,stay,
146734,Chauncey Magwood,WRTE,2023,ucf,Big 12,1,63.8,35.0,ucf,Big 12,1,56.1,117.0,0,stay,
146819,Bralon Brown,WRTE,2023,olemiss,SEC,1,62.3,25.0,marshall,Sun Belt,0,54.8,165.0,1,P4>G5,3
170255,Brandon Inniss,WRTE,2023,ohiostate,Big Ten,1,74.4,12.0,ohiostate,Big Ten,1,62.2,95.0,0,stay,
144893,Joey Bearns III,WRTE,2023,charlotte,American Athletic,0,59.5,25.0,charlotte,American Athletic,0,49.3,31.0,0,stay,
170122,Israel Polk,WRTE,2023,pittsburgh,ACC,1,52.1,23.0,akron,Mid-American,0,54.9,233.0,1,P4>G5,3
171213,Andrew Schnackenberg,WRTE,2023,buffalo,Mid-American,0,43.4,74.0,buffalo,Mid-American,0,52.5,29.0,0,stay,
146140,Gus McGee,WRTE,2023,charlotte,American Athletic,0,61.0,11.0,charlotte,American Athletic,0,46.9,28.0,0,stay,
158833,Jace Wilson,WRTE,2023,utsa,American Athletic,0,68.1,16.0,utsa,American Athletic,0,54.3,116.0,0,stay,
157053,Micah Riley,WRTE,2023,auburn,SEC,1,56.2,38.0,auburn,SEC,1,54.4,20.0,0,stay,
144930,Max Bredeson,WRTE,2023,michigan,Big Ten,1,69.0,27.0,michigan,Big Ten,1,68.2,48.0,0,stay,
128793,Zach Ortwerth,WRTE,2023,iowa,Big Ten,1,47.0,47.0,iowa,Big Ten,1,65.1,81.0,0,stay,
170341,Vandrevius Jacobs,WRTE,2023,floridastate,ACC,1,83.5,8.0,southcarolina,SEC,1,66.0,142.0,1,within,3
123048,Maximilian Mang,WRTE,2023,syracuse,ACC,1,56.0,29.0,syracuse,ACC,1,64.9,55.0,0,stay,
176079,Christian Abney,WRTE,2023,ballstate,Mid-American,0,56.6,32.0,ballstate,Mid-American,0,49.0,137.0,0,stay,
162760,Deems May,WRTE,2023,northcarolina,ACC,1,39.3,10.0,northcarolina,ACC,1,59.7,23.0,0,stay,
146714,Jackson Meeks,WRTE,2023,georgia,SEC,1,60.9,25.0,syracuse,ACC,1,81.4,448.0,1,within,3
145054,Jayden Ballard,WRTE,2023,ohiostate,Big Ten,1,44.9,20.0,ohiostate,Big Ten,1,57.8,25.0,0,stay,
175327,JeyQuan Smith,WRTE,2023,southflorida,American Athletic,0,48.2,9.0,southflorida,American Athletic,0,58.8,90.0,0,stay,
156471,Janiran Bonner,WRTE,2023,nebraska,Big Ten,1,54.9,27.0,nebraska,Big Ten,1,54.2,113.0,0,stay,
176077,Deuce Alexander,WRTE,2023,wakeforest,ACC,1,74.5,12.0,wakeforest,ACC,1,68.3,245.0,0,stay,
156366,Dakota Twitty,WRTE,2023,virginia,ACC,1,49.1,23.0,virginia,ACC,1,55.2,107.0,0,stay,
98501,Ryland Goede,WRTE,2023,mississippistate,SEC,1,47.9,78.0,georgiatech,ACC,1,58.1,76.0,1,within,3
173377,Jaylon Tillman,WRTE,2023,bowlinggreen,Mid-American,0,53.1,65.0,bowlinggreen,Mid-American,0,47.3,48.0,0,stay,
163189,Liam Fortner,WRTE,2023,army,FBS Independents,1,61.7,46.0,army,American Athletic,0,65.5,16.0,0,stay,
170463,Dedrick Latulas,WRTE,2023,louisianatech,Conference USA,0,58.6,32.0,louisianatech,Conference USA,0,58.5,5.0,0,stay,
151043,Jacob Coleman,WRTE,2023,middletennessee,Conference USA,0,56.8,33.0,middletennessee,Conference USA,0,51.1,32.0,0,stay,
173544,Lawson Luckie,WRTE,2023,georgia,SEC,1,55.1,22.0,georgia,SEC,1,61.5,254.0,0,stay,
170458,Eli Finley,WRTE,2023,louisianatech,Conference USA,0,51.0,26.0,louisianatech,Conference USA,0,52.3,289.0,0,stay,
150309,Brock Rechsteiner,WRTE,2023,jacksonvillestate,Conference USA,0,52.6,31.0,jacksonvillestate,Conference USA,0,63.4,146.0,0,stay,
174757,Kahanu Davis,WRTE,2023,utahstate,Mountain West,0,60.7,16.0,utahstate,Mountain West,0,46.3,5.0,0,stay,
173680,Tavion Smith,WRTE,2023,louisiana,Sun Belt,0,54.4,25.0,louisiana,Sun Belt,0,62.7,108.0,0,stay,
174633,Matthew Klopfenstein,WRTE,2023,baylor,Big 12,1,48.9,36.0,baylor,Big 12,1,67.8,36.0,0,stay,
123280,Omarion Dollison,WRTE,2023,jamesmadison,Sun Belt,0,61.1,37.0,jamesmadison,Sun Belt,0,62.2,393.0,0,stay,
162960,John Locke Jr.,WRTE,2023,louisianatech,Conference USA,0,54.2,17.0,louisianatech,Conference USA,0,52.6,31.0,0,stay,
146507,Joshua Meredith,WRTE,2023,washingtonstate,Pac-12,1,63.2,35.0,washingtonstate,Pac-12,0,63.1,302.0,0,stay,
176430,Justyn Reid,WRTE,2023,southernmiss,Sun Belt,0,33.3,33.0,southernmiss,Sun Belt,0,48.2,149.0,0,stay,
147473,Deion Colzie,WRTE,2023,notredame,FBS Independents,1,71.1,29.0,notredame,FBS Independents,1,62.3,43.0,0,stay,
129427,Deuce Spann,WRTE,2023,floridastate,ACC,1,64.4,24.0,floridastate,ACC,1,58.2,6.0,0,stay,
175899,Daniel Blood,WRTE,2023,missouri,SEC,1,64.2,21.0,missouri,SEC,1,59.1,78.0,0,stay,
121919,Carter Campbell,WRTE,2023,smu,American Athletic,0,64.5,24.0,smu,ACC,1,70.9,11.0,0,stay,
157297,DJ Allen Jr.,WRTE,2023,tcu,Big 12,1,55.8,15.0,utsa,American Athletic,0,66.0,78.0,1,P4>G5,
97594,Dannis Jackson,WRTE,2023,missouri,SEC,1,46.8,19.0,southernmiss,Sun Belt,0,62.1,104.0,1,P4>G5,3
100218,Ja'Shaun Poke,WRTE,2023,westvirginia,Big 12,1,61.8,13.0,sandiegostate,Mountain West,0,69.9,238.0,1,P4>G5,3
157647,Harrison Saint Germain,WRTE,2023,virginiatech,ACC,1,51.3,18.0,virginiatech,ACC,1,47.7,55.0,0,stay,
159604,Cam Thompson,WRTE,2023,northernillinois,Mid-American,0,54.4,31.0,northernillinois,Mid-American,0,59.4,296.0,0,stay,
173880,Quin Smith,WRTE,2023,airforce,Mountain West,0,59.9,7.0,airforce,Mountain West,0,68.4,62.0,0,stay,
144571,Kelan Robinson,WRTE,2023,eastcarolina,American Athletic,0,47.8,22.0,eastcarolina,American Athletic,0,55.9,35.0,0,stay,
144786,Treylan Davis,WRTE,2023,westvirginia,Big 12,1,43.8,66.0,westvirginia,Big 12,1,57.6,71.0,0,stay,
175718,Nate Burleson II,WRTE,2023,nevada,Mountain West,0,63.3,13.0,nevada,Mountain West,0,60.7,44.0,0,stay,
144863,Johnny Pascuzzi,WRTE,2023,iowa,Big Ten,1,49.5,27.0,iowa,Big Ten,1,45.6,20.0,0,stay,
171367,Mason Williams,WRTE,2023,ohio,Mid-American,0,83.1,10.0,ohio,Mid-American,0,61.1,175.0,0,stay,
144514,Gavin Yates,WRTE,2023,baylor,Big 12,1,66.5,13.0,baylor,Big 12,1,47.8,96.0,0,stay,
97640,Beau Johnson,WRTE,2023,georgiasouthern,Sun Belt,0,54.7,29.0,georgiasouthern,Sun Belt,0,54.8,104.0,0,stay,
133616,Rodney Harris II,WRTE,2023,ohio,Mid-American,0,60.5,15.0,ohio,Mid-American,0,54.9,329.0,0,stay,
134273,Cole Adams,WRTE,2023,alabama,SEC,1,52.8,2.0,alabama,SEC,1,65.3,44.0,0,stay,
141701,Mata'ava Ta'ase,WRTE,2023,byu,Big 12,1,56.3,52.0,byu,Big 12,1,53.4,104.0,0,stay,
129929,Isaac Smith,WRTE,2023,easternmichigan,Mid-American,0,56.0,7.0,easternmichigan,Mid-American,0,58.3,4.0,0,stay,
129407,Josh Beetham,WRTE,2023,michigan,Big Ten,1,39.9,11.0,georgiatech,ACC,1,57.4,36.0,1,within,
128916,Taylor Spierto,WRTE,2023,florida,SEC,1,68.1,6.0,florida,SEC,1,57.0,23.0,0,stay,
144727,Casey Cain,WRTE,2023,texas,Big 12,1,59.6,18.0,unlv,Mountain West,0,61.0,127.0,1,P4>G5,3
144898,Robert Smith,WRTE,2023,maryland,Big Ten,1,57.4,8.0,maryland,Big Ten,1,65.1,8.0,0,stay,
144921,Peyton O'Leary,WRTE,2023,michigan,Big Ten,1,67.9,9.0,michigan,Big Ten,1,55.8,145.0,0,stay,
144929,Louis Hansen,WRTE,2023,uconn,FBS Independents,1,54.3,44.0,uconn,FBS Independents,1,58.7,206.0,0,stay,
144979,Jameson Geers,WRTE,2023,minnesota,Big Ten,1,57.2,23.0,minnesota,Big Ten,1,56.0,274.0,0,stay,
145035,Donnie Gray,WRTE,2023,northwestern,Big Ten,1,58.3,23.0,northwestern,Big Ten,1,54.1,24.0,0,stay,
