year,team,sp_pre,sp_final,miss,D,D_pts,D_t,D_r,p4,n_units
2025,kentucky,6.5,1.8,-4.7,0.7455807672096834,9.449518767813938,1.1398636072397683,0.5476245325108339,1,7
2025,virginia,-2.2,11.1,13.3,0.5759973566325831,7.300212225270665,0.7739120548287269,0.48037127656530726,1,7
2025,arizonastate,11.3,3.9,-7.4,0.23390479271680442,2.96451816606136,-0.006878211562713288,0.3218467292334505,1,7
2025,louisville,12.3,12.4,0.09999999999999964,-0.3387056693440914,-4.292768429650026,-0.4869387820395302,-0.2836592835261258,1,7
2025,michiganstate,1.1,-3.4,-4.5,0.6127172353778754,7.765601353606251,0.33683243694969917,0.7236164502166038,1,7
2025,rutgers,5.4,1.0,-4.4,0.2876203105174596,3.645310664880451,0.6252870923897982,0.1242597169887768,1,7
2025,utahstate,-15.6,-3.1,12.5,0.3572168905060308,4.527380344921851,0.43152842380784207,0.3386023395704887,0,7
2025,appalachianstate,-9.0,-11.4,-2.4000000000000004,0.20053984660311297,2.541649580450756,0.4555039961573652,0.09502186307814964,0,7
2025,miamioh,-7.8,-3.4,4.4,-0.6967950649203271,-8.83120693674359,-0.5252428442027187,-0.751342322169437,0,7
2025,buffalo,-7.8,-7.5,0.2999999999999998,-0.7301116996074345,-9.253463221511302,-0.7092530170768162,-0.7167884947890221,0,7
2025,northwestern,-6.4,5.8,12.2,1.0761671763864926,13.639383387835625,1.3570681205728932,0.9405940165448583,1,7
2025,westernmichigan,-15.5,-1.4,14.1,-0.4256172876031141,-5.394289557875085,-0.49927120196338026,-0.3649045296183169,0,7
2025,southcarolina,16.0,5.9,-10.1,0.22936210087942066,2.9069439183585883,0.06304119883529347,0.27778824179245665,1,7
2025,southernmiss,-17.7,-7.1,10.6,1.0259629812222015,13.003093524561104,0.8708016184517129,1.1012352849010902,0,7
2025,oklahomastate,2.3,-15.1,-17.4,0.17675438632342655,2.240191759649996,0.2612081327810203,0.13255614849167618,1,6
2025,marshall,-9.8,-4.5,5.300000000000001,0.06270212719119828,0.7946891252204896,0.005768267603206478,0.09991511561338062,0,7
2025,westernkentucky,-7.0,1.6,8.6,-0.618267306088358,-7.835943159146214,-0.755645982474339,-0.5372642772420139,0,6
2025,easternmichigan,-15.1,-14.7,0.40000000000000036,-0.2889215868983792,-3.6618030908179273,-0.04804329763749737,-0.3715573312556253,0,7
2025,jamesmadison,2.6,12.3,9.700000000000001,-0.5844304389751246,-7.40709342898599,-0.6141181322016426,-0.5650471779758715,0,7
2025,northcarolina,4.1,-6.6,-10.7,0.28746741350847327,3.6433728424211,0.17699308487854837,0.32600621525974227,1,7
2025,smu,14.6,13.4,-1.1999999999999993,-0.25485896917848516,-3.2300921889533036,-0.3680456925310802,-0.21999921959379942,1,7
2025,charlotte,-20.1,-26.7,-6.599999999999998,1.3541151095576185,17.162105977375,1.360743289518783,1.3547587454207277,0,7
2025,massachusetts,-24.0,-36.6,-12.600000000000001,0.3021562924115455,3.8295402477207205,0.45534701359054397,0.26058217049420507,0,7
2025,samhouston,-12.8,-27.8,-15.0,-0.5503601459396684,-6.97528524988241,-0.5691625758067921,-0.5156535299984942,0,7
2025,georgiatech,7.1,9.3,2.200000000000001,0.22075559094663721,2.797864686822641,0.03779929305506635,0.2887601088337207,1,7
2025,bowlinggreen,-14.4,-12.6,1.8000000000000007,-0.5127288340987437,-6.4983445841124325,-0.5439246831554032,-0.47097274881048956,0,7
2025,vanderbilt,3.8,20.3,16.5,1.2158007329509959,15.409104350878925,1.0397202643767354,1.2681781136829897,1,7
2025,nebraska,10.3,6.2,-4.1000000000000005,-0.11012942055927599,-1.3957844303817455,-0.458938217601176,0.033286214029328076,1,7
2025,unlv,-1.8,4.3,6.1,-0.650523103197815,-8.244754348438724,-0.5292032885575872,-0.6915180513151635,0,7
2025,colorado,5.1,-8.3,-13.4,0.4580065055808852,5.8047917282854025,0.4825225504925279,0.4319942174267679,1,7
2025,tulsa,-16.8,-10.0,6.800000000000001,0.5139780655495962,6.5141773906430425,0.729171906639918,0.43138324518548854,0,7
2025,westvirginia,2.0,-6.8,-8.8,0.31409097052372875,3.980800808304866,0.6976838991657917,0.13435189351150045,1,7
2025,washington,9.0,18.4,9.399999999999999,-0.005372626397937563,-0.06809286962935521,-0.5565753249058603,0.22839654108339935,1,7
2025,notredame,22.0,24.4,2.3999999999999986,-2.5681059138986444,-32.54827122477849,-2.891752115585154,-2.409696172782007,1,7
2025,auburn,13.1,11.6,-1.5,0.46782405566017293,5.929219728320028,0.5482838602049391,0.40587089774299323,1,7
2025,lsu,20.1,10.3,-9.8,-0.039872092210054166,-0.5053404006932402,-0.33160253804231155,0.06363564699969904,1,7
2025,toledo,-1.2,6.0,7.2,-1.1509841597373314,-14.587616657010264,-1.0466276863954724,-1.176658805079617,0,7
2025,florida,16.2,3.5,-12.7,0.23313168277323637,2.954719741473947,0.4599603637199208,0.10563967415292774,1,7
2025,delaware,-14.4,-10.9,3.5,0.08271023718562143,1.0482726660196515,0.9946459913016664,-0.3069211629045703,0,6
2025,purdue,-10.3,-6.1,4.200000000000001,1.0487234426068959,13.29156047070255,1.0096313446714065,1.0617902027177792,1,7
2025,coastalcarolina,-7.8,-15.1,-7.3,-0.03255165217935374,-0.4125608676083882,0.06246743751426431,-0.06427120553659582,0,7
2025,stanford,-5.0,-11.8,-6.800000000000001,0.64757031117952,8.207330551016007,0.3808689257237857,0.7619983883184096,1,7
2025,georgiastate,-14.2,-24.5,-10.3,0.22722001787437773,2.879795077550741,-0.030543383540334368,0.35724689080573,0,7
2025,iowastate,10.6,9.9,-0.6999999999999993,0.053395270649481685,0.6767336743450119,-0.06705058204869696,0.09162265706423434,1,7
2025,wisconsin,8.9,-4.4,-13.3,-0.014655601062730228,-0.1857456406958462,0.19317861869349373,-0.11958541013278279,1,7
2025,kansas,5.2,4.1,-1.1000000000000005,0.39465839871697245,5.001915432325804,0.40274350559702327,0.376932148430351,1,7
2025,connecticut,-4.9,5.1,10.0,-0.8823935194123189,-11.183488749970811,-1.1664388914432195,-0.7342055376352319,1,7
2025,houston,1.5,7.4,5.9,0.5733113255700515,7.266169366263835,0.8515851420376415,0.43685257235505887,1,7
2025,cincinnati,2.2,4.5,2.3,0.8390874484046115,10.634625972462326,0.6263194077661064,0.9164458875610902,1,7
2025,missouri,14.0,14.4,0.40000000000000036,0.3742510384505635,4.743271778519296,0.39225519355374416,0.3405767210154764,1,7
2025,tulane,5.9,6.3,0.39999999999999947,-0.49408628260472065,-6.262068183257841,-0.12119466692412567,-0.6604926160296715,0,7
2025,arkansasstate,-10.7,-8.8,1.8999999999999986,0.42985067455274417,5.447943663763116,0.14686860607531782,0.5629574433092853,0,7
2025,southalabama,-4.1,-12.7,-8.6,-0.41068460645881383,-5.205032193773628,-0.5572559129762926,-0.3330345769944027,0,7
2025,northernillinois,-11.4,-16.7,-5.299999999999999,-0.5830737443197873,-7.3898986297481,-0.3832814153819666,-0.6473222545194155,0,7
2025,louisianatech,-12.5,-1.3,11.2,-0.3950320035982092,-5.006650514683422,-0.3787544333379774,-0.3790517050616319,0,7
2025,ohio,-5.0,-4.0,1.0,-0.9459617158070855,-11.989154468946493,-1.0583913102085987,-0.8731975293636466,0,7
2025,byu,9.3,15.9,6.6,0.11792167814055465,1.4945437969001485,0.17919323210523097,0.0756427310325497,1,7
2025,minnesota,7.1,1.5,-5.6,0.10721273087249927,1.3588181952705134,-0.0371599718441632,0.159926053401808,1,7
2025,louisiana,-3.1,-10.1,-7.0,-0.45542926263858463,-5.772127654017998,-0.3782466755467473,-0.47829344423259534,0,7
2025,pennstate,24.2,18.1,-6.099999999999998,-0.6793721043641521,-8.610387677439713,-0.95779417369762,-0.5764071415926189,1,7
2025,tcu,11.7,8.3,-3.3999999999999986,0.17407095896918212,2.2061819001402125,-0.15235993572843798,0.3007472089630693,1,7
2025,illinois,11.8,12.9,1.0999999999999996,-0.13536907054159364,-1.7156727063274289,-0.3483893660185109,-0.05418915739166563,1,7
2025,iowa,12.1,19.7,7.6,-0.38495910247679543,-4.878986185908744,0.41077749260660523,-0.7504375666629679,1,7
2025,sandiegostate,-10.9,6.7,17.6,0.01262236584983778,0.15997634091158291,-0.10966074912515922,0.08136018319801575,0,7
2025,california,1.2,-3.2,-4.4,0.23482348353072285,2.976161688091079,0.28860404309935045,0.2048150569861436,1,7
2025,ucf,2.2,-1.2,-3.4000000000000004,0.5133159775238748,6.505786062030296,0.8384922423113842,0.35599161097366416,1,7
2025,wakeforest,-4.7,5.7,10.4,0.43246424105384323,5.4810681041849,0.4129944396271368,0.4397483917246927,1,7
2025,floridastate,8.7,7.2,-1.4999999999999991,-0.26039146724185075,-3.300211278100844,0.06952197175365704,-0.41537331504714164,1,7
2025,floridainternational,-18.3,-10.5,7.800000000000001,-0.041228328878744724,-0.5225293953910938,0.03652413074091876,-0.05092876980483285,0,7
2025,kansasstate,15.3,7.0,-8.3,-0.2265602436422529,-2.8714330740453176,-0.43619341958445557,-0.15005428621303563,1,7
2025,olddominion,-10.6,5.9,16.5,0.15540159127405828,1.9695656297413309,0.06793655852330682,0.2057445409547659,0,7
2025,usc,13.2,16.9,3.6999999999999993,-0.30958123943296945,-3.923644306348131,-0.6311094858818075,-0.17885117179240506,1,7
2025,ohiostate,26.1,30.1,4.0,-1.2457127296649322,-15.78821012554765,-1.4223664487680732,-1.1810811819258515,1,7
2025,rice,-15.4,-14.8,0.5999999999999996,0.7464052920705625,9.459968827002784,0.8739736959052786,0.6970843952583681,0,7
2025,louisianamonroe,-15.4,-21.6,-6.200000000000001,0.576382683388707,7.3050958711127665,0.8603158637414358,0.4601337936554225,0,6
2025,olemiss,20.7,24.0,3.3000000000000007,-0.2824127923862194,-3.579310383651299,-0.19387449068749363,-0.3454001987931068,1,7
2025,southflorida,-2.8,11.6,14.399999999999999,-0.10984363868335223,-1.3921624201062537,-0.020450683069907133,-0.1444720730908386,0,7
2025,newmexicostate,-17.4,-15.5,1.8999999999999986,-0.07314530456840296,-0.9270463492283247,-0.035228300232611476,-0.06572305052504612,0,7
2025,liberty,-1.3,-9.0,-7.7,-0.9128461066854313,-11.569445989778258,-1.020844722147718,-0.8476163162843642,0,7
2025,eastcarolina,-7.1,8.0,15.1,0.3016553396012425,3.8231911529064013,0.220997374513503,0.34173875762202044,0,7
2025,nevada,-16.8,-13.4,3.4000000000000004,0.4594077778453697,5.822551505823145,0.6689292205838987,0.3802789666978792,0,7
2025,coloradostate,-8.4,-15.6,-7.199999999999999,-0.14727439477380688,-1.8665612347295708,-0.16377183223568814,-0.12641985080492357,0,7
2025,bostoncollege,1.6,-8.5,-10.1,0.3826409670664026,4.849606050274584,0.2737716591675937,0.4222076145451482,1,7
2025,jacksonvillestate,-11.2,-6.7,4.499999999999999,-0.49957590038637145,-6.331643806097433,-0.3677228044055668,-0.5351789322764934,0,7
2025,boisestate,10.0,3.1,-6.9,-1.4899259794356547,-18.8833780651577,-1.4738982739615167,-1.4854626880908874,0,7
2025,ncstate,5.7,4.8,-0.9000000000000004,0.29332429927142206,3.71760323350945,0.13534461869696074,0.35082168183555146,1,7
2025,uab,-14.4,-15.8,-1.4000000000000004,0.42680772149979485,5.409377161986208,0.15728324258979176,0.5589457210527342,0,7
2025,washingtonstate,-5.7,3.8,9.5,-0.4743443318492218,-6.011857954692651,-0.3769116317975431,-0.502422975342024,0,7
2025,maryland,0.4,0.6,0.19999999999999996,0.34656343019768004,4.392357987112548,0.26427273031511384,0.3764946616717482,1,7
2025,troy,-7.1,-4.8,2.3,-0.08432038110778384,-1.0686796908256928,-0.3764533766536624,0.05680637705987113,0,7
2025,newmexico,-18.6,0.9,19.5,0.7552301030061136,9.571814813682385,0.570404591627514,0.8495914609003028,0,6
2025,texasstate,-6.5,2.3,8.8,0.29911432933103865,3.7909862928918905,0.6851370231173662,0.1300084299374239,0,7
2025,missouristate,-18.4,-10.7,7.699999999999999,0.30630830233045825,3.8821629780518014,0.14203071994505745,0.39889564595783744,0,6
2025,michigan,20.9,12.4,-8.499999999999998,-1.1433000312336854,-14.490227722500537,-0.9551183183631395,-1.2363452348268247,1,7
2025,virginiatech,6.9,-10.1,-17.0,0.029308554927543917,0.37145773070544275,-0.08712784990001149,0.07114645560380439,1,7
2025,oklahoma,17.5,18.3,0.8000000000000007,0.14139230003112635,1.7920113440811878,0.17179018106303312,0.10144285419558607,1,7
2025,northtexas,-7.9,13.8,21.700000000000003,0.2540524277356935,3.219870052283654,0.09767324720839099,0.3298459960349736,0,7
2025,georgia,24.2,24.1,-0.09999999999999787,-0.39434161300629866,-4.997900478279188,-0.34192123030945787,-0.44400525217312925,1,7
2025,baylor,9.4,1.4,-8.0,0.47181333137714954,5.979779959237241,0.2569556930996326,0.5466728285875366,1,7
2025,tennessee,19.4,15.0,-4.399999999999999,-0.07393167632724107,-0.9370128545627223,-0.09151435025962873,-0.09133463904068906,1,7
2025,navy,-0.2,6.2,6.4,-0.04551768005515283,-0.5768927940003474,-0.18059772872425867,0.01549994300875085,0,7
2025,centralmichigan,-15.8,-8.8,7.0,-0.3291738383929659,-4.171961644623395,-0.20657323463673571,-0.35735382539057836,0,7
2025,kentstate,-25.3,-19.3,6.0,0.2041866749080652,2.5878696199504465,0.42906943247523954,0.1340217435424751,0,7
2025,wyoming,-12.4,-11.3,1.0999999999999996,0.0240357146758573,0.3046295544577248,0.32102170178491907,-0.09264798931393958,0,7
2025,utep,-16.8,-17.5,-0.6999999999999993,-0.02019647887565923,-0.25597093510544755,0.045433301104289336,-0.026865053583818854,0,7
2025,sanjosestate,-5.8,-14.3,-8.5,-0.33304391193720645,-4.221011102706904,-0.6552007138641778,-0.176010367069181,0,7
2025,army,-0.2,0.8,1.0,-0.14917043475672384,-1.8905917169939566,0.0057416868444476726,-0.2158942944829382,0,7
