player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,epa,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,positive_epa_percent,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Wyatt Hagan,160905,QB,VA MILT IN,3,61.9,42,45,11.4,2.4,2,3,6.4,51.1,23,0,10,11.5,50,3,-0.5,12,336,70.5,67.1,65.2,64.1,0,3,52,0,40.0,40.0,42.5,8.0,4,0,0,1,0,3,5.8,276,6.1
Jaiave Magalei,98673,QB,TXAMEA,2,64.1,39,44,7.8,2.8,0,0,0.0,56.8,25,0,19,0.0,50,0,-0.49,7,1139,70.9,40.5,40.1,60.6,0,1,52,1,32.0,26.3,55.7,10.0,5,1,0,5,0,2,3.8,166,3.8
Chad Mascoe II,160339,QB,CAMPBELL,3,69.8,43,44,13.0,2.55,1,2,4.0,61.4,27,0,16,10.0,51,3,-0.17,14,131,70.4,69.2,68.4,60.4,0,2,57,0,39.2,31.3,71.7,9.8,5,2,0,0,1,4,7.0,315,7.2
Daniel Britt,143736,QB,MONTANA,5,72.1,43,43,10.6,2.97,0,5,11.4,67.4,29,0,17,6.5,59,2,0.22,23,232,77.9,71.9,67.0,67.7,0,3,60,0,54.2,11.8,83.2,3.4,2,14,0,0,3,4,6.7,317,7.4
Jalen Macon,153929,QB,ARKAPB,4,75.6,41,43,7.3,2.54,0,0,0.0,53.5,23,0,20,25.8,52,8,-0.27,15,112,45.0,47.1,39.9,67.0,1,3,54,0,36.5,25.0,55.0,9.6,5,4,0,1,1,4,7.4,306,7.1
Kekoa Visperas,147588,QB,E WASHGTON,5,80.0,40,43,7.2,3.23,2,2,4.4,67.4,29,0,16,9.4,56,3,0.0,20,161,72.1,66.0,62.7,64.5,0,1,58,0,48.2,18.8,103.1,5.4,3,10,0,1,3,4,6.9,322,7.5
Deymon Fleming Jr.,147928,QB,CHARLES SO,3,61.0,41,42,9.1,2.03,0,1,2.1,59.5,25,0,9,0.0,46,0,-0.31,13,135,42.8,46.1,52.2,38.2,0,1,52,0,32.6,22.2,75.2,4.3,2,1,0,1,1,3,5.8,257,6.1
Nick Davenport,155935,QB,W ILLINOIS,3,51.3,39,42,16.7,3.02,0,6,13.0,42.9,18,0,21,10.0,49,2,0.0,11,345,27.4,57.8,60.4,54.5,0,2,53,1,34.7,9.5,81.2,4.1,2,5,0,3,4,4,7.5,317,7.5
Evan Olaes,146018,QB,INDIANA ST,4,63.2,38,41,8.8,2.7,0,1,2.4,53.7,22,0,13,8.3,48,2,-0.13,11,191,49.8,58.4,64.6,51.7,0,0,49,2,37.5,23.1,76.1,6.3,3,4,0,3,1,0,0.0,208,5.1
Luke Durkin,149464,QB,DAVIDSON,8,68.4,38,40,11.4,2.65,0,5,11.9,65.0,26,0,16,0.0,45,0,0.61,17,149,54.8,69.3,83.9,48.5,0,1,47,2,48.9,6.3,131.3,2.2,1,4,0,2,6,3,6.4,440,11.0
Kyle Zajack,78518,QB,CENT CT ST,2,66.7,36,39,8.3,2.66,1,1,2.4,48.7,19,0,20,20.8,44,5,-0.15,12,133,42.5,71.0,70.3,61.7,2,1,47,0,36.4,15.0,55.2,6.8,3,2,0,0,0,0,0.0,217,5.6
Tyler Vander Waal,60615,QB,IDAHO ST,3,63.9,36,39,12.9,2.86,1,2,5.0,43.6,17,0,24,26.1,47,6,-0.44,9,186,72.7,66.2,63.9,66.7,0,4,48,1,29.8,33.3,60.3,17.0,8,0,0,2,3,1,2.1,335,8.6
Jack Layne,158966,QB,IDAHO,2,74.3,35,38,10.0,2.5,2,0,0.0,65.8,25,0,13,3.8,40,1,0.35,18,185,70.8,75.2,72.4,67.3,1,1,42,0,55.0,7.7,95.6,2.5,1,1,0,0,1,1,2.4,373,9.8
Jaylon Tolbert,154757,QB,HOWARD,6,75.7,37,37,8.4,2.98,0,2,5.3,73.0,27,0,14,3.6,46,1,-0.09,15,184,70.7,55.7,55.5,57.3,0,2,48,0,40.4,28.6,105.6,8.7,4,4,0,0,3,4,8.5,339,9.2
Patrick Heitert,126526,QB,SE MO ST,2,58.3,36,36,10.4,2.45,0,3,8.3,58.3,21,0,9,0.0,41,0,0.21,15,293,71.9,70.9,65.5,67.6,0,1,41,0,41.5,11.1,64.7,2.4,1,4,0,0,0,2,4.9,221,6.1
Steven Duncan,40211,QB,INCAR WORD,7,60.0,35,35,15.3,2.89,0,5,12.8,54.3,19,0,12,9.5,44,2,-0.01,12,189,42.9,70.5,67.1,66.6,0,1,48,0,40.9,41.7,87.4,11.4,5,4,0,0,1,3,6.3,357,10.2
Boone Abbott,97807,QB,UTAHTC,4,76.5,34,35,13.1,3.24,1,1,2.7,51.4,18,0,11,30.8,44,8,-0.24,9,1285,40.4,67.5,69.3,58.0,0,2,46,0,34.1,27.3,66.7,6.8,3,6,0,0,2,3,6.5,223,6.4
Brayten Silbor,159764,QB,LEHIGH,3,51.6,31,35,13.0,3.13,1,3,7.9,45.7,16,0,15,0.0,40,0,-0.23,10,205,22.8,50.2,60.7,34.1,1,1,44,1,35.0,6.7,55.5,2.5,1,4,0,2,0,3,6.8,229,6.5
Quincy Guy-Barnes,155865,QB,WAGNER,4,50.0,30,35,13.9,3.12,1,1,2.8,37.1,13,0,33,13.3,50,2,-0.49,9,338,53.5,52.2,41.7,65.3,2,2,51,0,26.0,27.3,39.3,18.0,9,6,0,2,1,3,5.9,173,4.9
Tyrone Franklin Jr.,151016,QB,BETH COOK,7,50.0,32,34,7.3,2.89,0,0,0.0,32.4,11,0,19,31.3,43,5,-0.99,8,119,36.2,34.2,29.0,67.1,0,5,44,1,25.6,21.1,2.0,9.3,4,5,0,2,0,3,6.8,96,2.8
Ahmed Green,149845,QB,CITADEL,4,53.1,32,34,15.1,3.24,0,1,2.9,47.1,16,0,16,5.9,42,1,-0.33,9,139,21.2,38.3,42.5,44.8,0,0,42,0,35.7,25.0,75.1,9.5,4,4,0,2,1,3,7.1,196,5.8
Nathan West,103933,QB,PORTLAND,2,45.5,33,33,11.5,2.59,0,0,0.0,42.4,14,0,11,6.7,43,1,0.07,12,269,44.1,49.9,38.4,69.3,0,1,43,1,41.9,18.2,43.5,4.7,2,7,0,0,0,2,4.7,148,4.5
Gage Moloney,60414,QB,BRYANT,4,66.7,33,33,9.9,2.46,0,1,2.7,60.6,20,0,13,9.1,38,2,0.13,12,124,36.3,70.8,68.7,69.6,0,1,42,1,42.1,23.1,100.8,7.9,3,2,0,0,3,2,4.8,242,7.3
TJ Goodwin,100826,QB,MS VLY ST,6,25.9,27,31,15.3,2.59,0,1,3.2,19.4,6,0,21,14.3,38,1,-0.66,3,228,70.8,52.0,45.0,70.6,2,0,41,2,14.6,14.3,39.6,7.9,3,4,0,2,0,0,0.0,32,1.0
Trapper Pannell,139559,QB,SM HOUSTON,2,48.1,27,30,12.0,3.04,2,0,0.0,30.0,9,0,23,30.8,42,4,-0.72,8,281,19.5,43.4,34.8,61.8,1,2,43,0,23.8,17.4,16.9,9.5,4,8,0,0,0,6,14.0,127,4.2
Baron May,76359,QB,E TENN ST,4,44.4,27,30,14.0,2.61,2,2,6.7,33.3,10,0,12,16.7,35,2,-1.05,6,157,46.9,55.1,36.1,72.5,1,2,35,0,25.7,8.3,14.6,2.9,1,4,0,0,0,3,8.6,77,2.6
Lucas Maue,151227,QB,MURRAY ST,3,34.8,23,29,17.2,2.84,1,2,6.7,27.6,8,0,19,0.0,39,0,-0.57,6,236,57.2,57.2,38.9,69.0,4,0,40,0,20.5,26.3,70.6,12.8,5,5,0,1,2,3,7.5,143,4.9
Corbin LaFrance,155851,QB,ROB MORRIS,3,56.0,25,29,9.2,2.33,2,0,0.0,41.4,12,0,12,14.3,35,2,-0.82,6,277,70.9,41.1,41.2,54.0,1,1,37,0,25.7,50.0,37.1,17.1,6,0,0,1,0,1,2.7,104,3.6
Will Jarvis,148667,QB,BROWN,3,55.6,27,29,5.9,2.41,1,0,0.0,48.3,14,0,4,6.7,30,1,-0.12,6,123,71.2,42.0,40.3,55.7,0,2,32,0,40.0,0.0,37.6,0.0,0,1,0,1,1,2,6.3,79,2.7
Collin Shannon,160918,QB,VA MILT IN,3,65.5,29,29,10.8,2.36,0,2,6.5,62.1,18,0,16,5.3,39,1,-0.74,5,336,71.5,59.3,58.5,59.2,0,2,41,0,30.8,56.3,51.1,23.1,9,1,0,0,0,4,9.8,181,6.2
Kylan Weisser,78475,QB,WEBER ST,5,59.3,27,28,13.1,2.62,0,1,3.4,57.1,16,0,8,0.0,32,0,-0.27,11,342,34.3,67.3,61.6,71.4,0,1,33,0,37.5,37.5,82.3,9.4,3,1,0,1,2,2,6.1,159,5.7
Zach Weir,138031,QB,E ILLINOIS,3,43.5,23,27,12.6,2.9,1,1,3.4,33.3,9,0,13,10.0,36,1,-0.77,6,158,29.9,36.1,41.9,41.2,0,1,38,0,19.4,46.2,28.2,16.7,6,3,1,2,0,3,7.9,89,3.3
Ryan O'Connor,155510,QB,DELAWARE,3,64.0,25,27,12.6,3.19,0,3,11.1,55.6,15,0,15,6.3,36,1,-0.15,11,151,71.3,68.6,77.8,49.8,0,0,36,0,36.1,20.0,87.0,8.3,3,6,0,2,1,0,0.0,170,6.3
Cameron Nellor,160033,QB,TXAMEA,5,69.2,26,27,6.3,2.78,0,2,6.9,63.0,17,0,8,5.6,35,1,-0.49,10,1139,58.0,56.0,53.5,58.8,1,2,37,0,40.0,37.5,66.1,8.6,3,5,0,0,1,2,5.4,195,7.2
Marqui Adams,161340,QB,DELWARE ST,2,48.0,25,26,9.3,3.4,0,1,3.6,38.5,10,0,16,16.7,38,2,-0.69,5,152,12.0,28.3,29.0,44.8,1,0,41,2,26.3,43.8,49.4,18.4,7,5,0,0,0,4,9.8,95,3.7
Brian Mauer,164108,QB,STF AUSTIN,4,60.0,25,25,9.3,2.12,0,5,20.0,56.0,14,0,3,6.7,26,1,-0.15,8,301,23.8,84.2,84.5,66.6,0,1,26,0,38.5,33.3,83.9,3.8,1,0,0,0,2,1,3.8,151,6.0
Damien Mazil,159562,QB,WAGNER,2,68.2,22,25,9.8,3.56,1,1,4.0,60.0,15,0,20,0.0,35,0,-0.17,11,338,35.9,57.7,53.4,63.2,0,1,35,0,45.7,25.0,71.7,14.3,5,5,0,2,1,2,5.7,138,5.5
Walker Wood,60421,QB,MCNEESE,2,79.2,24,25,10.8,3.16,1,1,3.8,72.0,18,0,10,5.3,37,1,0.26,14,217,46.4,66.7,77.6,66.5,0,2,38,0,48.6,50.0,85.6,13.5,5,7,0,0,1,2,5.3,261,10.4
Prometheus Franklin II,165437,QB,SCAR STATE,3,45.5,22,25,14.7,2.99,0,2,7.7,28.0,7,0,18,30.0,34,3,-0.63,5,290,71.6,49.9,47.9,58.3,1,2,35,0,23.5,27.8,19.6,14.7,5,4,0,2,1,4,11.4,75,3.0
Aaron McLaughlin,143998,QB,JVILLE ST,7,62.5,24,24,10.0,2.75,0,1,4.2,50.0,12,0,13,20.0,31,3,-0.65,5,196,74.8,49.3,45.5,57.2,0,2,31,1,25.8,30.8,34.5,12.9,4,3,0,0,0,2,6.5,147,6.1
J.P. Andrade,101623,QB,JACKSON ST,7,56.5,23,24,10.7,2.1,1,1,3.7,45.8,11,0,3,15.4,24,2,-0.2,4,194,39.1,40.2,41.8,48.9,0,1,27,0,33.3,0.0,70.3,0.0,0,0,0,0,2,1,3.7,113,4.7
Isaac McNamee,165191,QB,MURRAY ST,1,40.0,20,23,7.9,2.26,2,0,0.0,30.4,7,0,5,12.5,23,1,-1.14,2,236,26.3,25.4,26.7,49.5,0,2,23,0,13.0,0.0,3.7,0.0,0,0,0,1,0,4,17.4,57,2.5
Luke Duby,148765,QB,CORNELL,4,69.6,23,23,8.7,2.93,0,0,0.0,65.2,15,0,7,6.3,30,1,-0.17,11,147,68.8,63.9,59.8,66.8,0,1,32,0,46.7,28.6,69.1,6.7,2,5,0,0,0,2,6.3,170,7.4
Cade Pribula,105550,QB,SACR HEART,2,66.7,18,23,12.9,3.39,0,1,4.0,43.5,10,0,15,16.7,30,2,-0.2,10,280,28.6,53.5,49.1,69.6,1,1,33,1,36.7,26.7,86.5,13.3,4,3,0,4,2,3,9.1,206,9.0
Bo Kelly,158923,QB,CAL POLY,1,59.1,22,22,8.1,2.43,0,0,0.0,54.5,12,0,7,7.7,25,1,-0.73,5,129,27.0,39.3,47.6,36.2,0,3,26,0,32.0,28.6,28.4,8.0,2,1,0,0,0,2,7.7,108,4.9
Sean Austin,147651,QB,MONTANA ST,4,95.0,20,22,3.8,2.12,2,1,4.0,81.8,18,0,6,5.3,26,1,0.59,13,233,73.9,80.4,77.7,68.9,0,0,29,0,65.4,33.3,140.9,7.7,2,2,0,0,2,0,0.0,232,10.5
Luke Emge,109025,QB,HARVARD,3,63.6,22,22,12.2,3.09,0,0,0.0,59.1,13,0,7,7.1,28,1,0.0,9,179,69.8,38.8,33.2,58.7,0,3,30,0,50.0,14.3,64.8,3.6,1,4,0,0,1,4,13.3,200,9.1
Joshua Zamot,78522,QB,STNY BROOK,3,62.5,16,22,10.6,3.19,0,0,0.0,36.4,8,0,19,20.0,31,2,-0.22,8,303,46.3,53.4,43.1,62.9,0,1,32,1,38.7,21.1,34.8,12.9,4,5,0,6,0,1,3.1,113,5.1
Clifton McDowell,98003,QB,CENT ARK,5,52.4,21,21,10.7,2.76,0,0,0.0,47.6,10,0,5,9.1,22,1,-0.3,4,132,44.4,62.0,39.4,82.3,0,2,22,4,40.9,20.0,56.7,4.5,1,0,0,0,2,3,13.6,115,5.5
Graeson Underwood,123202,QB,CITADEL,4,57.1,21,21,14.0,2.3,0,2,9.1,52.4,11,0,5,8.3,23,1,0.38,10,139,50.0,63.7,76.8,54.5,0,0,24,0,47.8,40.0,133.7,8.7,2,0,0,0,4,0,0.0,244,11.6
JR Blood,104782,QB,SOUTHERN U,5,72.2,18,20,17.3,2.82,1,3,14.3,55.0,11,0,14,15.4,25,2,-0.13,7,297,18.1,72.6,77.7,53.1,0,1,27,0,36.0,21.4,89.4,12.0,3,2,0,1,1,1,3.7,219,11.0
Sofian Massoud,123674,QB,HAMPTON,3,83.3,18,20,7.6,2.83,0,1,4.8,75.0,15,0,13,0.0,28,0,-0.1,10,178,70.7,86.4,78.4,77.4,0,1,30,1,42.9,38.5,95.2,17.9,5,3,0,2,1,0,0.0,167,8.4
Chayil Garnett,123986,QB,TENN STATE,2,56.3,16,19,5.9,2.59,2,0,0.0,47.4,9,0,15,0.0,23,0,-1.1,5,308,35.6,29.8,27.3,54.4,1,2,24,0,17.4,0.0,38.6,0.0,0,4,0,0,1,3,12.5,87,4.6
Ryan Kraft,159514,QB,WAGNER,5,71.4,14,19,12.2,3.16,1,1,5.3,42.1,8,0,16,20.0,33,2,-0.81,6,338,73.3,54.4,43.2,65.1,0,1,33,0,24.2,50.0,30.6,24.2,8,6,0,4,0,1,3.0,70,3.7
Cole Dugger,154197,QB,LNDNWD,3,64.7,17,18,12.9,3.39,0,2,10.0,61.1,11,0,4,0.0,19,0,0.61,7,949,67.9,71.2,68.0,65.5,0,0,21,0,52.6,0.0,129.2,0.0,0,1,0,1,3,1,4.8,158,8.8
Jackson Proctor,148851,QB,DARTMOUTH,3,66.7,18,18,7.6,2.56,0,0,0.0,66.7,12,0,8,0.0,23,0,0.05,7,148,69.5,69.4,52.1,85.6,0,0,26,0,47.8,25.0,93.5,8.7,2,3,0,0,1,0,0.0,75,4.2
Joe Pesansky,149434,QB,HOLY CROSS,6,68.8,16,18,9.1,2.94,1,2,9.5,50.0,9,0,4,18.2,19,2,-0.45,6,181,69.8,76.4,74.4,65.1,0,1,22,0,31.6,0.0,43.8,0.0,0,1,0,1,0,1,4.5,100,5.6
Jeffrey Jackson,143208,QB,VALPO,3,53.3,15,18,10.1,2.34,1,0,0.0,44.4,8,0,13,0.0,22,0,-0.33,6,332,69.9,60.5,52.9,73.1,0,0,25,1,27.3,23.1,62.3,13.6,3,1,0,2,0,0,0.0,100,5.6
Preston Weeks,77658,QB,STF AUSTIN,3,61.1,18,18,8.7,2.48,0,1,5.3,61.1,11,0,6,0.0,24,0,-0.21,7,301,27.3,67.7,67.1,60.9,0,0,26,0,41.7,66.7,128.5,16.7,4,2,0,0,3,1,3.8,155,8.6
AJ Wilson,161436,QB,HOUCHR,3,64.7,17,17,2.9,3.21,0,0,0.0,47.1,8,0,8,27.3,26,3,-0.82,1,183,73.3,40.5,40.7,50.5,0,0,27,0,19.2,37.5,53.8,11.5,3,6,0,0,0,1,3.7,48,2.8
Alex Brown,159714,QB,BUCKNELL,3,50.0,16,16,11.3,2.33,0,0,0.0,43.8,7,0,6,12.5,18,1,-0.46,4,125,77.2,61.2,55.9,65.6,0,1,19,2,22.2,16.7,42.2,5.6,1,1,0,0,0,1,5.3,114,7.1
DJ Williams,138061,QB,MURRAY ST,1,64.3,14,16,18.9,3.03,0,1,5.6,50.0,8,0,13,11.1,21,1,0.34,7,236,68.1,63.2,60.1,64.9,0,0,23,1,38.1,30.8,116.7,19.0,4,1,0,2,1,0,0.0,207,12.9
Scott Pfeiffer,161428,QB,HOUCHR,2,76.9,13,16,8.2,3.37,0,1,5.9,56.3,9,0,14,10.0,21,1,-0.45,3,183,67.4,48.8,46.0,62.0,2,1,22,0,23.8,21.4,71.4,14.3,3,2,0,1,1,1,4.5,106,6.6
Blake Ellingson,149550,QB,DRAKE,2,62.5,16,16,10.7,2.54,0,1,6.3,56.3,9,0,7,10.0,20,1,-0.52,5,153,69.7,61.9,55.1,69.5,0,1,20,0,35.0,42.9,70.6,15.0,3,1,0,0,1,1,5.0,103,6.4
Sheldon Layman,101054,QB,AUSTINPEAY,3,64.3,14,16,7.7,3.09,0,0,0.0,43.8,7,0,8,22.2,18,2,-0.3,4,116,67.9,48.1,47.3,57.1,1,0,21,1,44.4,12.5,75.0,5.6,1,1,0,1,1,0,0.0,60,3.8
Mike Irwin,60512,QB,PORTLAND,2,42.9,14,15,9.3,2.16,0,0,0.0,40.0,6,0,10,0.0,17,0,-0.49,2,269,66.7,54.3,56.7,64.3,1,1,17,2,23.5,10.0,42.4,5.9,1,1,0,0,1,0,0.0,44,2.9
Zach Gwynn,77654,QB,DELAWARE,7,42.9,14,15,12.7,2.62,0,0,0.0,33.3,5,0,4,16.7,18,1,-0.72,3,151,71.7,45.3,36.9,69.5,0,1,19,1,16.7,50.0,14.6,11.1,2,1,0,1,0,1,5.3,24,1.6
Connor Jordan,99120,QB,STTHOM,1,66.7,15,15,6.7,2.41,0,0,0.0,60.0,9,0,6,10.0,18,1,-0.53,5,1129,67.6,32.0,35.4,54.5,0,1,18,1,44.4,33.3,46.2,11.1,2,1,0,0,0,1,5.6,79,5.3
Nathan Kent,148446,QB,TOWSON,3,57.1,14,14,10.4,3.14,0,0,0.0,57.1,8,0,7,0.0,20,0,-0.99,1,317,27.2,42.5,36.6,60.5,0,0,21,0,25.0,57.1,68.8,20.0,4,2,0,0,0,1,4.8,64,4.6
Xavion Brower,164499,QB,GARD-WEBB,3,64.3,14,14,5.9,2.05,0,0,0.0,42.9,6,0,2,33.3,14,3,-0.56,4,171,75.3,56.5,36.3,69.6,0,2,15,0,35.7,0.0,19.0,0.0,0,0,0,0,0,2,13.3,70,5.0
Jagger LaRoe,83564,QB,TXAMEA,2,69.2,13,14,5.7,2.72,0,0,0.0,50.0,7,0,5,22.2,15,2,-0.56,1,1139,67.5,52.7,55.1,53.7,0,0,17,0,13.3,0.0,60.7,0.0,0,1,0,1,0,0,0.0,57,4.1
Channing Dumas,168482,QB,PRVIEW A&M,2,41.7,12,13,12.2,2.0,0,0,0.0,15.4,2,0,4,60.0,15,3,-0.6,2,270,24.6,34.6,42.4,42.6,1,0,16,1,13.3,0.0,39.6,0.0,0,2,0,0,0,1,6.3,37,2.8
Roderick Walker,168572,QB,MORGAN ST,1,38.5,13,13,9.5,2.11,0,0,0.0,30.8,4,0,9,20.0,15,1,-0.85,3,235,71.6,50.3,35.0,74.1,0,0,16,0,20.0,22.2,40.2,13.3,2,0,0,0,0,2,12.5,35,2.7
Javon Williams Jr.,87540,HB,S ILLINOIS,9,90.0,10,13,5.3,3.16,0,0,0.0,69.2,9,0,5,0.0,15,0,0.45,9,295,82.2,75.6,76.2,70.3,1,0,15,0,60.0,0.0,102.4,0.0,0,2,0,2,0,0,0.0,133,10.2
Re-al Mitchell,77670,QB,SAN DIEGO,7,75.0,12,12,6.3,2.22,0,0,0.0,66.7,8,0,2,11.1,14,1,0.23,5,283,84.3,89.7,65.2,79.8,0,0,14,0,42.9,50.0,127.4,7.1,1,1,0,0,3,1,7.1,87,7.3
Jaylen Gipson,60561,QB,N ALABAMA,1,54.5,11,12,7.2,2.36,0,0,0.0,50.0,6,0,7,0.0,16,0,-0.54,2,389,68.8,34.6,35.2,51.5,1,1,16,1,18.8,42.9,26.0,18.8,3,1,0,0,0,1,6.3,49,4.1
Cornelious Brown IV,98356,QB,TENN MARTN,5,58.3,12,12,10.5,2.46,0,0,0.0,33.3,4,0,4,42.9,14,3,-0.69,2,310,30.0,61.4,49.4,68.9,0,0,16,0,28.6,25.0,42.7,7.1,1,1,0,0,0,1,6.3,37,3.1
Tyler Knoop,108982,QB,GEORGETOWN,6,58.3,12,12,7.5,2.86,0,1,8.3,58.3,7,0,5,0.0,15,0,-0.43,4,172,34.5,62.5,44.5,68.4,0,1,16,0,46.7,20.0,45.1,6.7,1,2,0,0,0,2,12.5,84,7.0
Edwin Rhodes III,138092,QB,TENN STATE,3,66.7,12,12,13.2,3.03,0,0,0.0,50.0,6,0,7,25.0,14,2,-0.14,4,308,72.1,74.8,77.5,62.0,0,0,15,0,35.7,14.3,67.4,7.1,1,1,0,0,0,0,0.0,68,5.7
Tyler Beverett,142985,QB,BUCKNELL,1,54.5,11,12,4.9,2.56,1,0,0.0,50.0,6,0,3,0.0,12,0,-0.25,3,125,70.0,27.8,30.0,39.1,0,0,13,0,50.0,0.0,63.9,0.0,0,0,0,0,0,1,7.7,58,4.8
Cam'Ron Ransom,147110,QB,MCNEESE,4,63.6,11,12,8.9,3.41,0,0,0.0,33.3,4,0,11,42.9,20,3,-1.14,4,217,6.7,29.5,27.8,54.8,0,1,21,0,20.0,54.5,10.8,30.0,6,2,0,1,0,4,19.0,45,3.8
Cole Payton,148154,QB,N DAK ST,5,66.7,12,12,5.8,3.15,0,0,0.0,66.7,8,0,3,0.0,15,0,-0.3,3,250,79.8,71.9,35.3,76.4,0,1,15,0,40.0,0.0,40.6,0.0,0,3,0,0,0,3,20.0,51,4.3
Alston Hooker,150546,QB,NC A&T,4,45.5,11,12,9.1,2.11,1,0,0.0,25.0,3,0,5,40.0,14,2,-0.85,2,246,71.6,47.4,32.2,70.8,0,0,14,1,14.3,40.0,39.6,14.3,2,0,0,0,0,1,7.1,33,2.8
Austin Tutas,151162,QB,YALE,3,75.0,12,12,13.3,2.87,0,2,15.4,75.0,9,0,3,0.0,12,0,1.08,6,352,29.1,73.7,83.8,53.5,0,0,13,0,66.7,0.0,138.9,0.0,0,0,0,0,1,1,7.7,134,11.2
C.J. Ogbonna,149182,QB,SE MO ST,5,27.3,11,11,11.3,2.25,0,1,8.3,27.3,3,0,1,0.0,11,0,-0.54,2,293,38.3,47.5,36.8,58.5,0,0,12,0,27.3,0.0,41.1,0.0,0,0,0,0,0,2,16.7,37,3.4
Michael Walsh,108947,QB,BROWN,2,81.8,11,11,6.0,2.61,0,0,0.0,72.7,8,0,2,11.1,12,1,0.01,4,123,21.6,53.8,63.8,46.4,0,0,12,0,41.7,50.0,85.0,8.3,1,0,0,0,0,0,0.0,59,5.4
Jacob Clark,101628,QB,MO STATE,1,81.8,11,11,3.9,2.35,0,0,0.0,81.8,9,0,2,0.0,11,0,-0.03,3,230,66.0,56.9,56.2,,0,0,13,0,54.5,0.0,93.6,0.0,0,0,0,0,0,1,7.7,71,6.5
Matt Arvanitis,165021,QB,STHLSK,5,44.4,9,10,9.1,3.24,1,0,0.0,40.0,4,0,5,0.0,13,0,-0.04,4,1470,55.6,65.7,31.8,71.6,0,0,13,0,30.8,0.0,51.7,0.0,0,3,0,0,0,0,0.0,39,3.9
Walker Harris,150449,QB,NC CENT,3,66.7,9,10,13.7,3.23,1,2,18.2,50.0,5,0,5,16.7,12,1,0.39,5,247,67.0,60.1,64.1,57.0,0,0,13,1,50.0,20.0,81.7,8.3,1,1,0,0,0,1,7.7,91,9.1
Mitchell Dixon,142159,QB,UC DAVIS,4,50.0,10,10,11.1,2.38,0,1,10.0,50.0,5,0,8,0.0,14,0,-1.08,2,322,67.1,65.0,64.2,61.1,0,1,14,0,14.3,37.5,24.6,21.4,3,1,0,0,0,0,0.0,49,4.9
Harry Kirk,143015,QB,COLGATE,4,40.0,10,10,9.2,2.58,0,0,0.0,40.0,4,0,5,0.0,10,0,-1.16,1,142,65.4,47.4,46.8,,0,1,10,0,10.0,0.0,8.3,0.0,0,0,0,0,0,1,10.0,27,2.7
Scott Smith III,148453,QB,TOWSON,2,57.1,7,10,2.7,2.98,0,0,0.0,40.0,4,0,5,0.0,13,0,-0.43,1,317,27.1,48.5,40.8,58.8,1,0,13,0,30.8,20.0,47.9,7.7,1,2,0,2,0,0,0.0,30,3.0
Eli Brickhandler,160410,QB,NC A&T,2,100.0,8,9,7.4,2.93,0,1,10.0,66.7,6,0,5,25.0,12,2,0.41,5,246,72.1,71.2,89.7,55.5,1,0,13,0,41.7,20.0,122.5,8.3,1,2,0,0,1,0,0.0,60,6.7
Brock Landis,139001,QB,E TENN ST,1,55.6,9,9,9.2,2.56,0,1,11.1,44.4,4,0,4,20.0,9,1,-0.78,3,157,66.3,52.9,53.9,57.3,0,2,9,0,33.3,0.0,19.4,0.0,0,0,0,0,0,3,33.3,43,4.8
Grant Harper,142158,QB,UC DAVIS,2,88.9,9,9,6.1,1.96,0,0,0.0,88.9,8,0,0,0.0,9,0,0.48,3,322,66.7,72.5,78.0,55.6,0,0,11,0,55.6,,133.3,0.0,0,0,0,0,1,0,0.0,64,7.1
Orion Olivas,155517,QB,HOUCHR,3,75.0,8,9,8.1,2.97,1,0,0.0,66.7,6,0,4,0.0,10,0,-0.02,2,183,65.6,59.9,59.5,,0,0,11,0,40.0,25.0,84.5,10.0,1,0,0,0,0,0,0.0,58,6.4
Jakolby Longino,145488,QB,LAMAR,2,66.7,9,9,15.0,3.58,0,0,0.0,55.6,5,0,11,16.7,18,1,-0.03,6,204,31.0,74.6,69.0,69.0,0,0,18,0,50.0,36.4,91.4,22.2,4,5,0,0,0,0,0.0,93,10.3
Jaden Casey,131642,QB,PORTLAND,3,37.5,8,8,9.8,2.65,0,0,0.0,37.5,3,0,4,0.0,10,0,-1.25,0,269,69.1,51.7,40.5,66.4,0,0,10,0,0.0,25.0,45.8,10.0,1,1,0,0,0,0,0.0,16,2.0
Kaiden Bennett,147778,QB,SACRAMENTO,3,71.4,7,8,7.1,2.3,1,1,12.5,50.0,4,0,2,20.0,9,1,-0.65,0,279,35.4,65.7,57.0,65.5,0,1,9,0,33.3,0.0,17.7,0.0,0,1,0,0,0,1,11.1,26,3.3
Andre Washington,165436,QB,SCAR STATE,1,71.4,7,8,10.6,2.31,0,1,10.0,62.5,5,0,2,0.0,9,0,0.72,2,290,66.7,80.4,81.2,59.6,0,0,11,0,44.4,50.0,97.9,11.1,1,0,1,0,0,0,0.0,84,10.5
