player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,epa,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,positive_epa_percent,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Peter Parrish,99138,QB,TXAMEA,3,63.6,44,50,6.0,2.93,1,0,0.0,52.0,26,0,25,7.1,65,2,-0.53,13,1139,55.4,29.5,29.9,48.4,1,4,69,3,27.7,16.0,40.3,6.2,4,11,0,4,1,4,5.8,259,5.2
Tyler Szalkowski,148497,QB,ROB MORRIS,5,71.7,46,47,5.9,2.57,0,2,4.2,66.0,31,0,27,6.1,59,2,-0.75,15,277,26.0,43.1,36.0,71.0,0,4,60,0,37.3,25.9,49.9,11.9,7,4,0,1,1,4,6.7,239,5.1
Damien Mazil,159562,QB,WAGNER,5,63.8,47,47,9.1,2.43,0,1,2.1,51.1,24,0,18,20.0,51,6,-0.43,12,338,71.2,49.4,49.6,53.6,0,2,52,0,29.4,5.6,44.0,2.0,1,3,0,0,0,5,9.6,193,4.1
Hayes Gibson,122513,QB,TENN TECH,4,54.8,42,46,10.3,3.31,1,1,2.1,45.7,21,0,29,8.7,59,2,-0.69,12,309,24.0,41.4,47.2,44.5,0,1,62,0,25.4,24.1,53.4,11.9,7,6,0,3,0,4,6.5,247,5.4
Elijah Owens,171426,QB,INDIANA ST,4,52.4,42,46,13.9,3.38,0,2,3.8,45.7,21,0,28,4.5,64,1,-0.36,15,191,45.6,50.6,45.8,63.6,2,3,70,0,34.4,21.4,55.5,9.4,6,12,0,2,2,3,4.3,310,6.7
Tyler Riddell,102355,QB,E TENN ST,3,65.7,35,45,10.7,3.13,2,3,6.5,46.7,21,0,28,8.7,53,2,-0.36,12,157,71.6,68.2,61.8,71.4,1,2,54,0,30.2,10.7,51.3,5.7,3,5,0,7,1,1,1.9,231,5.1
Noah Bodden,150881,QB,SOUTHERN U,6,57.1,42,45,14.0,2.71,1,2,4.1,48.9,22,0,16,8.3,49,2,-0.24,15,297,71.9,65.7,64.1,62.6,0,2,53,0,36.7,25.0,68.3,8.2,4,0,0,2,1,3,5.7,395,8.8
Carson Baker,83548,QB,MORGAN ST,5,59.5,37,45,11.8,2.86,0,0,0.0,46.7,21,0,30,4.5,69,1,-0.63,15,235,27.6,41.2,38.5,56.8,1,1,73,0,27.5,43.3,52.8,18.8,13,10,0,7,0,3,4.1,228,5.1
Duce Taylor,150493,QB,MORGAN ST,3,51.2,41,44,12.6,2.7,0,2,4.5,45.5,20,0,19,4.8,46,1,-0.45,10,235,71.4,34.5,29.3,71.4,2,4,47,0,30.4,10.5,36.6,4.3,2,0,0,1,2,4,8.5,204,4.6
Zachary Yeager,150544,QB,NC A&T,3,53.7,41,43,9.0,2.87,0,0,0.0,41.9,18,0,20,18.2,52,4,-0.71,8,246,72.2,40.7,39.1,53.4,1,2,53,1,15.4,20.0,30.6,7.7,4,5,0,1,0,4,7.5,134,3.1
Tony Bartalo,162107,QB,CHARLES SO,3,64.1,39,40,9.6,3.03,0,1,2.2,52.5,21,0,23,16.0,50,4,-0.63,11,135,40.6,42.0,40.3,54.9,0,3,56,0,30.0,34.8,37.5,16.0,8,2,0,1,0,5,8.9,220,5.5
Ricky Ortega,142401,QB,CENT CT ST,8,57.1,35,40,6.6,3.22,0,0,0.0,47.5,19,0,22,5.0,48,1,-0.17,12,133,61.7,62.7,53.3,65.8,2,1,53,0,37.5,9.1,64.5,4.2,2,6,0,3,1,2,3.8,239,6.0
Zach Tanner,159923,QB,ROB MORRIS,2,65.8,38,40,9.5,2.98,0,4,10.0,52.5,21,0,19,16.0,49,4,-0.14,12,277,41.5,90.8,88.7,75.3,0,0,49,2,30.6,21.1,75.3,8.2,4,5,0,2,1,3,6.1,203,5.1
Keali'i Ah Yat,178141,QB,MONTANA,5,74.3,35,39,7.4,3.05,1,2,4.9,66.7,26,0,15,0.0,46,0,0.04,15,232,69.5,68.9,66.6,64.7,0,0,48,0,45.7,26.7,95.1,8.7,4,3,1,2,1,1,2.1,271,6.9
Tyler Kubat,171769,QB,LNDNWD,2,67.6,37,39,9.4,3.41,1,1,2.5,59.0,23,0,35,8.0,53,2,-0.21,15,949,41.2,51.5,51.3,56.3,1,3,55,0,34.0,22.9,67.8,15.1,8,6,0,0,2,3,5.5,295,7.6
Dino Maldonado,78516,QB,MS VLY ST,3,66.7,36,39,7.3,2.48,0,0,0.0,46.2,18,0,14,25.0,45,6,-0.61,7,228,70.2,54.3,52.2,61.4,2,2,46,0,28.9,21.4,42.8,6.7,3,3,0,1,1,4,8.7,141,3.6
Carson Camp,141837,QB,SACRAMENTO,3,66.7,36,38,9.7,3.05,0,3,7.7,57.9,22,0,15,8.3,47,2,0.09,18,279,73.0,70.8,68.8,64.4,0,1,50,0,46.8,6.7,72.1,2.1,1,8,0,2,1,2,4.0,219,5.8
Andrew Body,155202,QB,TEXAS STHN,1,67.6,34,38,10.0,2.39,1,3,7.7,47.4,18,0,3,21.7,40,5,0.01,13,313,72.5,76.1,72.4,70.4,0,3,41,0,45.0,0.0,66.3,0.0,0,2,0,3,3,1,2.4,286,7.5
Haynes Eller,149869,QB,E TENN ST,4,61.1,36,37,10.3,2.68,0,2,5.3,48.6,18,0,10,18.2,38,4,-0.18,11,157,22.9,56.7,64.5,38.5,0,2,39,1,36.8,0.0,71.0,0.0,0,1,0,1,2,3,7.7,292,7.9
Dustin Fletcher,130553,QB,CITADEL,3,69.4,36,37,6.7,2.35,1,2,5.1,62.2,23,0,12,8.0,39,2,-0.3,7,139,72.8,59.4,56.1,62.8,0,1,41,0,23.1,8.3,76.3,2.6,1,1,0,0,1,3,7.3,219,5.9
Jayden Stinson,138056,QB,MURRAY ST,5,47.2,36,36,12.7,2.79,0,4,10.8,38.9,14,0,15,17.6,40,3,-0.42,10,236,71.1,65.5,63.9,62.3,0,1,41,0,30.0,13.3,71.5,5.0,2,2,0,0,2,2,4.9,260,7.2
Hunter Simmons,148254,QB,S ILLINOIS,5,61.8,34,35,10.2,2.71,1,2,5.4,51.4,18,0,8,14.3,38,3,-0.04,11,295,70.0,66.8,65.3,62.6,0,1,41,0,47.4,0.0,62.7,0.0,0,3,0,0,1,3,7.3,169,4.8
Boone Abbott,97807,QB,UTAHTC,2,57.1,35,35,11.1,2.45,0,1,2.9,48.6,17,0,13,15.0,39,3,-0.44,6,1285,69.4,59.5,57.8,68.3,0,3,39,1,30.8,15.4,39.2,5.1,2,2,0,0,1,2,5.1,192,5.5
Jack Layne,158966,QB,IDAHO,3,87.1,31,33,7.5,3.29,1,3,9.1,78.8,26,0,23,3.7,43,1,0.4,15,185,72.0,90.4,85.7,73.5,0,0,43,0,53.5,13.0,149.1,7.0,3,7,0,1,8,0,0.0,339,10.3
Jamari Jones,161271,QB,MS VLY ST,4,63.3,30,33,9.5,2.71,2,1,2.7,51.5,17,0,15,10.5,42,2,-0.46,7,228,26.3,49.3,51.1,52.5,0,0,48,0,21.4,13.3,69.9,4.8,2,7,0,1,1,2,4.2,117,3.5
Andre Washington,165436,QB,SCAR STATE,7,43.8,32,33,13.3,2.4,0,1,2.8,33.3,11,0,11,21.4,38,3,-0.72,7,290,61.9,46.1,31.4,61.5,0,2,41,0,21.1,9.1,20.6,2.6,1,2,0,1,0,4,9.8,127,3.8
Luke Durkin,149464,QB,DAVIDSON,7,62.5,32,33,9.3,2.09,1,2,5.9,60.6,20,0,11,0.0,37,0,-0.34,8,149,45.2,57.8,49.6,68.9,0,2,38,1,32.4,27.3,69.1,8.1,3,1,0,0,2,4,10.5,171,5.2
Tyler Beverett,142985,QB,BUCKNELL,2,50.0,32,32,12.2,2.4,0,1,3.1,43.8,14,0,13,12.5,40,2,-0.64,7,125,35.1,49.5,46.3,61.9,0,0,40,0,22.5,30.8,53.5,10.0,4,4,0,0,0,2,5.0,115,3.6
Jackson Sharman,178252,QB,IDAHO ST,2,75.0,28,31,9.1,2.41,1,2,6.5,54.8,17,0,11,19.0,33,4,-0.15,10,186,69.5,50.8,49.9,60.6,1,2,33,0,36.4,9.1,66.6,3.0,1,1,0,1,2,3,9.1,180,5.8
Jordan Reed,159013,QB,MONTANA ST,3,62.1,29,30,10.4,2.41,1,0,0.0,53.3,16,0,7,11.1,34,2,-0.33,8,233,72.0,71.8,65.9,70.8,0,0,34,0,35.3,28.6,87.4,5.9,2,2,0,0,1,0,0.0,214,7.1
Gavin Screws,97789,QB,INDIANA ST,3,62.1,29,30,7.9,3.13,0,0,0.0,50.0,15,0,20,16.7,39,3,-0.91,8,191,33.2,29.5,34.0,40.8,1,2,39,0,28.2,20.0,34.2,10.3,4,5,0,0,0,4,10.3,131,4.4
Baron May,76359,QB,E TENN ST,3,57.1,28,29,12.4,3.3,0,1,3.3,48.3,14,0,26,12.5,45,2,-0.3,14,157,16.1,29.9,29.8,46.8,0,1,46,0,40.0,30.8,79.8,17.8,8,8,0,1,2,6,13.0,201,6.9
Lake Bennett,174586,QB,TXAMEA,4,51.9,27,29,9.1,2.93,1,1,3.4,48.3,14,0,14,0.0,35,0,-0.07,12,1139,72.0,65.3,55.4,76.2,0,3,35,1,42.9,21.4,30.0,8.6,3,3,0,1,0,3,8.6,190,6.6
Jared Taylor,170695,QB,E WASHGTON,3,75.0,20,29,4.3,3.15,1,0,0.0,48.3,14,0,9,6.7,39,1,-0.11,7,161,61.0,69.0,45.3,75.3,0,0,43,0,30.8,22.2,69.2,5.1,2,8,0,8,1,1,2.3,107,3.7
Nick Semptimphelter,142984,QB,BUCKNELL,4,67.9,28,28,8.3,3.1,0,1,3.3,60.7,17,0,16,10.5,35,2,0.35,15,125,71.0,72.0,69.4,66.1,0,0,37,1,48.6,25.0,118.5,11.4,4,3,0,0,3,0,0.0,202,7.2
Cole Payton,148154,QB,N DAK ST,10,76.9,26,27,9.1,3.03,0,3,10.3,66.7,18,0,17,10.0,40,2,0.42,17,250,54.8,92.1,85.2,85.3,1,0,42,0,50.0,29.4,139.3,12.5,5,8,0,0,3,0,0.0,289,10.7
Quayde Hawkins,147245,QB,ABILENE CH,6,34.6,26,27,13.3,2.84,0,0,0.0,25.9,7,0,7,22.2,30,2,-0.52,4,100,70.3,41.2,34.7,64.1,0,1,31,0,23.3,14.3,36.5,3.3,1,2,0,1,1,1,3.2,74,2.7
Nathan Brown,177760,QB,SAN DIEGO,1,88.5,26,27,5.6,2.39,0,2,7.1,77.8,21,0,5,8.7,29,2,0.55,12,283,68.2,94.3,94.8,62.1,1,0,30,0,58.6,0.0,125.2,0.0,0,2,0,0,2,0,0.0,219,8.1
Chase Mason,159444,QB,S DAK ST,6,64.0,25,26,10.1,2.27,1,0,0.0,61.5,16,0,6,0.0,27,0,0.34,11,292,74.8,81.0,61.9,83.9,0,0,27,0,51.9,0.0,108.7,0.0,0,1,0,0,1,0,0.0,265,10.2
Ethan Greenwood,161869,QB,LIUSHAR,5,64.0,25,26,6.8,3.11,0,0,0.0,53.8,14,0,16,12.5,38,2,-0.31,7,1298,80.0,60.9,48.9,66.8,1,2,40,1,31.6,31.3,58.0,13.2,5,7,0,0,1,1,2.5,189,7.3
Zy McDonald,147137,QB,JACKSON ST,4,80.0,25,26,8.2,2.67,0,2,7.7,73.1,19,0,13,5.0,34,1,0.4,12,194,40.9,73.3,65.6,71.5,1,0,34,0,41.2,30.8,137.8,11.8,4,3,0,0,3,2,5.9,227,8.7
T.J. Smith,156533,QB,N ALABAMA,5,66.7,21,25,8.2,3.41,1,0,0.0,52.0,13,0,26,7.1,36,1,-0.33,7,389,41.6,56.5,49.7,66.0,2,0,40,0,33.3,26.9,94.1,19.4,7,4,0,1,2,1,2.5,132,5.3
Junior Muratovic,150858,QB,FL A&M,5,65.2,23,24,9.6,2.9,0,4,15.4,50.0,12,0,6,20.0,28,3,-0.06,8,164,19.4,66.1,79.1,28.1,1,0,31,0,44.8,16.7,67.7,3.6,1,1,0,0,0,0,0.0,138,5.8
Matt Robinson,82130,QB,DUQUESNE,7,69.6,23,24,9.0,3.11,0,1,3.7,62.5,15,0,12,6.3,27,1,-0.26,5,155,70.7,49.6,49.8,64.6,0,1,30,3,33.3,16.7,86.3,7.4,2,1,0,1,2,1,3.3,125,5.2
Charlie Dean,108990,QB,W CAROLINA,1,69.6,23,23,5.6,2.27,0,0,0.0,65.2,15,0,9,6.3,23,1,-0.73,6,344,26.3,43.1,42.9,,0,3,26,0,34.8,0.0,34.6,0.0,0,0,0,0,0,4,15.4,98,4.3
Blake Ellingson,149550,QB,DRAKE,6,66.7,18,22,6.4,2.94,0,2,8.7,50.0,11,0,9,8.3,24,1,-0.65,3,153,25.4,59.5,59.4,57.4,0,0,25,0,20.8,11.1,61.6,4.2,1,1,0,4,0,2,8.0,94,4.3
Jaydyn Sisk,178882,QB,MS VLY ST,4,61.9,21,21,11.3,2.84,0,0,0.0,61.9,13,0,12,0.0,28,0,-0.21,8,228,20.4,39.1,29.6,62.9,0,2,29,1,46.4,16.7,42.7,7.1,2,5,0,0,0,6,20.7,144,6.9
Beau Brungard,164897,QB,YNGTOWN ST,6,75.0,20,21,8.1,2.58,0,1,4.8,71.4,15,0,6,0.0,26,0,0.14,9,353,51.6,76.2,72.0,68.9,0,1,26,0,46.2,16.7,63.4,3.8,1,4,0,1,0,1,3.8,109,5.2
Mirko Martos,183013,QB,TXAMEA,2,52.4,21,21,9.9,2.44,0,4,17.4,52.4,11,0,11,0.0,25,0,-0.27,6,1139,69.1,72.7,74.1,58.3,0,2,27,0,36.0,18.2,43.3,8.0,2,2,0,0,1,2,7.4,107,5.1
Trey Feeney,148125,QB,N DAKOTA,6,75.0,20,20,7.6,2.02,0,1,4.8,75.0,15,0,2,0.0,20,0,0.43,9,249,69.2,77.5,72.0,72.5,0,0,21,1,55.0,0.0,126.5,0.0,0,0,0,0,1,0,0.0,217,10.9
Anthony Harris,142285,QB,MAINE,5,78.9,19,19,6.8,2.97,0,1,5.3,73.7,14,0,8,6.7,22,1,-0.13,5,212,28.2,72.1,85.5,43.9,0,0,22,0,40.9,37.5,106.3,13.6,3,0,0,0,1,0,0.0,115,6.1
Luke Duby,148765,QB,CORNELL,3,88.9,18,19,3.6,2.9,0,0,0.0,73.7,14,0,2,12.5,20,2,0.21,7,147,67.2,76.0,80.9,57.8,1,0,21,1,50.0,0.0,106.9,0.0,0,1,0,0,1,0,0.0,118,6.2
Jaden Jones,147558,QB,CAL POLY,4,52.9,17,18,9.6,3.28,0,0,0.0,44.4,8,0,14,11.1,26,1,-0.56,4,129,15.7,40.8,50.7,43.3,1,0,27,0,30.8,21.4,51.6,11.5,3,4,0,0,0,1,3.7,50,2.8
Justin Fomby,103928,QB,HOUCHR,3,83.3,18,18,6.1,2.09,0,1,5.6,83.3,15,0,5,0.0,19,0,0.23,6,183,69.7,69.1,64.2,72.6,0,0,19,1,47.4,20.0,121.5,5.3,1,0,0,0,1,0,0.0,157,8.7
Ryan Stubblefield,123838,QB,INCAR WORD,2,64.7,17,18,6.1,2.24,1,1,5.3,61.1,11,0,7,0.0,20,0,-0.41,4,189,17.3,40.4,53.1,35.4,0,0,21,0,30.0,14.3,73.6,5.0,1,1,0,0,0,1,4.8,89,4.9
Ryan Schuster,159739,QB,LAFAYETTE,2,41.2,17,18,12.8,2.44,1,0,0.0,38.9,7,0,10,0.0,23,0,-0.91,1,203,40.7,42.2,40.5,59.5,0,1,23,2,17.4,50.0,23.8,21.7,5,0,0,0,0,1,4.3,38,2.1
Amari Odom,178686,QB,WOFFORD,1,68.8,16,18,9.3,2.68,1,1,5.0,50.0,9,0,14,18.2,24,2,-0.65,5,350,12.7,52.3,47.9,61.5,1,1,27,0,20.8,21.4,41.9,12.5,3,3,0,0,0,4,14.8,92,5.1
Jackson Hardy,142351,QB,RICHMOND,3,47.1,17,17,8.5,2.36,0,1,5.6,47.1,8,0,6,0.0,20,0,-0.43,6,276,73.3,52.9,43.3,63.8,0,3,21,0,35.0,33.3,64.5,10.0,2,1,0,0,2,2,9.5,96,5.6
Alston Hooker,150546,QB,NC A&T,1,85.7,14,16,13.4,2.61,0,1,6.3,68.8,11,0,4,8.3,17,1,0.44,9,246,68.9,86.4,85.8,63.8,1,0,17,0,64.7,25.0,121.6,5.9,1,0,1,0,1,0,0.0,159,9.9
Jared Lewis,108959,QB,HAMPTON,2,35.7,14,16,10.7,2.97,0,0,0.0,25.0,4,0,7,20.0,17,1,-0.75,2,178,17.6,28.9,35.0,41.7,1,0,17,1,11.8,0.0,39.6,0.0,0,1,0,1,0,0,0.0,47,2.9
Timothy Dorsey,148029,QB,E TENN ST,3,25.0,16,16,14.1,3.6,0,0,0.0,25.0,4,0,8,0.0,24,0,-0.82,0,157,72.2,47.4,36.6,63.6,0,0,24,0,20.8,50.0,39.6,16.7,4,4,0,0,0,0,0.0,19,1.2
Ashten Snelsire,159175,QB,RICHMOND,2,46.7,15,16,12.0,2.39,1,0,0.0,43.8,7,0,2,0.0,17,0,-1.16,3,276,70.2,30.6,28.0,63.5,0,2,18,0,23.5,50.0,11.5,5.9,1,0,0,0,0,2,11.1,45,2.8
Tyler Hughes,159218,QB,WM & MARY,1,42.9,14,16,15.1,3.58,0,0,0.0,37.5,6,0,7,0.0,23,0,0.66,9,348,69.4,47.3,35.4,66.6,0,0,24,0,43.5,14.3,115.4,4.3,1,6,0,2,2,2,8.3,163,10.2
Gino English,99576,QB,GARD-WEBB,6,42.9,14,15,9.3,2.38,0,1,6.3,40.0,6,0,3,0.0,16,0,-0.28,3,171,72.9,33.0,27.9,63.8,0,0,17,0,25.0,33.3,70.7,6.3,1,0,0,1,1,3,17.6,47,3.1
Hank Gibbs,128414,QB,N COLORADO,4,38.5,13,15,17.8,2.64,0,0,0.0,33.3,5,0,9,0.0,18,0,-0.06,6,253,70.7,73.7,64.4,68.7,1,0,18,0,33.3,22.2,86.5,11.1,2,1,0,1,1,0,0.0,124,8.3
Willie Miller,104799,WR,TENN TECH,2,50.0,14,14,11.7,2.97,0,2,13.3,42.9,6,0,8,14.3,21,1,-0.23,5,309,33.8,65.7,74.9,60.8,0,0,22,0,33.3,37.5,66.4,14.3,3,4,0,0,0,0,0.0,96,6.9
Ridge Docekal,158965,QB,BRYANT,5,76.9,13,14,5.1,2.22,0,0,0.0,71.4,10,0,3,0.0,15,0,-0.49,3,124,68.8,63.9,63.7,60.2,0,0,15,0,26.7,0.0,97.9,0.0,0,1,0,1,1,0,0.0,40,2.9
Tyler Macon,146873,QB,ALCORN ST,2,18.2,11,13,15.5,2.88,2,0,0.0,15.4,2,0,4,0.0,14,0,-0.89,1,107,36.9,49.8,28.1,70.1,0,2,14,0,7.1,0.0,0.0,0.0,0,1,0,0,0,2,14.3,39,3.0
Cornelious Brown IV,98356,QB,ALAB A&M,1,83.3,12,12,4.9,2.6,0,0,0.0,58.3,7,0,5,30.0,14,3,-0.53,2,104,66.2,61.0,63.5,57.0,0,1,14,0,28.6,20.0,29.2,7.1,1,1,0,0,0,0,0.0,38,3.2
Eric Phoenix,177526,QB,MURRAY ST,3,75.0,12,12,16.2,3.32,0,2,16.7,58.3,7,0,4,22.2,13,2,0.6,4,236,21.1,47.9,61.6,43.1,0,1,13,1,30.8,0.0,91.0,0.0,0,1,0,0,1,1,7.7,136,11.3
Evan Olaes,146018,QB,INDIANA ST,2,27.3,11,12,8.3,2.81,0,0,0.0,25.0,3,0,8,0.0,20,0,-1.0,2,191,76.8,49.3,26.4,67.9,1,3,20,0,20.0,37.5,0.0,15.0,3,5,0,0,0,2,10.0,21,1.8
Ja'Shawn Scroggins,160545,QB,HOWARD,3,54.5,11,12,7.7,2.41,1,0,0.0,50.0,6,0,2,0.0,14,0,-0.38,4,184,32.5,46.7,28.7,67.7,0,1,14,0,28.6,0.0,27.8,0.0,0,1,0,0,0,1,7.1,54,4.5
Jarrett Synek,144995,QB,S DAKOTA,2,54.5,11,12,8.7,2.49,0,0,0.0,50.0,6,0,5,0.0,12,0,-0.03,3,291,25.7,42.1,39.2,55.5,1,1,13,0,41.7,0.0,26.7,0.0,0,0,0,0,0,2,15.4,51,4.3
Logan Gonzalez,159065,QB,PORTLAND,3,66.7,12,12,7.8,2.03,0,1,8.3,66.7,8,0,3,0.0,12,0,0.42,4,269,65.8,68.0,67.0,,0,0,12,1,33.3,0.0,119.4,0.0,0,0,0,0,1,2,16.7,98,8.2
Davis Bryson,160369,QB,KENNESAW,4,33.3,9,11,10.9,3.42,1,0,0.0,18.2,2,0,3,33.3,15,1,-0.35,4,200,42.4,65.7,36.1,72.9,0,0,15,0,33.3,0.0,47.2,0.0,0,4,0,1,0,1,6.7,53,4.8
Nate Lussier,148637,QB,BROWN,5,70.0,10,11,9.6,2.85,0,0,0.0,63.6,7,0,1,0.0,11,0,-0.17,5,123,71.6,64.8,65.0,62.0,0,1,13,0,54.5,0.0,76.3,0.0,0,0,0,1,1,2,15.4,76,6.9
Matt Cavallaro,123412,QB,IDAHO ST,2,63.6,11,11,10.5,3.01,0,2,18.2,63.6,7,0,5,0.0,14,0,-0.11,4,186,66.2,70.5,63.8,70.0,0,1,14,0,42.9,20.0,81.6,7.1,1,2,0,0,1,1,7.1,90,8.2
Kody Sparks,130385,QB,TENN MARTN,3,80.0,10,10,5.9,2.59,0,0,0.0,70.0,7,0,3,12.5,11,1,-0.6,5,310,23.0,65.0,70.1,58.4,0,1,11,1,45.5,33.3,91.7,9.1,1,0,0,0,1,1,9.1,90,9.0
Quincy Crittendon,149944,QB,SAMFORD,4,70.0,10,10,5.9,2.48,0,0,0.0,60.0,6,0,3,14.3,12,1,-0.43,2,282,34.6,49.2,42.3,57.9,0,0,12,1,33.3,66.7,77.1,16.7,2,0,0,0,0,1,8.3,60,6.0
Daniel Greek,126950,QB,TARLETON,3,66.7,9,10,5.2,2.53,1,0,0.0,60.0,6,0,4,0.0,12,0,-0.39,1,401,70.0,53.5,51.1,58.2,0,0,13,0,16.7,25.0,64.6,8.3,1,1,0,0,0,0,0.0,24,2.4
Sean Brown,123871,QB,TOWSON,1,75.0,8,10,8.4,2.43,1,0,0.0,40.0,4,0,4,33.3,12,2,-0.25,2,317,67.0,54.9,59.5,57.6,0,0,13,1,50.0,0.0,51.3,0.0,0,2,0,1,0,0,0.0,38,3.8
Tre Simmons,172766,QB,MCNEESE,3,75.0,8,9,6.0,3.33,0,0,0.0,66.7,6,0,4,0.0,10,0,-1.48,3,217,70.5,54.2,56.1,56.8,0,1,10,0,30.0,0.0,55.1,0.0,0,1,0,1,0,0,0.0,80,8.9
William Lankford,159106,QB,ELON,2,55.6,9,9,10.9,3.66,0,0,0.0,33.3,3,0,9,40.0,18,2,0.04,4,162,25.2,53.9,51.8,57.5,0,0,18,0,44.4,44.4,42.4,22.2,4,5,0,0,0,0,0.0,26,2.9
Enzo Arjona,159147,QB,MONMOUTH,3,88.9,9,9,2.2,1.47,0,1,11.1,88.9,8,0,3,0.0,10,0,-0.14,3,231,9.4,55.3,74.5,36.1,0,0,10,0,40.0,33.3,97.2,10.0,1,0,0,0,0,0,0.0,66,7.3
Chad Mascoe II,160339,QB,CAMPBELL,1,37.5,8,9,3.4,2.9,0,0,0.0,22.2,2,0,1,33.3,10,1,-0.6,1,131,65.4,31.2,31.9,57.8,0,0,10,1,30.0,0.0,39.6,0.0,0,1,0,1,0,1,10.0,13,1.4
Maddux Richey,149222,QB,TENN TECH,3,50.0,8,9,9.6,2.63,0,0,0.0,44.4,4,0,4,0.0,10,0,-0.85,1,309,65.6,45.5,44.5,,0,0,11,0,10.0,25.0,51.6,10.0,1,0,0,1,0,0,0.0,24,2.7
Jahrik Jones,183032,QB,TXAMEA,1,77.8,9,9,2.7,2.38,0,0,0.0,77.8,7,0,5,0.0,13,0,-0.25,2,1139,24.5,53.6,46.0,67.9,0,0,15,0,23.1,80.0,112.0,30.8,4,0,0,0,0,1,6.7,98,10.9
Grant Harper,142158,QB,UC DAVIS,2,55.6,9,9,12.7,2.18,0,2,20.0,44.4,4,0,2,20.0,9,1,0.02,3,322,66.5,79.7,79.4,60.0,0,1,10,0,44.4,0.0,62.5,0.0,0,0,0,0,1,0,0.0,56,6.2
Marshall Howe,158696,QB,YALE,2,62.5,8,9,11.1,2.47,1,0,0.0,44.4,4,0,1,20.0,9,1,0.02,3,352,26.0,54.0,62.2,49.8,0,0,9,0,33.3,0.0,91.9,0.0,0,0,0,0,1,0,0.0,34,3.8
Kaleb Jackson,167198,QB,CHARLES SO,1,33.3,6,8,14.7,3.31,0,0,0.0,25.0,2,0,3,0.0,8,0,-1.19,0,135,66.2,39.9,38.6,59.6,1,0,8,0,12.5,0.0,39.6,0.0,0,0,0,1,0,0,0.0,9,1.1
Aidan Dunne,148181,QB,N IOWA,3,87.5,8,8,6.6,3.67,0,0,0.0,87.5,7,0,4,0.0,9,0,1.32,5,255,29.7,77.3,72.2,69.0,0,0,9,0,77.8,0.0,146.4,0.0,0,1,0,0,1,1,11.1,77,9.6
Bennett Judy,177955,QB,W CAROLINA,1,100.0,7,8,7.1,2.6,1,1,12.5,75.0,6,0,0,14.3,8,1,0.26,4,344,64.9,81.1,80.5,,0,0,8,0,62.5,,101.6,0.0,0,0,0,0,0,0,0.0,71,8.9
Ah-Shaun Davis,149376,QB,LAFAYETTE,3,71.4,7,8,10.7,2.95,0,0,0.0,50.0,4,0,3,20.0,8,1,-0.47,2,203,69.8,70.3,69.1,62.3,0,0,8,0,37.5,0.0,72.9,0.0,0,0,0,1,0,0,0.0,56,7.0
Michael Wortham,170696,QB,E WASHGTON,7,85.7,7,8,4.3,3.08,0,0,0.0,62.5,5,0,4,16.7,12,1,0.18,4,161,82.2,83.2,68.3,78.4,1,0,12,0,41.7,0.0,116.1,0.0,0,4,0,0,1,0,0.0,43,5.4
Lan Larison,142157,HB,UC DAVIS,7,42.9,7,7,14.0,3.77,0,0,0.0,42.9,3,0,3,0.0,7,0,0.04,3,322,83.0,89.0,67.4,90.7,0,0,8,0,42.9,0.0,60.4,0.0,0,0,0,0,0,0,0.0,38,5.4
Eddie Schott,98216,QB,BUTLER,1,71.4,7,7,8.4,2.53,0,0,0.0,57.1,4,0,3,20.0,9,1,-0.73,0,127,66.3,53.7,57.0,60.0,0,1,9,1,33.3,66.7,22.6,22.2,2,0,0,0,0,0,0.0,16,2.3
Dominiq Ponder,174401,QB,BETH COOK,2,28.6,7,7,13.3,2.67,0,0,0.0,28.6,2,0,3,0.0,7,0,-0.6,1,119,64.6,56.2,56.1,,0,2,7,0,14.3,0.0,7.1,0.0,0,0,0,0,0,1,14.3,33,4.7
Zin'tayvious Smith,182276,QB,ROB MORRIS,4,42.9,7,7,7.0,3.27,0,0,0.0,42.9,3,0,6,0.0,14,0,0.2,3,277,74.1,80.4,52.1,76.2,0,1,14,0,28.6,16.7,77.7,7.1,1,6,0,0,1,1,7.1,67,9.6
Taron Dickens,177946,QB,W CAROLINA,2,66.7,6,6,14.3,2.86,0,2,33.3,66.7,4,0,4,0.0,10,0,-0.03,3,344,10.4,58.9,75.4,47.5,0,0,10,0,50.0,25.0,149.3,10.0,1,3,0,0,1,1,10.0,127,21.2
Nathan Lamb,98020,QB,W ILLINOIS,3,66.7,6,6,3.0,2.19,0,0,0.0,33.3,2,0,1,50.0,7,2,-1.13,0,345,20.1,52.6,64.0,50.7,0,0,8,1,14.3,100.0,43.8,14.3,1,0,0,0,0,0,0.0,20,3.3
