player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,epa,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,positive_epa_percent,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Chase Spellman,185234,QB,DRAKE,3,73.2,56,61,6.4,2.55,1,1,1.5,65.6,40,0,20,2.4,73,1,-0.06,23,153,52.0,54.7,50.3,64.1,2,2,77,2,39.7,20.0,89.7,5.5,4,7,2,0,2,5,6.5,522,8.6
Brock Riddle,185493,QB,INDIANA ST,6,53.6,56,61,9.7,2.53,2,2,3.2,45.9,28,0,25,6.7,71,2,-0.41,15,191,28.9,48.4,53.8,39.9,3,3,73,0,23.9,20.0,58.4,7.0,5,5,0,0,3,4,5.5,324,5.3
Colton Fitzgerald,145980,QB,W GEORGIA,5,56.4,55,60,9.1,2.42,1,2,3.1,45.0,27,0,9,12.9,65,4,-0.35,16,1177,47.3,44.5,44.3,53.9,1,2,69,0,27.7,11.1,56.1,1.5,1,4,0,3,1,4,5.8,358,6.0
Amari Powell,165320,QB,STTHOM,5,66.7,57,59,9.6,2.38,0,5,8.2,59.3,35,0,10,7.9,61,3,0.28,23,1129,40.2,60.9,63.6,56.8,1,2,63,1,44.3,10.0,110.6,1.6,1,1,0,1,5,4,6.3,636,10.8
Cobey Thompkins,192469,QB,CITADEL,12,70.2,57,57,11.6,2.88,0,6,10.0,63.2,36,0,23,10.0,77,4,0.1,21,139,35.3,71.8,65.7,68.9,0,1,81,5,40.3,34.8,108.0,10.4,8,12,0,0,4,4,4.9,509,8.9
Vinson Berry,191788,QB,NORFOLK,4,57.4,54,55,7.6,2.54,1,2,3.5,50.9,28,0,19,9.7,64,3,-0.51,14,244,71.1,45.8,49.0,55.9,0,2,66,1,39.1,36.8,76.9,10.9,7,2,0,0,4,2,3.0,308,5.6
Isaac Lee,202007,QB,W CAROLINA,5,66.7,51,55,7.0,2.56,0,0,0.0,58.2,32,0,21,5.9,64,2,-0.1,15,344,36.5,52.1,49.1,59.9,2,2,66,0,35.9,14.3,69.0,4.7,3,5,0,2,2,3,4.5,283,5.1
Eli Anderson,201571,QB,NWSTATE,7,64.4,45,53,5.7,2.84,0,2,3.7,54.7,29,0,27,0.0,62,0,-0.22,16,257,40.2,54.0,61.8,47.7,1,1,63,1,32.3,18.5,75.2,8.1,5,4,0,7,2,2,3.2,290,5.5
Liam Poronsky,188956,QB,DAYTON,3,66.0,47,51,11.1,2.54,1,3,5.8,60.8,31,0,9,0.0,59,0,0.06,17,150,47.8,58.8,65.0,46.8,1,1,62,0,44.1,22.2,91.5,3.4,2,5,0,2,3,1,1.6,334,6.5
Jarrin Alley,191827,QB,BUTLER,3,57.4,47,50,6.0,2.39,0,1,2.0,54.0,27,0,14,0.0,55,0,-0.19,11,127,72.3,50.6,48.6,58.5,1,2,56,0,36.4,21.4,50.0,5.5,3,2,0,2,0,2,3.6,235,4.7
Chandler Wilson,177935,QB,VA MILT IN,6,64.3,42,49,5.9,2.5,4,0,0.0,51.0,25,0,17,7.4,62,2,-0.54,10,336,47.9,44.9,46.7,49.7,0,1,64,0,19.4,41.2,60.0,11.3,7,6,0,3,1,2,3.1,201,4.1
John Austin Wood,209837,QB,N ALABAMA,5,62.8,43,49,8.1,2.61,3,0,0.0,51.0,25,0,28,7.4,68,2,-0.3,14,389,21.3,41.3,45.4,45.8,2,1,73,0,35.3,35.7,74.0,14.7,10,8,0,1,2,5,6.8,286,5.8
Earl Woods III,170445,QB,HAMPTON,7,79.5,44,47,2.4,2.85,1,0,0.0,68.1,32,0,20,8.6,59,3,-0.22,14,178,39.8,64.1,47.8,74.1,2,1,65,1,30.5,10.0,81.7,3.4,2,9,0,0,1,3,4.6,278,5.9
Jett Peddy,200923,QB,FL A&M,3,60.5,43,47,8.4,2.24,3,3,6.3,44.7,21,0,11,19.2,52,5,-0.51,11,164,70.9,63.0,64.7,52.8,0,4,53,0,23.1,27.3,26.7,5.8,3,2,0,1,0,2,3.8,258,5.5
DC Tabscott,147020,QB,N ALABAMA,4,53.7,41,46,10.7,2.58,1,3,6.4,39.1,18,0,22,18.2,48,4,-0.3,12,389,48.6,36.5,40.8,46.4,2,4,49,2,33.3,9.1,35.8,4.2,2,0,0,2,2,4,8.2,252,5.5
Jack Wagner,175111,QB,IDAHO,2,73.8,42,45,8.0,3.13,2,1,2.1,64.4,29,0,24,6.5,59,2,-0.18,17,185,44.7,64.0,65.1,57.6,0,3,61,0,44.1,20.8,72.8,8.5,5,9,0,1,2,3,4.9,324,7.2
Ethan Drumm,202066,QB,WOFFORD,2,61.9,42,44,13.0,2.47,0,3,6.8,45.5,20,0,22,23.1,53,6,-0.31,9,350,41.8,54.9,63.6,35.7,1,0,54,0,28.3,22.7,90.0,9.4,5,4,0,1,3,2,3.7,288,6.5
Nathan Hayes,162204,QB,N DAK ST,9,66.7,42,44,13.2,2.75,1,0,0.0,56.8,25,0,12,10.7,47,3,0.33,20,250,73.6,79.4,77.0,70.4,1,1,49,1,51.1,0.0,106.3,0.0,0,3,0,0,4,2,4.1,381,8.7
Kaden Rolfsness,200903,QB,E WASHGTON,2,58.5,41,43,11.6,2.52,0,1,2.2,53.5,23,0,13,4.2,48,1,-0.17,14,161,32.0,48.8,43.0,61.2,2,3,50,0,39.6,15.4,48.2,4.2,2,3,0,0,1,4,8.0,236,5.5
Ty Englehart,162239,QB,PRESBYTERN,5,60.5,38,43,6.4,2.57,3,0,0.0,53.5,23,0,10,0.0,53,0,-0.34,17,271,52.2,50.1,42.2,63.3,1,2,56,2,35.8,10.0,73.5,1.9,1,9,0,1,3,3,5.4,237,5.5
Gunner Chenier,189305,QB,STETSON,5,65.9,41,43,8.8,2.53,0,1,2.3,55.8,24,0,15,11.1,51,3,-0.32,9,302,75.3,62.2,63.5,60.1,1,2,51,1,33.3,20.0,54.0,5.9,3,5,0,1,1,2,3.9,176,4.1
Jackson Akins,191379,QB,CAL POLY,3,55.0,40,42,8.4,2.43,1,0,0.0,47.6,20,0,17,9.1,48,2,-0.31,9,129,26.7,33.2,36.6,45.8,0,4,52,0,33.3,11.8,34.0,4.2,2,4,0,1,1,4,7.7,241,5.7
Charlie Gilliam,176067,QB,SAMFORD,4,65.8,38,42,7.2,2.39,0,0,0.0,59.5,25,0,8,0.0,45,0,-0.51,12,282,72.6,36.4,36.5,52.0,1,5,45,1,37.8,12.5,45.6,2.2,1,1,0,3,1,5,11.1,258,6.1
Grant Harper,142158,QB,UC DAVIS,3,63.2,38,41,10.6,2.93,1,3,7.1,46.3,19,0,14,20.8,48,5,-0.22,14,322,72.7,57.0,55.6,64.6,0,2,49,3,37.5,14.3,71.3,4.2,2,5,0,2,3,3,6.1,261,6.4
Nana Utsey,210103,QB,VA MILT IN,6,45.0,40,41,14.3,3.48,0,4,8.5,36.6,15,0,31,16.7,64,3,-0.46,16,336,60.9,61.1,48.2,69.1,0,2,71,0,31.3,19.4,34.1,9.4,6,17,0,1,0,3,4.2,215,5.2
Jaden Rashada,171886,QB,SACRAMENTO,6,54.3,35,41,17.8,2.96,1,3,7.1,39.0,16,0,25,15.8,51,3,-0.12,8,279,39.1,56.6,64.9,43.4,1,1,52,1,27.5,12.0,56.9,5.9,3,7,0,4,1,2,3.8,239,5.8
Mike Chandler II,139371,QB,CAMPBELL,12,78.4,37,41,11.4,3.26,1,4,8.7,63.4,26,0,21,10.3,51,3,-0.19,16,131,70.7,69.2,78.4,55.1,0,1,58,1,35.3,14.3,95.4,5.9,3,7,0,3,1,4,6.9,418,10.2
Caleb Koger,170554,QB,CENT ARK,2,71.8,39,41,10.9,2.38,0,2,4.8,65.9,27,0,9,3.6,41,1,0.3,15,132,70.4,67.1,66.3,60.0,0,3,42,1,41.5,0.0,93.4,0.0,0,0,0,2,4,2,4.8,339,8.3
Alex Gevaudan,186621,QB,MERCYHURST,7,61.5,39,40,7.7,2.46,0,1,2.4,60.0,24,0,8,0.0,40,0,0.15,10,977,69.1,65.3,64.9,,0,1,42,0,42.5,0.0,76.4,0.0,0,0,0,1,1,0,0.0,253,6.3
Casey Bullock,185958,QB,DAVIDSON,5,71.4,35,40,6.6,2.71,1,1,2.5,57.5,23,0,15,8.0,52,2,-0.42,10,149,26.5,45.9,41.6,60.1,1,1,53,1,34.6,40.0,62.9,11.5,6,6,0,3,0,3,5.7,224,5.6
Damien Mazil,159562,WR,WAGNER,3,54.3,35,39,9.8,2.86,0,1,2.3,46.2,18,0,11,5.3,41,1,-0.58,4,338,74.7,50.5,42.5,62.1,0,1,45,0,26.8,0.0,42.4,0.0,0,2,0,4,0,2,4.4,97,2.5
Peter Costelli,146432,QB,N COLORADO,4,57.9,38,39,12.3,2.52,0,0,0.0,56.4,22,0,7,0.0,43,0,0.13,18,253,46.6,47.0,38.1,69.0,0,4,47,1,48.8,14.3,47.6,2.3,1,3,0,1,1,6,12.8,277,7.1
Connor Kenyon,126191,QB,RHODE ISLD,4,83.3,36,38,8.5,2.29,0,1,2.6,68.4,26,0,8,13.3,39,4,0.31,16,274,70.3,85.5,84.5,63.6,1,0,39,0,46.2,12.5,118.2,2.6,1,0,1,0,3,0,0.0,299,7.9
Jake McNamara,157879,QB,E TENN ST,3,75.0,36,37,5.2,2.87,0,1,2.6,67.6,25,0,12,7.4,48,2,0.02,15,157,72.2,49.9,50.8,55.4,0,1,51,1,35.4,33.3,99.5,8.3,4,7,0,1,2,3,5.9,305,8.2
Gabe Passini,191845,QB,BUTLER,6,62.9,35,36,6.1,2.81,1,0,0.0,61.1,22,0,9,0.0,43,0,0.01,14,127,82.6,69.6,48.8,72.3,0,2,43,1,46.5,11.1,78.7,2.3,1,6,0,0,2,3,7.0,262,7.3
Nelson Layne,201474,QB,NC A&T,4,78.1,32,36,9.0,3.06,0,3,7.9,66.7,24,0,25,4.0,58,1,-0.15,11,246,26.0,56.0,46.2,65.9,0,1,60,0,32.8,48.0,91.9,20.7,12,10,0,4,2,3,5.0,236,6.6
DJ Smith,185876,QB,MERCER,4,64.7,34,36,7.4,3.14,0,3,4.9,58.3,21,0,13,4.5,43,1,-0.37,9,219,52.7,62.5,61.7,60.3,0,1,74,2,34.9,15.4,65.0,4.7,2,4,0,2,1,2,2.7,144,4.0
Nicholas Penuvchev,202172,QB,BUCKNELL,2,60.6,33,35,12.3,2.69,1,2,5.3,54.3,19,0,14,5.0,42,1,-0.41,12,125,36.4,41.6,41.8,52.9,1,3,47,0,33.3,50.0,72.8,16.7,7,0,0,0,3,4,8.5,274,7.8
Israel Carter,175310,QB,NORFOLK,4,71.0,31,34,5.2,2.61,1,0,0.0,55.9,19,0,10,13.6,38,3,-0.84,6,244,45.8,53.7,56.4,53.7,1,1,40,0,28.9,20.0,52.2,5.3,2,2,1,0,0,1,2.5,129,3.8
Elijah Owens,171426,QB,INDIANA ST,2,76.5,34,34,6.2,2.67,0,0,0.0,73.5,25,0,12,3.8,46,1,0.08,18,191,52.7,73.6,56.7,78.8,0,1,49,0,47.8,41.7,116.8,10.9,5,7,0,0,3,1,2.0,296,8.7
Jeff Hoenstine,171652,QB,ST FRANCIS,5,69.7,33,33,6.8,3.42,0,0,0.0,63.6,21,0,19,8.7,53,2,-0.05,12,299,39.1,53.3,54.3,54.9,0,0,53,0,35.8,36.8,98.0,13.2,7,13,0,0,2,0,0.0,180,5.5
Jake Wolfe,185211,QB,ROB MORRIS,4,56.7,30,33,11.8,2.63,1,3,8.8,45.5,15,0,13,11.8,39,2,-0.26,11,277,75.1,61.0,51.8,69.4,2,0,40,1,28.2,15.4,73.8,5.1,2,4,0,0,1,1,2.5,188,5.7
JD Davis II,184136,QB,ALAB A&M,3,60.0,30,32,7.8,2.77,0,1,3.0,56.3,18,0,18,0.0,46,0,-0.37,10,104,38.3,47.7,42.6,65.0,0,3,48,0,28.3,55.6,59.1,21.7,10,4,0,2,2,3,6.3,218,6.8
Nathan Kent,148446,QB,TOWSON,3,55.2,29,32,12.8,2.75,0,4,11.8,46.9,15,0,5,6.3,34,1,0.57,12,317,70.1,67.2,61.9,72.2,1,0,36,0,41.2,0.0,110.2,0.0,0,2,0,2,3,1,2.8,290,9.1
Xander Menapace,171125,QB,COLUMBIA,4,61.3,31,32,11.6,3.19,0,2,6.3,56.3,18,0,20,5.3,42,1,-0.11,11,145,73.2,57.7,46.9,72.2,0,2,42,0,38.1,30.0,62.4,14.3,6,4,0,1,1,2,4.8,223,7.0
Will Burns,173629,QB,SO UTAH,8,74.2,31,31,6.7,2.64,0,0,0.0,71.0,22,0,6,4.3,41,1,0.41,15,298,40.6,70.4,63.4,67.6,0,1,42,0,53.7,66.7,95.1,9.8,4,6,0,0,1,2,4.8,272,8.8
Aidan Jakobsohn,209046,QB,TXRG,7,62.1,29,29,8.1,3.08,0,1,3.4,55.2,16,0,12,11.1,39,2,-0.17,16,1445,42.0,67.9,55.3,73.4,0,1,39,0,48.7,0.0,83.4,0.0,0,10,0,0,2,2,5.1,186,6.4
Gavin Rupp,145127,QB,STETSON,5,69.2,26,29,9.5,2.83,1,2,6.7,62.1,18,0,15,0.0,36,0,-0.63,10,302,21.1,32.9,37.4,40.1,0,4,37,0,30.6,40.0,58.0,16.7,6,1,0,2,1,4,10.8,225,7.8
John Michalski,177310,QB,SACR HEART,4,57.1,28,29,12.5,2.4,0,1,3.3,44.8,13,0,11,18.8,34,3,-0.38,4,280,54.3,64.0,57.2,63.7,0,1,35,0,32.4,18.2,44.0,5.9,2,3,1,0,0,1,2.9,132,4.6
Devin Lippold,186017,QB,MCNEESE,4,57.7,26,28,11.9,2.24,0,1,3.4,42.9,12,0,7,20.0,31,3,-0.48,5,217,76.7,69.8,52.7,76.3,0,1,32,0,25.8,14.3,47.5,3.2,1,2,1,1,1,2,6.3,85,3.0
Jordon Davis,182683,QB,TEXAS STHN,5,63.0,27,27,8.6,3.32,0,1,3.7,55.6,15,0,11,11.8,39,2,0.06,17,313,48.4,76.3,71.3,70.9,0,0,39,1,51.3,18.2,88.2,5.1,2,10,0,0,1,0,0.0,178,6.6
Noah Brannock,170937,QB,WM & MARY,5,60.0,25,27,9.6,2.92,1,2,7.4,51.9,14,0,16,6.7,35,1,-0.21,10,348,72.4,68.5,71.4,60.8,0,1,35,1,34.3,18.8,58.9,8.6,3,5,0,1,0,1,2.9,188,7.0
Jack Johnson,185639,QB,GEORGETOWN,3,50.0,26,27,10.0,2.93,1,0,0.0,44.4,12,0,15,7.7,40,1,-0.9,7,172,25.2,34.2,40.6,41.5,0,1,42,0,27.5,40.0,52.7,15.0,6,6,0,0,1,3,7.1,108,4.0
Ashton Frye,163951,QB,GRAMBLING,3,76.0,25,26,7.4,2.41,0,1,3.6,65.4,17,0,9,10.5,31,2,0.08,9,177,17.4,46.9,62.9,33.8,0,0,33,0,45.2,22.2,92.1,6.5,2,3,0,1,1,1,3.0,142,5.5
Jordyn Potts,174577,QB,E KENTUCKY,3,48.0,25,26,13.8,2.79,0,0,0.0,38.5,10,0,9,16.7,32,2,-0.34,6,159,70.4,51.6,53.9,56.0,0,0,34,1,25.0,55.6,64.1,15.6,5,1,0,1,1,1,2.9,107,4.1
Gabe Downing,170743,QB,PORTLAND,2,64.0,25,26,11.1,2.17,0,1,3.7,57.7,15,0,4,6.3,28,1,-0.43,9,269,69.2,61.9,66.5,49.7,0,2,29,0,53.6,0.0,40.1,0.0,0,2,0,1,0,0,0.0,137,5.3
Reilly Garcia,201069,QB,HOUCHR,2,70.0,20,26,7.2,3.11,0,2,7.4,53.8,14,0,23,0.0,37,0,-0.58,6,183,72.1,52.6,54.1,54.4,1,2,39,0,24.3,34.8,37.0,21.6,8,3,1,4,0,1,2.6,138,5.3
Ryan Jackson,192201,QB,STTHOM,3,76.0,25,25,6.5,2.78,0,0,0.0,68.0,17,0,6,10.5,27,2,0.12,6,1129,73.8,72.0,66.3,69.1,0,0,27,0,37.0,33.3,94.1,7.4,2,0,0,0,1,0,0.0,132,5.3
Garrison Davis,206352,QB,ARKAPB,2,85.0,20,23,2.8,2.57,1,0,0.0,65.2,15,0,9,11.8,28,2,-0.17,4,112,42.9,57.7,50.8,62.9,0,0,30,0,42.9,22.2,72.6,7.1,2,3,0,2,0,1,3.3,89,3.9
Noah Sanders,164546,QB,NC A&T,3,40.0,20,23,12.8,2.9,1,1,4.3,34.8,8,0,8,0.0,28,0,-0.34,5,246,71.0,46.3,52.9,46.9,1,0,28,0,25.0,12.5,65.3,3.6,1,4,0,1,1,1,3.6,109,4.7
Julian Calvez,167101,QB,TENN MARTN,5,80.0,20,23,7.5,2.5,2,0,0.0,65.2,15,0,6,6.3,26,1,0.0,9,310,69.6,64.1,65.1,57.6,0,0,27,1,53.8,16.7,89.8,3.8,1,2,0,1,1,0,0.0,104,4.5
DJ Stevenson,197564,QB,ARKAPB,4,70.0,20,21,11.6,3.38,0,2,8.0,61.9,13,0,8,7.1,28,1,-0.1,7,112,73.9,70.7,79.8,55.4,0,1,32,0,35.7,12.5,100.3,3.6,1,6,0,1,2,2,6.3,175,8.3
Will Madonna,88025,QB,TXAMEA,3,55.0,20,21,6.2,2.36,0,0,0.0,47.6,10,0,6,9.1,22,1,-0.42,4,1139,68.8,38.1,44.1,53.3,0,2,23,2,31.8,0.0,46.6,0.0,0,1,0,1,1,1,4.3,144,6.9
Alex Flores,86295,QB,MCNEESE,5,61.9,21,21,6.6,2.49,0,0,0.0,52.4,11,0,11,15.4,28,2,-0.39,7,217,69.1,56.3,57.4,54.7,0,0,29,0,35.7,27.3,70.5,10.7,3,4,0,0,0,2,6.9,125,6.0
Beckham Pellant,185467,QB,ILL STATE,4,57.9,19,21,7.1,2.47,1,0,0.0,52.4,11,0,11,0.0,24,0,-0.49,4,188,18.6,35.5,47.6,28.2,0,1,25,0,25.0,27.3,58.2,12.5,3,0,0,1,1,1,4.0,83,4.0
Marco Lainez,170155,QB,ELON,3,60.0,15,20,11.3,2.97,0,1,4.8,40.0,8,0,9,11.1,22,1,-0.42,4,162,74.0,65.6,61.2,64.4,2,0,23,0,18.2,11.1,61.0,4.5,1,1,0,3,0,0,0.0,123,6.2
Aveon Smith,130529,QB,MERRIMACK,9,52.6,19,19,10.3,3.16,0,0,0.0,42.1,8,0,9,20.0,25,2,0.04,9,385,27.2,63.7,69.1,58.9,0,1,27,0,36.0,11.1,76.4,4.0,1,5,0,0,2,0,0.0,119,6.3
Logan Kushner,188797,QB,DUQUESNE,5,82.4,17,19,8.2,3.33,1,0,0.0,73.7,14,0,13,0.0,24,0,-0.13,6,155,74.6,67.6,64.7,65.5,0,0,24,1,37.5,15.4,108.2,8.3,2,3,0,1,1,0,0.0,124,6.5
Jack Jacobs,173517,QB,TXAMEA,3,80.0,15,18,9.6,2.5,1,3,15.8,61.1,11,0,7,8.3,20,1,0.19,6,1139,68.6,90.3,88.6,66.9,1,0,21,0,45.0,14.3,100.0,5.0,1,1,0,1,1,0,0.0,123,6.8
Austin Smith,145763,QB,AUSTINPEAY,3,83.3,18,18,11.1,2.55,0,1,5.6,66.7,12,0,4,20.0,21,3,0.51,8,116,72.9,88.7,85.1,75.2,0,0,21,1,52.4,25.0,131.3,4.8,1,2,0,0,2,0,0.0,158,8.8
Jalen Woods,178085,QB,SOUTHERN U,2,77.8,18,18,5.4,2.0,0,0,0.0,72.2,13,0,3,7.1,18,1,-0.26,4,297,67.6,68.1,69.3,57.6,0,0,18,0,27.8,0.0,85.2,0.0,0,0,0,0,0,0,0.0,99,5.5
Ja'Shawn Scroggins,160545,QB,HOWARD,4,43.8,16,17,12.7,2.85,0,0,0.0,29.4,5,0,8,28.6,20,2,-0.43,3,184,73.3,43.6,35.5,60.4,1,1,22,0,20.0,12.5,15.1,5.0,1,2,0,0,0,1,4.5,33,1.9
Jalen Ferguson,200587,QB,CAMPBELL,2,62.5,16,17,6.6,2.06,1,0,0.0,58.8,10,0,6,0.0,17,0,-0.41,2,131,68.4,48.9,51.6,57.1,0,0,19,1,35.3,0.0,65.3,0.0,0,0,0,0,0,0,0.0,58,3.4
Tanner Maddocks,160443,QB,VILLANOVA,3,57.1,14,16,8.7,2.63,1,0,0.0,50.0,8,0,5,0.0,22,0,-0.03,8,334,74.4,61.0,39.9,78.1,0,1,22,1,40.9,20.0,58.9,4.5,1,4,0,1,1,2,9.1,78,4.9
Champ Long,170197,QB,NC A&T,2,64.3,14,16,4.6,2.43,1,0,0.0,50.0,8,0,11,11.1,21,1,-1.28,2,246,0.5,22.6,22.4,42.7,1,1,22,0,19.0,36.4,35.2,19.0,4,1,0,0,0,6,27.3,67,4.2
Sawyer Teeney,209713,QB,IDAHO,2,75.0,16,16,4.9,3.53,0,1,5.3,62.5,10,0,7,16.7,22,2,-0.64,3,185,28.5,44.2,44.2,57.7,0,0,25,1,27.3,42.9,90.1,13.6,3,3,0,0,1,2,8.0,58,3.6
Nick Josifek,175092,QB,IDAHO,1,66.7,12,15,14.8,3.18,1,1,6.3,46.7,7,1,4,12.5,18,1,0.36,6,185,67.0,80.2,77.4,66.8,0,0,19,1,38.9,0.0,101.8,0.0,0,3,1,1,1,0,0.0,139,9.3
Parker Stofa,197903,QB,JACKSON ST,3,53.8,13,14,10.8,3.01,0,1,6.7,50.0,7,0,8,0.0,18,0,-0.4,3,194,17.0,29.8,40.3,37.4,0,1,19,0,27.8,25.0,39.6,11.1,2,2,0,1,0,1,5.3,86,6.1
John Griffith,156450,QB,MORGAN ST,3,54.5,11,14,6.5,2.53,2,1,7.1,35.7,5,0,6,16.7,15,1,-0.84,1,235,69.4,56.3,58.4,55.4,1,0,15,0,13.3,0.0,44.3,0.0,0,1,0,0,0,0,0.0,7,0.5
CJ Jordan,141562,QB,PORTLAND,1,72.7,11,14,3.5,2.61,1,0,0.0,57.1,8,0,8,0.0,17,0,-0.56,1,269,69.6,42.7,41.5,55.7,0,0,18,1,23.5,25.0,67.0,11.8,2,1,0,2,0,0,0.0,58,4.1
Caden Drezek,170839,QB,MAINE,2,53.8,13,14,7.2,2.97,0,0,0.0,50.0,7,0,4,0.0,15,0,-0.35,4,212,66.5,43.7,44.4,57.0,0,1,16,1,26.7,0.0,31.3,0.0,0,1,0,1,0,1,6.3,58,4.1
Tysan Robbins,150846,QB,ARKAPB,2,71.4,14,14,8.7,2.28,0,0,0.0,71.4,10,0,2,0.0,16,0,0.14,6,112,66.5,56.1,53.5,61.8,0,1,16,0,50.0,0.0,96.1,0.0,0,2,0,0,1,1,6.3,136,9.7
Dante Torres,177468,QB,HARVARD,5,66.7,12,13,7.3,2.55,0,0,0.0,61.5,8,0,4,0.0,15,0,0.55,8,179,68.8,72.9,66.3,68.9,0,1,15,0,53.3,0.0,96.0,0.0,0,2,0,1,1,1,6.7,153,11.8
Patrick Heitert,126526,QB,SE MO ST,2,66.7,12,13,9.6,3.21,0,0,0.0,53.8,7,0,10,12.5,22,1,-0.57,6,293,68.8,66.0,56.5,67.9,1,2,23,0,40.9,40.0,33.3,18.2,4,5,0,0,0,1,4.3,81,6.2
Patrick Duchien,176764,QB,MONTANA ST,4,83.3,12,13,5.3,2.12,1,0,0.0,69.2,9,0,2,10.0,14,1,-0.23,4,233,20.4,51.6,29.0,75.6,0,1,15,0,57.1,50.0,80.9,7.1,1,0,0,0,1,3,20.0,86,6.6
Ameer Dudley,148894,QB,ROB MORRIS,4,45.5,11,13,9.5,3.61,1,0,0.0,30.8,4,0,11,20.0,24,1,-0.46,4,277,27.6,39.1,56.0,41.9,0,0,24,1,29.2,18.2,47.6,8.3,2,9,0,1,0,0,0.0,62,4.8
Jackson Sharman,178252,QB,IDAHO ST,2,84.6,13,13,2.7,2.2,0,0,0.0,76.9,10,0,1,9.1,13,1,-0.26,4,186,69.3,60.7,60.9,59.2,0,1,13,0,38.5,0.0,59.5,0.0,0,0,0,0,0,1,7.7,79,6.1
Braxton Thomas,197714,QB,NC A&T,2,91.7,12,13,11.0,2.84,0,3,23.1,84.6,11,0,8,0.0,17,0,0.39,6,246,72.5,78.7,91.7,51.7,0,0,17,0,41.2,37.5,144.4,17.6,3,1,0,1,1,0,0.0,169,13.0
Jake Jensen,147512,QB,MONTANA,4,69.2,13,13,4.8,2.41,0,0,0.0,53.8,7,0,7,22.2,16,2,0.4,5,232,68.8,65.0,54.9,70.0,0,0,16,0,43.8,0.0,94.7,0.0,0,3,0,0,1,1,6.3,69,5.3
Kaleb Bailey,202276,QB,MURRAY ST,2,41.7,12,13,15.2,3.32,0,1,7.7,38.5,5,0,9,0.0,24,0,-0.1,9,236,38.1,62.1,43.4,69.9,1,2,24,0,41.7,22.2,56.4,8.3,2,9,0,0,1,2,8.3,113,8.7
Lek Powell,187417,QB,CHARLES SO,3,75.0,12,13,10.0,3.41,0,1,7.1,46.2,6,0,11,33.3,22,3,0.08,5,135,67.5,70.4,78.0,52.6,0,0,23,0,36.4,36.4,73.2,18.2,4,5,0,1,0,0,0.0,102,7.8
Nathan Downey,203361,QB,VALPO,1,50.0,10,12,7.7,2.35,1,0,0.0,41.7,5,0,5,0.0,14,0,-0.44,3,332,66.2,44.7,43.9,,0,0,14,0,28.6,40.0,51.0,14.3,2,0,1,0,0,0,0.0,41,3.4
Jake Hamilton,206154,WR,ST FRANCIS,1,60.0,10,12,16.6,3.76,1,0,0.0,41.7,5,0,6,16.7,16,1,-0.53,5,299,66.9,47.9,37.5,65.1,1,2,16,1,43.8,16.7,13.2,6.3,1,3,0,0,0,4,25.0,46,3.8
Javance Tupou'ata-Johnson,175766,QB,N DAKOTA,4,30.0,10,11,12.8,3.59,0,1,8.3,27.3,3,0,9,0.0,18,0,-0.36,5,249,33.7,66.5,30.0,86.0,0,0,19,0,38.9,33.3,42.6,16.7,3,4,0,1,0,1,5.3,41,3.7
Adrian Mejia,159496,WR,ST FRANCIS,1,87.5,8,11,7.0,3.49,0,0,0.0,63.6,7,0,6,0.0,17,0,-0.16,6,299,72.8,54.7,56.2,59.4,0,1,18,1,47.1,33.3,87.3,11.8,2,4,0,3,1,1,5.6,105,9.5
Aleks Sitkowski,197815,QB,COLGATE,2,60.0,10,11,9.3,1.75,1,0,0.0,36.4,4,0,2,33.3,11,2,-0.9,0,142,65.6,55.6,55.0,,0,0,11,0,27.3,0.0,44.9,0.0,0,0,0,0,0,0,0.0,23,2.1
Casey Case,130402,QB,STNY BROOK,2,45.5,11,11,9.2,2.25,0,0,0.0,45.5,5,0,4,0.0,13,0,-0.79,2,303,66.0,47.4,45.6,,0,0,13,0,7.7,50.0,52.8,15.4,2,0,0,0,0,0,0.0,34,3.1
Aidan Dunne,148181,WR,N IOWA,3,55.6,9,11,5.4,2.55,0,0,0.0,36.4,4,0,5,20.0,11,1,-0.67,2,255,66.5,38.4,32.8,,1,1,11,1,36.4,0.0,9.3,0.0,0,0,0,1,0,1,9.1,39,3.5
Simon Romfo,148126,QB,N DAKOTA,5,80.0,10,11,4.0,2.69,1,0,0.0,54.5,6,0,3,25.0,13,2,-0.2,4,249,72.3,50.2,43.8,57.9,0,0,17,0,38.5,66.7,75.2,15.4,2,0,0,0,0,0,0.0,73,6.6
James McCauley,159246,QB,COLUMBIA,2,44.4,9,10,11.1,2.7,0,0,0.0,30.0,3,0,4,25.0,11,1,-0.07,3,145,66.7,54.1,53.4,60.0,0,0,11,0,27.3,25.0,41.3,9.1,1,0,0,1,0,0,0.0,34,3.4
