player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Lance Lawson,87591,WR,SO UTAH,4,10,1,0,0.0,0,0,14,2,0,1,24,10.9,0,0,298,0,5,74.2,62.2,80.7,,62.1,63.1,55.7,65.4,7,1,139,12,75,55,0,0,21,22,0,14,24,2.4,1.4,1.85,2
Nigel Summerville,108985,QB,LEHIGH,3,10,0,0,0.0,0,0,9,0,0,0,2,0.0,0,2,205,0,3,71.9,49.5,76.9,47.8,,,57.7,60.0,5,0,0,0,0,30,9,3,0,7,0,18,4,0.4,1.8,,3
Dawud Shorts,60931,TE,LAMAR,10,10,4,0,0.0,0,0,37,0,0,4,34,113.3,1,3,204,0,2,73.2,67.8,11.2,,36.8,90.8,67.7,58.7,11,2,33,2,10,93,0,0,3,12,0,37,34,3.4,3.7,3.3,2
Darique Hampton,105274,QB,CITADEL,4,10,2,0,0.0,0,0,23,0,0,1,11,13.6,0,3,139,0,2,72.1,57.1,16.2,52.6,,,64.8,60.0,9,1,0,0,0,40,2,1,0,9,1,25,15,1.5,2.5,,4
Tevita Moimoi,148823,HB,DARTMOUTH,3,9,0,1,53.7,22,0,41,0,0,0,20,0.0,1,1,148,0,7,72.6,71.1,72.6,,,78.2,68.7,55.0,22,0,9,1,2,13,0,0,1,10,0,41,20,2.22,4.6,4.5,2
Lonnie Moore IV,30678,WR,MONMOUTH,11,9,4,1,37.9,39,0,103,6,15,4,74,183.8,5,6,231,2,3,49.8,80.7,86.8,,,80.3,77.3,60.4,39,0,788,76,383,283,0,0,111,85,0,103,74,8.22,11.4,2.06,0
Landon Lenoir,42053,WR,S ILLINOIS,13,9,1,0,0.0,0,1,32,6,6,1,22,24.4,1,2,295,0,2,76.6,71.4,55.1,,,71.5,61.1,67.9,11,5,873,61,483,348,0,0,106,70,0,32,22,2.44,3.6,1.81,1
John Seter,60388,QB,STETSON,5,9,0,0,0.0,0,0,-7,0,0,0,0,0.0,0,1,302,2,0,43.6,71.9,82.1,70.8,,,56.5,60.0,7,1,0,0,0,90,12,3,0,6,1,5,1,0.11,0.6,,2
Mike Irwin,60512,QB,TARLETON,6,9,4,1,27.3,15,0,49,0,0,2,18,50.0,3,3,401,1,7,36.0,50.8,77.2,48.1,,,59.6,60.0,15,0,0,1,0,42,6,1,1,9,0,55,22,2.44,6.1,,1
Bernard Goodwater III,61351,HB,PRVIEW A&M,8,9,0,0,0.0,0,0,30,0,0,0,20,0.0,0,3,270,0,4,72.8,66.9,75.5,,5.2,60.6,68.9,60.1,9,0,5,1,4,26,0,0,1,10,1,30,20,2.22,3.3,1.25,5
Lavarey Banton,77748,HB,ALBANY,3,9,1,0,0.0,0,0,3,0,0,1,9,10.0,0,0,106,0,4,72.6,54.2,74.0,,48.5,61.2,54.2,58.2,3,0,8,1,7,14,0,0,1,10,0,3,9,1.0,0.3,1.14,5
Luke Shiflett,78497,WR,FURMAN,10,9,0,0,0.0,0,0,4,0,0,0,9,0.0,0,0,170,1,4,25.7,64.4,82.0,74.1,,74.1,48.3,49.6,3,1,58,3,25,81,0,0,5,12,0,4,9,1.0,0.4,2.32,3
Isaac Foster,78635,HB,KENNESAW,3,9,4,0,0.0,0,0,61,0,0,4,29,128.9,1,3,200,0,3,72.6,76.3,79.9,,,61.0,74.7,73.1,14,0,13,1,12,61,0,0,1,10,0,61,29,3.22,6.8,1.08,4
Kenyata Huston,78645,HB,CENT CT ST,10,9,0,0,0.0,0,0,27,0,2,0,12,22.2,1,2,133,1,3,24.4,53.8,76.6,,11.6,63.6,48.3,59.1,13,0,50,3,39,16,0,0,7,12,0,27,12,1.33,3.0,1.28,4
Dexter Brown,89433,HB,GARD-WEBB,3,9,1,2,85.6,83,0,97,0,0,1,13,14.4,2,3,171,0,2,74.6,79.9,74.8,,72.6,56.6,83.0,,47,0,1,1,12,9,0,0,1,10,2,97,13,1.44,10.8,0.08,7
Ben Mays,91722,QB,CORNELL,6,9,0,0,0.0,0,0,24,0,0,0,15,0.0,1,3,147,0,3,72.9,68.2,12.7,66.7,,,69.4,60.0,11,2,0,0,0,33,13,3,0,6,0,37,21,2.33,4.1,,1
Vincent Amendola,99580,QB,TOWSON,2,9,2,1,22.4,22,0,32,0,0,0,9,0.0,3,4,317,1,4,40.4,52.8,3.2,45.4,,,74.3,60.2,46,2,0,0,0,39,66,4,0,5,1,98,71,7.89,10.9,,0
Tai Goode,102398,HB,CAMPBELL,3,9,0,0,0.0,0,0,25,0,0,0,14,0.0,1,2,131,0,4,72.6,61.0,73.5,,71.9,62.3,60.2,60.0,12,0,-4,1,5,10,0,0,1,10,1,25,14,1.56,2.8,-0.8,5
Davis Kline,106616,HB,PRINCETON,8,9,1,0,0.0,0,0,28,0,0,1,23,23.2,0,4,272,0,4,72.7,61.6,76.5,,66.6,60.1,59.6,67.8,7,1,5,2,29,20,0,0,2,11,0,28,23,2.56,3.1,0.17,5
Brandan Lisenby,109835,WR,ST FRANCIS,11,9,3,1,31.5,17,0,54,3,5,3,36,68.1,2,2,299,0,1,75.3,69.9,85.9,,,69.7,65.4,60.5,17,0,483,38,248,249,0,0,59,47,0,54,36,4.0,6.0,1.95,3
Jaquarion Turner,122124,HB,STF AUSTIN,2,9,2,0,0.0,0,0,18,1,1,2,20,55.6,0,0,301,0,0,72.8,63.1,74.2,,36.3,53.9,66.0,59.7,6,0,49,3,11,11,0,0,4,12,0,18,20,2.22,2.0,4.45,9
Irving Smith,141363,HB,KENNESAW,9,9,5,1,69.0,40,0,58,0,2,5,18,107.7,1,1,200,0,4,73.3,69.3,80.8,,,90.1,59.1,68.5,40,0,88,4,15,194,0,0,5,13,0,58,18,2.0,6.4,5.87,2
Joe Owens,141732,QB,ALABAMA ST,4,9,1,0,0.0,0,0,8,0,0,1,11,30.6,0,2,105,2,0,51.4,66.9,50.4,69.7,,,57.1,60.0,8,1,0,0,0,74,23,3,0,6,0,31,15,1.67,3.4,,5
Ryan Clark,142060,QB,BRYANT,3,9,2,0,0.0,0,0,42,0,0,2,25,102.0,2,2,124,0,1,71.1,75.5,72.7,74.5,,,65.9,60.0,14,0,0,0,0,17,13,2,0,7,1,55,32,3.56,6.1,,5
Raymond Graham,142191,HB,PRVIEW A&M,3,9,3,0,0.0,0,0,40,0,0,3,29,107.4,2,3,270,0,3,72.5,70.6,73.5,,72.7,66.9,68.9,60.1,14,0,0,0,7,13,0,0,0,9,1,40,29,3.22,4.4,0.0,5
Jasiah Williams,142364,WR,RICHMOND,8,9,2,0,0.0,0,0,34,3,5,2,12,19.0,0,1,276,1,5,48.3,74.4,83.9,,,73.7,64.2,66.7,9,0,400,40,179,131,0,0,62,49,0,34,12,1.33,3.8,2.23,1
JT Mayo,142420,WR,WM & MARY,10,9,3,5,82.3,107,0,130,4,0,3,24,47.1,5,6,348,0,3,76.0,51.0,49.4,58.0,62.1,47.9,76.9,45.3,25,1,116,8,117,214,0,0,18,17,2,130,24,2.67,14.4,0.99,2
Ryan Morrow,142725,HB,ALAB A&M,2,9,2,1,74.1,20,0,27,0,0,2,25,61.7,1,2,104,0,7,73.2,63.3,74.9,,80.9,53.7,64.0,60.0,20,0,0,0,11,10,0,0,0,9,1,27,25,2.78,3.0,0.0,2
Colter Janacaro,143732,HB,MONTANA,5,9,0,0,0.0,0,0,29,0,0,0,18,0.0,0,0,232,0,1,73.5,65.4,75.2,,79.0,55.7,65.0,59.2,6,0,0,0,7,15,0,0,0,9,0,29,18,2.0,3.2,0.0,8
Kaiden Bennett,147778,QB,SACRAMENTO,5,9,4,1,87.0,20,0,19,0,0,3,10,46.9,1,2,279,0,1,72.2,74.8,74.2,69.8,,,67.1,60.0,20,0,0,0,0,28,4,1,0,8,0,23,24,2.67,2.6,,4
Ty Murphy,148401,HB,RHODE ISLD,4,9,1,0,0.0,0,0,17,0,1,1,18,33.3,0,1,274,2,0,13.1,51.2,75.4,,81.5,67.3,43.6,58.5,6,0,27,3,14,12,0,0,3,12,0,17,18,2.0,1.9,1.93,8
Q Jones,148852,HB,DARTMOUTH,3,9,2,0,0.0,0,0,35,0,0,2,26,64.2,0,4,148,0,2,72.5,70.6,71.4,,,58.9,69.1,60.0,9,0,0,0,2,10,0,0,0,9,0,35,26,2.89,3.9,0.0,7
Javonte Graves-Billips,149847,WR,CITADEL,2,9,0,1,54.9,28,0,51,0,0,0,12,0.0,1,2,139,0,4,74.4,54.6,73.3,,16.5,55.4,52.6,66.8,28,0,0,0,2,34,0,0,0,9,0,51,12,1.33,5.7,0.0,0
RJ Carver,150341,HB,LAMAR,3,9,0,0,0.0,0,0,18,0,0,0,18,0.0,0,2,204,0,5,72.5,65.0,72.6,,71.8,,63.7,,7,0,0,0,0,9,0,0,0,9,0,18,18,2.0,2.0,,4
Oshea Trujillo,22177,LB,IDAHO ST,4,8,4,1,45.7,21,0,46,0,0,4,46,287.5,1,2,186,0,1,71.9,77.5,73.7,,70.5,60.0,75.0,59.1,21,0,0,0,1,15,0,0,0,8,1,46,46,5.75,5.8,0.0,7
Undre Lindsay,154748,QB,HOWARD,6,8,3,0,0.0,0,0,39,0,0,3,16,75.0,0,0,184,1,7,71.7,75.8,72.5,54.2,,,73.4,60.0,9,0,0,0,0,17,0,0,0,8,0,39,16,2.0,4.9,,1
Dresser Winn,63583,QB,TENN MARTN,3,8,0,0,,0,0,-3,0,0,0,0,0.0,1,1,310,3,0,36.7,51.0,51.8,52.6,,,51.6,60.0,10,1,0,0,0,62,3,1,0,7,1,0,1,0.13,0.0,,4
Ty Lenhart,109010,QB,COLUMBIA,3,8,0,0,0.0,0,0,14,0,0,0,14,0.0,0,4,145,0,5,71.6,87.5,73.9,83.9,,,71.0,60.0,8,0,0,0,0,24,0,0,0,8,3,14,14,1.75,1.8,,0
Pop Jones III,134763,HB,S ILLINOIS,3,8,0,2,55.1,54,0,98,0,0,0,36,0.0,3,4,295,0,2,72.1,69.8,74.8,,76.2,59.6,70.4,59.1,31,0,7,2,7,12,0,0,2,10,0,98,36,4.5,12.3,1.0,6
Kaleb Ducros,102431,HB,INCAR WORD,1,8,1,0,0.0,0,0,12,0,0,1,12,18.8,0,0,189,1,5,21.8,46.1,70.7,,,58.4,48.5,,7,0,0,0,2,9,0,0,0,8,0,12,12,1.5,1.5,0.0,3
Shannon Patrick,82081,QB,BETH COOK,9,8,1,0,0.0,0,0,-13,0,0,0,1,0.0,0,1,119,5,0,34.0,82.6,53.8,82.5,,,59.5,60.0,9,3,0,0,0,119,19,4,0,4,0,6,7,0.88,0.8,,2
Tobee Stokes,151303,WR,ST FRANCIS,2,8,2,1,81.3,74,0,91,0,0,2,12,37.5,1,1,299,0,4,71.9,68.7,73.4,,,60.0,67.2,60.0,74,0,0,0,1,10,0,0,0,8,1,91,12,1.5,11.4,0.0,4
Preston Larson,147833,HB,SO UTAH,1,8,0,0,0.0,0,0,26,0,0,0,14,0.0,1,2,298,0,1,71.9,61.2,71.4,,,,61.1,60.0,11,0,0,0,0,9,0,0,0,8,1,26,14,1.75,3.3,,6
Stewart Howell,104792,QB,TENN MARTN,5,8,1,1,42.9,15,0,27,0,0,1,26,162.5,2,3,310,0,2,69.7,65.5,75.9,61.4,,,64.0,60.0,15,0,0,0,0,34,8,4,0,4,0,35,31,3.88,4.4,,2
Avante Cox,61837,WR,S ILLINOIS,10,8,3,1,40.0,18,0,45,3,4,3,19,32.6,1,1,295,0,2,75.6,77.3,67.3,,,76.6,67.2,70.4,18,1,743,43,318,246,0,0,65,51,0,45,19,2.38,5.6,2.34,1
Wesley Graves,150549,HB,NC A&T,6,8,2,0,0.0,0,0,13,0,1,2,10,41.7,0,1,246,0,2,72.3,66.6,73.2,,76.4,65.2,65.3,60.2,5,0,3,1,9,11,0,0,1,9,0,13,10,1.25,1.6,0.33,5
Brendan Cassamajor,149290,WR,COLGATE,2,8,1,0,0.0,0,0,18,0,0,1,15,23.4,0,1,142,0,2,71.9,57.7,71.0,,72.7,58.2,57.8,60.0,6,0,0,0,2,9,0,0,0,8,0,18,15,1.88,2.3,0.0,6
Jeff McElveen,64415,HB,FURMAN,6,8,1,0,0.0,0,0,34,0,0,1,19,29.7,1,3,170,0,3,71.9,57.8,78.6,,79.6,53.0,69.9,41.6,11,0,0,0,10,50,0,0,0,8,0,34,19,2.38,4.3,0.0,5
Branden Smith,149825,QB,STTHOM,4,8,2,0,0.0,0,0,34,0,0,2,27,96.4,1,2,1129,0,3,71.2,60.5,0.0,48.1,,72.1,65.3,60.1,13,1,2,1,2,22,4,1,1,8,1,38,29,3.63,4.8,1.0,3
Braden Walker,123203,TE,CITADEL,2,8,1,1,57.1,36,0,63,0,0,1,40,62.5,1,3,139,0,0,71.9,64.7,77.5,,15.1,,70.7,50.8,36,0,0,0,0,25,0,0,0,8,1,63,40,5.0,7.9,,0
Xavier Leigh,162311,HB,SACR HEART,3,8,0,0,0.0,0,0,38,0,0,0,17,0.0,0,2,280,1,2,21.8,56.5,74.7,,,56.7,57.2,59.5,8,0,0,0,5,14,0,0,0,8,0,38,17,2.13,4.8,0.0,6
Alex Hawkom,105559,QB,CENT CT ST,6,8,0,0,0.0,0,0,22,0,0,0,17,0.0,1,3,133,0,3,71.9,67.7,72.5,60.0,,,65.8,60.0,10,0,0,0,0,12,0,0,0,8,1,22,17,2.13,2.8,,4
Charlie Maxwell,143253,WR,VALPO,9,8,2,2,85.3,64,0,75,3,1,2,56,105.0,3,3,332,1,3,50.0,67.1,80.9,58.9,,62.9,72.1,62.7,45,0,94,12,61,47,0,0,21,20,1,75,56,7.0,9.4,1.54,0
Matthew Caldwell,150302,QB,JVILLE ST,3,8,1,0,0.0,0,0,20,0,0,1,7,10.9,0,1,196,0,3,71.9,47.2,77.3,40.7,,,64.4,60.0,8,0,0,0,0,47,0,0,0,8,1,20,7,0.88,2.5,,2
Judah Tomb,151255,WR,ST FRANCIS,11,8,1,0,0.0,0,0,30,1,4,1,14,33.7,2,2,299,0,0,74.0,67.9,83.0,,,66.0,63.1,73.5,14,0,187,18,125,88,0,0,31,26,0,30,14,1.75,3.8,1.5,1
Nakendrick Clark,83608,HB,MERCER,2,8,4,1,48.6,35,0,72,0,0,4,34,212.5,1,5,219,0,8,72.5,77.5,76.1,,20.1,56.8,84.3,56.4,35,0,0,0,5,21,0,0,0,8,1,72,34,4.25,9.0,0.0,0
Amir Jordan,104004,HB,ROB MORRIS,1,8,0,0,0.0,0,0,14,0,0,0,12,0.0,0,0,277,0,0,24.5,52.6,70.6,,,56.1,53.8,,4,0,0,0,4,8,0,0,0,8,0,14,12,1.5,1.8,0.0,7
Tylik Bethea,108957,QB,DELWARE ST,2,8,3,0,0.0,0,0,13,0,0,2,16,128.0,1,4,152,2,2,27.3,57.4,79.5,51.5,,,70.0,60.0,12,0,0,0,0,67,16,3,0,5,1,29,33,4.13,3.6,,1
Shaka Moales,109546,HB,MERRIMACK,3,8,1,0,0.0,0,0,19,0,0,1,18,28.1,0,0,385,1,0,25.3,40.5,73.2,,,56.0,42.5,,6,0,0,0,6,8,0,0,0,8,0,19,18,2.25,2.4,0.0,7
Gavin Landry,40442,WR,NWSTATE,10,8,0,0,0.0,0,0,2,6,5,0,5,7.8,0,3,257,2,6,45.2,55.8,87.3,,,56.3,59.8,47.6,2,2,282,32,297,173,0,0,51,40,2,2,5,0.63,0.3,0.95,1
Rett Files,91405,QB,N ALABAMA,7,8,0,0,,0,0,-6,0,0,0,1,0.0,0,2,389,3,0,53.3,75.0,84.3,77.1,62.2,,36.8,60.7,6,0,0,0,0,117,6,1,0,7,1,0,1,0.13,0.0,,3
Josh Pullen,150468,HB,NC CENT,2,8,0,1,36.0,18,0,50,0,0,0,28,0.0,2,2,247,0,6,72.5,64.8,69.0,,,59.8,64.0,,18,0,0,0,1,9,0,0,0,8,0,50,28,3.5,6.3,0.0,2
Tre Peterson,151128,HB,YALE,4,8,2,0,0.0,0,0,37,0,1,2,22,91.7,1,1,352,0,7,72.8,66.8,72.9,,70.8,71.8,64.7,59.7,10,0,17,1,6,10,0,0,1,9,0,37,22,2.75,4.6,2.83,1
Chiago Anyanwu,109129,HB,PRINCETON,2,8,0,0,0.0,0,0,31,0,0,0,15,0.0,1,3,272,0,1,71.9,66.2,70.6,,,,65.7,58.3,12,0,0,0,0,10,0,0,0,8,1,31,15,1.88,3.9,,7
Sammy Malignaggi,138458,CB,JAMES MAD,2,8,2,0,0.0,0,0,31,0,0,2,14,43.8,0,2,197,0,2,73.1,72.6,71.4,,,59.9,70.7,60.0,9,0,0,0,1,10,0,0,0,8,0,31,14,1.75,3.9,0.0,6
Cole Dow,108930,QB,DAYTON,2,7,0,0,0.0,0,0,10,0,0,0,5,0.0,0,2,150,0,3,71.1,68.5,72.0,49.8,,,73.3,60.0,7,0,0,0,0,13,0,0,0,7,0,10,5,0.71,1.4,,1
Drayton Arnold,40050,QB,CHATTNOOGA,5,7,0,0,0.0,0,0,7,0,0,0,2,0.0,1,1,137,1,0,71.1,54.7,80.1,53.3,,,57.6,60.0,11,0,0,0,0,86,20,4,0,3,1,27,16,2.29,3.9,,3
Isaiah Hall,149778,CB,STTHOM,10,7,2,1,77.5,31,0,40,1,7,2,17,109.3,2,2,1129,0,0,77.4,62.2,80.1,,,61.9,61.2,57.7,31,1,134,13,75,38,0,0,19,20,0,40,17,2.43,5.7,1.79,1
Darius Stewart,147714,HB,N COLORADO,2,7,0,0,0.0,0,0,9,0,2,0,9,19.8,0,0,253,0,2,72.0,65.5,75.7,,,73.0,58.2,60.0,6,0,10,6,10,9,0,0,6,13,0,9,9,1.29,1.3,1.0,4
Gunnar Leyendecker,53593,WR,DAVIDSON,3,7,1,0,0.0,0,0,-4,0,0,1,8,16.3,0,1,149,0,0,72.6,57.1,75.2,,70.2,54.5,60.3,51.8,7,0,0,0,6,27,0,0,0,7,1,-4,8,1.14,-0.6,0.0,6
Tyson King,150339,HB,LAMAR,4,7,2,0,0.0,0,0,21,0,0,2,18,64.3,1,1,204,0,3,71.3,64.7,74.0,54.6,80.7,59.0,66.9,59.7,13,0,8,1,9,9,0,0,2,8,0,21,18,2.57,3.0,0.89,4
Lance Jackson,105590,HB,CHATTNOOGA,2,7,0,0,0.0,0,0,24,0,0,0,12,0.0,0,2,137,0,1,71.3,62.3,72.5,,,56.4,62.7,60.0,6,0,0,0,5,8,0,0,0,7,0,24,12,1.71,3.4,0.0,6
K.J. Franklin,104007,WR,NICHOLLS,11,7,0,0,0.0,0,0,18,7,7,0,14,26.4,1,2,243,0,4,80.0,65.3,64.2,23.8,,68.8,57.4,59.4,10,1,636,46,348,247,0,0,77,53,1,18,14,2.0,2.6,1.83,3
Xavier Gipson,104136,WR,STF AUSTIN,11,7,3,0,0.0,0,0,25,6,26,3,21,106.1,0,1,301,0,5,70.5,91.2,64.1,50.8,73.1,91.3,67.1,73.8,9,1,1378,75,368,252,0,0,104,82,0,25,21,3.0,3.6,3.74,0
Tyler Huff,142567,QB,PRESBYTERN,4,7,1,0,0.0,0,0,8,0,2,0,10,57.1,0,1,271,1,3,27.5,68.3,78.9,70.2,,73.1,59.7,58.6,7,0,11,2,6,14,6,2,2,7,1,14,11,1.57,2.0,1.83,1
Jamir Barnes,142939,HB,MONMOUTH,2,7,0,0,0.0,0,0,12,0,0,0,17,0.0,0,0,231,0,5,71.3,55.8,69.7,,,,56.7,,4,0,0,0,0,7,0,0,0,7,0,12,17,2.43,1.7,,2
Thomas Bertrand-Hudon,78646,HB,DELWARE ST,3,7,3,0,0.0,0,0,28,0,0,3,15,91.8,1,1,152,0,3,71.3,70.4,72.5,,71.9,58.6,68.8,60.0,12,0,0,0,2,8,0,0,0,7,0,28,15,2.14,4.0,0.0,4
Ife Adeyi,104107,WR,SM HOUSTON,12,7,1,1,28.1,18,0,64,7,13,1,15,49.2,3,3,281,1,2,52.7,69.8,86.7,,,70.5,66.8,53.0,18,0,742,54,336,231,0,0,80,61,0,64,15,2.14,9.1,2.21,0
Marquis McClain,40669,WR,SOUTHERN U,10,7,5,3,94.4,102,0,108,1,2,5,27,75.0,4,4,297,0,5,74.7,70.4,63.4,,,69.4,79.3,54.4,65,1,413,29,252,266,0,0,49,36,1,108,27,3.86,15.4,1.64,0
Tuna Altahir,147591,HB,E WASHGTON,1,7,0,0,0.0,0,0,30,0,0,0,24,0.0,2,2,161,0,4,71.3,73.5,72.8,,,55.6,74.0,,11,0,0,0,7,7,0,0,0,7,1,30,24,3.43,4.3,0.0,3
Zion Hall,147560,WR,CAL POLY,4,7,1,1,72.0,59,0,82,0,0,1,66,94.3,1,2,129,0,5,72.9,72.3,76.4,,75.9,73.4,68.8,58.7,59,0,38,3,13,15,0,0,3,10,0,82,66,9.43,11.7,2.92,2
Jah'Marae Sheread,84443,WR,FL A&M,12,7,2,1,130.8,17,0,13,7,7,2,23,44.1,1,1,164,1,1,41.4,78.1,59.6,,,77.9,58.6,76.1,17,1,639,60,280,180,0,0,85,67,0,13,23,3.29,1.9,2.28,3
Quinton Cross,104854,WR,TENN TECH,11,7,0,2,71.7,33,0,46,1,5,0,15,22.3,2,3,309,0,0,75.0,77.4,85.4,,,77.6,66.9,57.6,18,0,574,41,280,167,0,0,76,48,0,46,15,2.14,6.6,2.05,2
Grady Cramer,64910,QB,MOREHEAD,6,7,0,0,0.0,0,0,-15,0,0,0,4,0.0,0,0,234,4,2,9.7,34.1,75.2,60.4,,,23.8,60.0,3,0,0,0,0,19,1,1,0,6,0,-14,5,0.71,-2.0,,2
Desmond Moultrie,139348,HB,JACKSON ST,4,7,1,0,0.0,0,0,4,0,0,1,5,10.2,0,0,194,1,3,19.3,39.0,70.8,,,,43.3,59.5,8,0,0,0,0,10,0,0,0,7,0,4,5,0.71,0.6,,4
Clay Moss,63273,FB,WEBER ST,9,7,1,1,41.7,20,0,48,2,0,1,24,38.1,2,3,342,0,2,71.5,47.2,82.9,,26.6,29.6,64.9,49.4,20,1,8,2,14,104,0,0,4,9,1,48,24,3.43,6.9,0.57,5
Casey Bauman,91401,QB,MONTANA ST,2,7,6,2,44.9,31,0,69,0,0,6,49,600.0,4,5,233,0,5,71.1,78.1,73.5,64.3,,,72.8,60.0,16,0,0,0,0,22,0,0,0,7,0,69,49,7.0,9.9,,2
Kirkland Banks,61367,WR,LAMAR,11,7,0,0,0.0,0,0,9,2,2,0,7,11.8,0,2,204,0,1,82.5,56.8,14.3,,32.5,60.4,53.6,53.0,6,2,173,10,160,172,0,0,20,17,0,9,7,1.0,1.3,1.08,3
Braxton George,91746,HB,N COLORADO,4,7,2,1,126.7,19,0,15,0,0,2,26,92.9,1,0,253,0,1,71.7,58.5,71.8,,,63.9,58.1,,19,0,1,1,2,7,0,0,1,8,0,15,26,3.71,2.1,0.5,6
Daniel Moyer,138416,HB,ELON,4,7,0,0,0.0,0,0,12,0,0,0,12,0.0,1,1,162,1,3,28.0,53.2,75.0,,,70.1,46.4,59.3,11,0,1,2,10,14,0,0,2,9,0,12,12,1.71,1.7,0.1,4
Jevon Jackson,149110,HB,AUSTINPEAY,3,7,2,1,48.6,17,0,35,0,0,2,34,138.8,1,2,116,0,5,71.3,65.5,72.9,,78.6,57.9,64.7,60.0,17,0,0,0,2,8,0,0,0,7,1,35,34,4.86,5.0,0.0,1
D.J. Twitty,87562,HB,E TENN ST,5,7,1,1,41.7,15,0,36,0,0,1,21,42.9,1,3,157,0,0,71.3,78.1,75.0,,60.5,59.0,70.6,73.0,15,0,0,0,2,29,0,0,1,7,0,36,21,3.0,5.1,0.0,0
Keveon Robbins,149190,HB,SE MO ST,2,7,0,0,0.0,0,0,21,0,0,0,10,0.0,1,0,293,0,1,71.6,61.3,73.9,,52.5,58.3,62.3,59.0,11,0,0,0,3,10,0,0,0,7,0,21,10,1.43,3.0,0.0,6
Lem Wash,149229,QB,TENN TECH,4,7,2,0,0.0,0,0,20,0,0,1,9,25.0,2,3,309,4,2,7.6,51.3,75.7,72.8,,,36.9,60.0,14,0,0,0,0,38,11,1,0,6,0,31,15,2.14,4.4,,4
Ricky Conway,109107,HB,LIUSHAR,10,7,1,0,0.0,0,0,21,0,0,1,11,15.7,1,1,1298,0,3,75.0,60.9,75.6,,45.8,66.4,57.8,66.1,13,0,31,3,17,17,0,0,4,10,0,21,11,1.57,3.0,1.82,4
Roy Alexander,142206,WR,ALBANY,9,7,0,1,48.4,30,0,57,6,6,0,10,25.0,2,3,106,1,4,55.3,63.8,84.1,,,63.5,65.6,50.5,30,0,512,34,223,119,5,1,49,40,0,62,12,1.71,8.9,2.3,0
Sam Franklin,149248,HB,TENN MARTN,2,7,1,1,44.8,30,0,67,0,0,1,48,85.7,2,4,310,0,0,71.4,85.9,70.1,,,65.0,82.3,,30,0,2,1,2,7,0,0,1,8,1,67,48,6.86,9.6,1.0,7
Aaron Maione,149470,WR,DAVIDSON,6,7,2,0,0.0,0,0,13,0,0,2,11,44.9,0,0,149,0,2,77.6,45.6,76.4,,,52.2,49.3,55.4,4,0,0,0,6,28,0,0,0,7,0,13,11,1.57,1.9,0.0,5
Braelon Bridges,136856,HB,TARLETON,1,7,1,1,48.4,15,0,31,0,1,1,13,41.3,1,2,401,0,5,71.5,77.9,70.8,,69.2,84.3,73.7,,15,0,21,2,6,7,0,0,2,9,1,31,13,1.86,4.4,3.5,2
Elijah Burns,87606,HB,WM & MARY,9,7,0,0,0.0,0,0,19,0,0,0,12,0.0,0,0,348,0,2,71.3,52.8,76.1,,6.7,53.8,59.4,62.1,6,0,0,0,15,23,0,0,0,7,0,19,12,1.71,2.7,0.0,5
Jaelon Woods,102418,HB,HOU BAPT,5,7,1,1,89.2,33,0,37,0,0,1,38,77.6,1,1,183,0,4,71.3,56.6,75.0,,76.2,53.1,60.5,45.5,33,1,0,0,12,16,0,0,0,7,1,37,38,5.43,5.3,0.0,3
Jackson Hardy,142351,QB,RICHMOND,3,7,1,0,0.0,0,0,15,0,0,1,13,81.3,1,1,276,1,2,24.5,44.6,73.0,64.8,,,39.5,60.0,10,0,0,0,0,9,9,3,0,4,0,24,21,3.0,3.4,,1
Nick Romano,102422,HB,IDAHO,7,7,3,0,0.0,0,0,43,2,0,3,36,118.7,0,1,185,0,3,76.0,63.7,78.4,,48.2,56.0,73.8,59.3,9,0,50,6,60,10,0,0,10,13,0,43,36,5.14,6.1,0.83,2
Davion Cherwin,149554,HB,DRAKE,3,7,0,0,0.0,0,0,22,0,0,0,16,0.0,1,1,153,0,0,72.4,55.6,74.0,,14.7,56.0,59.5,60.0,12,0,0,0,6,12,0,0,1,7,0,22,16,2.29,3.1,0.0,7
Fotis Kokosioulis,78174,WR,FORDHAM,11,7,3,0,0.0,0,0,15,8,11,3,15,46.2,0,0,168,0,3,81.7,74.7,85.3,,,75.2,60.2,63.5,6,0,799,58,359,178,0,0,91,65,0,15,15,2.14,2.1,2.23,3
Jake Davis,149583,QB,PRESBYTERN,4,7,0,0,0.0,0,0,8,0,0,0,3,0.0,1,2,271,1,1,70.3,43.7,76.2,40.7,,60.0,60.9,60.0,11,0,0,0,1,9,31,5,0,2,0,39,24,3.43,5.6,0.0,0
Caylin Parker,109166,HB,ALBANY,4,7,0,0,0.0,0,0,16,0,0,0,13,0.0,0,1,106,0,4,71.6,63.0,74.1,,77.5,47.0,65.2,59.8,5,0,0,0,9,11,0,0,0,7,1,16,13,1.86,2.3,0.0,3
