player,player_id,position,team_name,player_game_count,avg_depth_of_target,avoided_tackles,caught_percent,contested_catch_rate,contested_receptions,contested_targets,declined_penalties,drop_rate,drops,epa,first_downs,franchise_id,fumbles,grades_hands_drop,grades_hands_fumble,grades_offense,grades_pass_block,grades_pass_route,inline_rate,inline_snaps,interceptions,longest,pass_block_rate,pass_blocks,pass_plays,penalties,positive_epa_percent,receptions,route_rate,routes,slot_rate,slot_snaps,targeted_qb_rating,targets,touchdowns,wide_rate,wide_snaps,yards,yards_after_catch,yards_after_catch_per_reception,yards_per_reception,yprr
Jah-Maine Martin,78588,HB,NC A&T,9,1.9,2,83.3,,0,0,0,0.0,0,-0.19,2,246,0,80.9,89.4,65.8,59.4,61.7,0.0,0,0,15,24.5,40,163,0,38.2,10,71.8,117,0.6,1,88.9,12,0,0.0,0,64,41,4.1,6.4,0.55
Taron Mallard,62826,TE,BETH COOK,6,8.5,0,58.3,0.0,0,1,0,0.0,0,0.14,5,119,0,78.5,66.7,54.0,70.8,57.9,40.7,46,1,25,2.7,3,113,3,43.9,7,92.0,104,56.6,64,68.8,12,1,0.9,1,72,24,3.4,10.3,0.69
Charles Briscoe III,88740,WR,NEW HAMP,10,11.5,0,25.0,0.0,0,3,0,50.0,3,-0.32,0,240,0,13.0,71.4,43.3,,43.2,0.0,0,0,11,0.0,0,180,3,38.9,3,97.2,175,2.2,4,39.6,12,0,97.8,176,25,11,3.7,8.3,0.14
Bhayshul Tuten,150568,HB,NC A&T,8,1.7,7,75.0,0.0,0,1,0,0.0,0,0.29,5,246,0,80.1,62.6,86.0,79.0,92.2,2.1,1,1,92,8.3,4,48,0,44.7,9,89.6,43,20.8,10,109.7,12,1,10.4,5,224,229,25.4,24.9,5.21
Chase Stafford,142663,TE,WAGNER,11,3.4,0,58.3,0.0,0,1,0,0.0,0,-0.33,3,338,0,78.5,66.7,55.6,50.4,61.8,81.5,110,0,17,40.7,55,135,0,34.6,7,56.3,76,10.4,14,68.8,12,0,0.0,0,52,43,6.1,7.4,0.68
Ty Son Lawton,78578,HB,STNY BROOK,10,0.1,5,66.7,,0,0,0,0.0,0,-0.05,4,303,1,79.3,53.1,77.6,70.0,53.0,0.0,0,0,14,43.2,83,192,0,39.1,8,53.6,103,0.5,1,102.8,12,1,0.0,0,50,40,5.0,6.3,0.49
Lepi Lataimua,44149,HB,CAL POLY,7,-1.7,4,66.7,,0,0,0,0.0,0,-0.26,2,129,0,80.1,83.1,55.7,66.6,53.1,0.0,0,0,16,21.7,38,175,1,35.3,8,75.4,132,8.0,14,79.9,12,0,11.4,20,64,72,9.0,8.0,0.48
Jaylon Coleman,121671,WR,HOU BAPT,4,7.2,0,58.3,0.0,0,2,0,22.2,2,-0.44,2,183,1,37.6,16.5,46.5,,48.5,0.0,0,1,10,0.0,0,88,1,32.1,7,95.5,84,5.7,5,59.0,12,1,94.3,83,44,26,3.7,6.3,0.52
Jayson Jones,125367,WR,JVILLE ST,10,9.1,2,75.0,50.0,1,2,0,10.0,1,-0.06,5,196,0,61.0,75.1,58.1,,66.9,0.0,0,0,21,0.0,0,63,1,43.9,9,87.3,55,98.4,62,123.6,12,1,1.6,1,90,54,6.0,10.0,1.64
Hezekiah Massey,105773,WR,SCAR STATE,12,14.0,0,50.0,,0,0,0,14.3,1,-0.23,6,290,0,53.4,67.7,57.8,,56.2,0.0,0,2,25,0.0,0,139,0,33.6,6,98.6,137,7.9,11,59.4,12,1,92.1,128,79,20,3.3,13.2,0.58
Dax Neece,77959,WR,ABILENE CH,11,9.1,1,58.3,,0,0,0,12.5,1,-0.09,4,100,0,56.4,66.7,51.5,,49.0,0.0,0,0,14,0.0,0,133,0,42.0,7,98.5,131,6.0,8,68.4,12,0,94.0,125,51,26,3.7,7.3,0.39
Terrance Ellis,76465,TE,ALABAMA ST,10,7.3,2,58.3,100.0,1,1,1,22.2,2,-0.15,2,105,0,37.6,66.7,45.1,72.2,41.1,79.6,144,0,50,22.1,40,181,3,35.3,7,74.6,135,20.4,37,103.5,12,1,0.0,0,72,53,7.6,10.3,0.53
Xavier Johnson,75928,WR,PRVIEW A&M,5,16.5,1,41.7,0.0,0,1,0,16.7,1,0.38,4,270,0,49.8,68.5,50.8,,52.8,0.0,0,1,22,0.0,0,93,0,47.8,5,98.9,92,97.8,91,28.8,12,0,2.2,2,77,30,6.0,15.4,0.84
Jaylon Johnson,61299,WR,HOU BAPT,9,9.4,0,50.0,33.3,1,3,0,14.3,1,-0.04,4,183,0,53.4,66.2,51.3,,52.4,0.0,0,0,13,0.0,0,161,1,41.4,6,97.5,157,5.0,8,61.5,12,0,95.0,153,51,8,1.3,8.5,0.32
Jay McEuen,70985,TE,DIXIE,7,9.1,0,25.0,20.0,1,5,0,25.0,1,-0.39,1,1285,0,39.5,64.1,42.9,45.9,46.0,50.0,48,2,12,9.4,9,96,0,39.1,3,86.5,83,50.0,48,0.0,12,0,0.0,0,24,4,1.3,8.0,0.29
Cameryn Brent,91119,HB,NORFOLK,11,-0.1,3,75.0,,0,0,0,10.0,1,0.26,4,244,0,61.0,73.8,66.7,73.4,67.3,0.0,0,0,27,31.4,32,102,0,51.0,9,66.7,68,1.0,1,93.4,12,0,2.9,3,83,81,9.0,9.2,1.22
Tytus Ragle,143274,WR,VALPO,6,13.0,2,50.0,,0,0,0,0.0,0,-0.33,3,332,0,77.5,66.2,62.5,,61.5,0.0,0,3,30,0.0,0,60,0,36.2,6,96.7,58,98.3,59,24.3,12,0,1.7,1,58,10,1.7,9.7,1.0
Noah Aaron,109867,WR,YALE,10,5.9,1,83.3,100.0,1,1,0,0.0,0,0.14,5,352,0,80.9,67.9,65.2,,63.7,0.0,0,0,21,0.0,0,90,0,41.4,10,96.7,87,10.0,9,99.3,12,0,90.0,81,94,40,4.0,9.4,1.08
Chase Nenad,70591,WR,YALE,7,21.1,0,41.7,50.0,1,2,0,16.7,1,0.27,5,352,0,49.8,65.7,64.2,,64.8,0.0,0,2,60,0.0,0,85,0,45.6,5,92.9,79,21.2,18,88.9,12,3,78.8,67,162,32,6.4,32.4,2.05
Jacory Croskey-Merritt,102382,HB,ALABAMA ST,11,-0.2,1,83.3,,0,0,0,0.0,0,-0.17,4,105,0,80.9,76.6,66.4,53.5,63.2,0.0,0,1,15,23.7,41,173,0,41.1,10,74.0,128,4.0,7,84.0,12,1,1.2,2,70,81,8.1,7.0,0.55
Kaderris Roberts,149713,HB,STETSON,10,-0.4,3,75.0,,0,0,0,10.0,1,-0.15,4,302,0,62.9,49.1,63.4,77.8,61.4,0.0,0,1,25,10.6,7,66,1,39.3,9,81.8,54,13.6,9,51.0,12,0,0.0,0,61,73,8.1,6.8,1.13
Clayton Cheatham,60922,TE,JAMES MAD,10,4.8,1,58.3,0.0,0,3,0,22.2,2,-0.14,4,197,0,38.0,68.0,56.3,57.8,49.3,64.1,118,0,15,14.1,26,184,2,42.0,7,83.2,153,23.9,44,70.5,12,0,7.1,13,57,27,3.9,8.1,0.37
Brandon Lysick,149656,TE,MARIST,10,3.0,1,75.0,,0,0,0,0.0,0,-0.05,4,213,0,80.1,68.6,58.4,75.6,62.5,47.5,48,0,17,10.9,11,101,0,47.4,9,86.1,87,20.8,21,116.3,12,1,0.0,0,69,56,6.2,7.7,0.79
Ryan McCarthy,64171,WR,CITADEL,7,14.2,1,66.7,0.0,0,2,0,11.1,1,0.11,4,139,0,58.9,67.1,75.9,,70.0,5.6,3,1,46,0.0,0,54,0,42.0,8,92.6,50,16.7,9,92.0,12,1,77.8,42,119,36,4.5,14.9,2.38
McKinley Witherspoon,105613,HB,ELON,9,-1.5,3,91.7,,0,0,0,0.0,0,-0.11,2,162,0,81.5,85.4,67.3,68.5,70.0,0.0,0,0,27,16.3,23,141,0,41.9,11,80.9,114,1.4,2,87.8,12,0,9.2,13,61,85,7.7,5.5,0.54
Kyle Watkins,150033,WR,WOFFORD,11,7.5,0,66.7,66.7,2,3,0,11.1,1,-0.04,4,350,0,59.3,68.2,58.5,,57.6,0.0,0,1,21,0.0,0,82,0,40.5,8,96.3,79,26.8,22,40.6,12,0,73.2,60,51,31,3.9,6.4,0.65
Darren DeLaCroix,63756,TE,N COLORADO,10,3.9,1,58.3,50.0,1,2,0,12.5,1,-0.45,3,253,0,56.4,66.7,54.5,74.3,51.7,47.5,58,1,57,13.9,17,122,1,30.0,7,84.4,103,36.9,45,76.4,12,1,15.6,19,94,89,12.7,13.4,0.91
Dom Williams,57256,HB,N IOWA,12,0.3,4,75.0,0.0,0,1,0,18.2,2,-0.18,3,255,1,44.3,65.7,69.6,68.7,39.4,0.0,0,1,26,25.2,33,131,1,40.0,9,72.5,95,1.5,2,53.8,12,0,0.0,0,69,67,7.4,7.7,0.73
Jiovany Pierre,78864,WR,CENT CT ST,5,10.3,0,45.5,50.0,1,2,0,0.0,0,-0.13,1,133,0,77.5,69.2,50.4,,51.3,0.0,0,1,7,0.0,0,118,1,36.0,5,96.6,114,88.1,104,44.9,11,1,11.9,14,18,7,1.4,3.6,0.16
Caleb Johnson,90461,HB,MS VLY ST,11,-1.4,2,81.8,,0,0,0,18.2,2,-0.22,2,228,0,47.4,87.5,78.9,77.2,48.1,0.0,0,0,9,43.1,106,246,1,32.6,9,54.5,134,1.6,4,109.5,11,1,2.4,6,26,38,4.2,2.9,0.19
Steven Stilianos,89478,TE,LAFAYETTE,3,2.9,1,90.9,100.0,1,1,0,0.0,0,-0.2,5,203,0,80.9,67.9,68.6,64.8,69.6,60.2,56,0,13,7.5,7,93,0,38.0,10,91.4,85,24.7,23,94.7,11,0,1.1,1,74,41,4.1,7.4,0.87
Jordan Brown,138110,HB,TENN TECH,11,-1.4,3,81.8,,0,0,0,0.0,0,-0.35,2,309,0,80.1,84.0,79.8,45.3,62.5,1.3,1,0,13,20.8,16,77,0,36.0,9,77.9,60,10.4,8,88.3,11,0,7.8,6,57,94,10.4,6.3,0.95
Akeem McNair,102529,WR,ALCORN ST,11,11.4,1,72.7,50.0,1,2,0,0.0,0,0.08,6,107,0,79.3,24.1,63.1,,67.7,0.0,0,0,20,0.0,0,66,0,44.4,8,95.5,63,87.9,58,98.3,11,0,12.1,8,94,23,2.9,11.8,1.49
Peyton Ringer,87727,WR,SAMFORD,7,6.2,0,81.8,,0,0,0,10.0,1,0.17,2,282,0,61.0,68.6,57.9,,57.6,0.0,0,0,20,0.0,0,57,0,47.2,9,93.0,53,15.8,9,90.5,11,0,84.2,48,63,36,4.0,7.0,1.19
Dervon Pesnell,102561,WR,CAMPBELL,8,11.8,1,63.6,100.0,4,4,0,12.5,1,0.38,4,131,0,56.4,67.4,57.6,,58.1,0.0,0,1,37,0.0,0,80,0,50.0,7,95.0,76,18.8,15,52.1,11,0,81.3,65,92,16,2.3,13.1,1.21
Romello Kimbrough,138515,HB,MORGAN ST,10,0.0,0,54.5,0.0,0,1,0,14.3,1,-0.39,3,235,0,56.4,77.8,76.9,64.5,61.4,29.2,26,0,12,19.1,17,89,3,33.7,6,76.4,68,9.0,8,61.6,11,0,0.0,0,37,37,6.2,6.2,0.54
Rory Boos,102570,WR,COLGATE,10,15.2,0,45.5,50.0,1,2,0,0.0,0,-0.14,2,142,0,76.3,67.0,56.1,,57.1,0.0,0,0,34,0.0,0,72,2,45.6,5,94.4,68,19.4,14,62.7,11,0,80.6,58,60,3,0.6,12.0,0.88
Rashad Raymond,139121,HB,VA MILT IN,10,-1.3,2,81.8,100.0,1,1,0,0.0,0,0.06,3,336,0,80.1,86.4,74.2,19.2,62.1,0.0,0,0,33,22.1,34,154,1,43.9,9,75.3,116,15.6,24,95.5,11,0,0.6,1,76,89,9.9,8.4,0.66
Kavon Samuels,109152,HB,BUTLER,4,-0.7,4,90.9,,0,0,0,0.0,0,0.18,4,127,0,80.9,44.7,68.3,60.4,77.9,0.0,0,1,15,38.7,29,75,0,57.1,10,56.0,42,10.7,8,52.3,11,0,2.7,2,62,72,7.2,6.2,1.48
Kevin Curry Jr.,102629,WR,JAMES MAD,9,11.3,0,54.5,50.0,1,2,0,0.0,0,-0.14,2,197,0,77.5,66.2,66.5,,66.2,0.0,0,0,34,0.0,0,46,0,47.7,6,95.7,44,15.2,7,105.1,11,1,84.8,39,72,3,0.5,12.0,1.64
Jerodd Sims,141789,HB,SOUTHERN U,4,4.0,1,63.6,,0,0,0,12.5,1,0.37,3,297,0,56.4,65.3,66.0,48.9,59.4,2.0,1,0,34,19.6,10,51,0,44.9,7,78.4,40,3.9,2,78.6,11,0,5.9,3,62,65,9.3,8.9,1.55
Konor Lathrop,142081,TE,BRYANT,11,6.4,0,45.5,25.0,1,4,0,16.7,1,0.27,2,124,0,53.8,67.0,49.6,71.0,51.1,86.5,96,0,13,9.9,11,111,1,51.5,5,84.7,94,10.8,12,55.1,11,0,1.8,2,40,11,2.2,8.0,0.43
LJ Haskett,142088,WR,SACR HEART,8,28.7,0,45.5,0.0,0,1,0,0.0,0,-0.41,2,280,1,76.3,13.7,56.7,,54.8,0.0,0,1,46,0.0,0,69,0,32.8,5,97.1,67,2.9,2,66.9,11,1,97.1,67,91,7,1.4,18.2,1.36
Tayshaun Porter,78914,WR,HOWARD,9,11.7,0,63.6,,0,0,0,0.0,0,-0.12,6,184,0,78.5,66.7,62.6,,63.3,0.0,0,0,21,0.0,0,78,0,44.0,7,96.2,75,7.7,6,122.5,11,1,92.3,72,98,32,4.6,14.0,1.31
Curtis Williams,78785,HB,NWSTATE,11,0.9,2,63.6,100.0,1,1,0,12.5,1,-0.15,2,257,0,56.4,68.1,68.1,67.3,52.8,0.6,1,1,10,23.8,38,160,1,40.8,7,72.5,116,2.5,4,30.5,11,0,0.0,0,35,37,5.3,5.0,0.3
Garren O'Keefe,78777,TE,UC DAVIS,12,6.9,1,63.6,0.0,0,2,0,12.5,1,0.05,4,322,0,58.9,68.2,55.7,69.5,63.6,76.2,64,0,34,21.4,18,84,1,44.9,7,72.6,61,22.6,19,124.2,11,2,0.0,0,78,56,8.0,11.1,1.28
Kale Anderson,142845,WR,CHARLES SO,6,9.7,0,36.4,0.0,0,4,0,0.0,0,-0.3,3,135,0,74.9,65.0,61.0,,61.7,0.0,0,0,45,0.0,0,76,0,37.0,4,96.1,73,36.8,28,111.4,11,2,63.2,48,104,39,9.8,26.0,1.42
Willie Miller,104799,QB,TENN TECH,10,6.2,1,54.5,0.0,0,1,0,0.0,0,-0.39,3,309,1,77.5,72.5,55.0,81.4,62.6,0.0,0,0,20,1.1,2,174,6,33.7,6,19.5,34,11.5,20,60.0,11,0,6.9,12,33,12,2.0,5.5,0.97
Trey Wilson III,104808,HB,FORDHAM,11,0.5,1,90.9,,0,0,0,0.0,0,0.06,1,168,0,80.9,60.6,72.5,29.7,55.3,0.0,0,0,11,26.1,54,207,0,42.0,10,72.9,151,1.4,3,84.1,11,0,0.5,1,46,56,5.6,4.6,0.3
Datavious Porter,143306,TE,MS VLY ST,8,5.4,0,81.8,100.0,2,2,0,18.2,2,-0.18,6,228,0,47.1,67.9,46.7,60.3,61.9,89.3,109,0,29,25.4,31,122,1,33.9,9,69.7,85,0.8,1,158.3,11,2,0.0,0,140,83,9.2,15.6,1.65
Cross Robinson,66611,HB,DRAKE,9,0.3,4,63.6,0.0,0,1,0,30.0,3,-0.33,4,153,0,25.3,88.5,58.1,17.8,41.9,2.2,4,0,21,37.1,66,178,1,31.4,7,61.2,109,1.1,2,105.1,11,1,5.1,9,52,63,9.0,7.4,0.48
Jaquan Allen,109582,WR,VILLANOVA,11,13.8,2,54.5,50.0,1,2,0,14.3,1,-0.13,5,334,0,53.4,66.2,59.2,,58.5,0.0,0,1,22,0.0,0,68,0,35.9,6,94.1,64,26.5,18,65.7,11,1,73.5,50,68,23,3.8,11.3,1.06
Jarrett Powell,62860,TE,HAMPTON,11,9.0,1,72.7,100.0,2,2,0,0.0,0,-0.04,3,178,0,79.3,67.1,51.9,47.4,57.4,63.5,101,2,18,32.1,51,159,1,41.5,8,64.8,103,35.2,56,80.3,11,1,0.0,0,71,12,1.5,8.9,0.69
Jonathon Thomas,62827,WR,BETH COOK,3,5.3,3,72.7,66.7,2,3,0,11.1,1,-0.1,1,119,1,58.9,23.1,56.6,,54.1,0.0,0,0,15,0.0,0,105,0,36.3,8,97.1,102,9.5,10,86.2,11,0,90.5,95,62,29,3.6,7.8,0.61
Tyvon Edmonds Jr.,148583,HB,MERRIMACK,7,-3.7,5,90.9,100.0,1,1,0,0.0,0,-0.17,1,385,0,80.9,48.0,60.0,50.6,69.6,0.0,0,1,12,28.1,25,89,0,41.2,10,69.7,62,2.2,2,41.3,11,0,0.0,0,19,60,6.0,1.9,0.31
Rodney Castille,61481,HB,MURRAY ST,9,0.3,0,63.6,,0,0,0,12.5,1,0.07,4,236,0,56.4,59.3,59.1,60.9,58.7,0.0,0,0,32,36.7,36,98,1,49.0,7,61.2,60,1.0,1,83.1,11,0,3.1,3,74,77,11.0,10.6,1.23
Stadford Anderson,57360,HB,ALCORN ST,8,-0.5,0,72.7,,0,0,0,11.1,1,0.22,3,107,0,58.9,89.2,70.2,57.2,56.5,0.0,0,0,13,23.7,32,135,2,48.8,8,71.1,96,0.0,0,80.9,11,0,3.0,4,48,55,6.9,6.0,0.5
Brayden Cash,149599,WR,PRESBYTERN,11,17.1,2,54.5,100.0,2,2,0,0.0,0,0.07,4,271,0,77.5,67.0,58.3,,58.1,0.0,0,1,63,0.0,0,151,0,41.4,6,92.7,140,0.7,1,88.4,11,1,99.3,150,128,47,7.8,21.3,0.91
J.J. Jones III,109404,TE,DARTMOUTH,10,10.8,0,90.9,100.0,1,1,0,9.1,1,0.34,8,148,0,62.9,67.9,65.1,53.4,71.1,39.6,40,0,31,20.8,21,101,3,52.5,10,79.2,80,56.4,57,149.1,11,1,3.0,3,146,40,4.0,14.6,1.83
Justice Antrum,55291,HB,RHODE ISLD,8,-1.2,0,81.8,100.0,1,1,0,10.0,1,0.11,2,274,1,61.0,77.4,74.7,78.7,42.2,0.0,0,0,35,28.9,46,159,0,40.6,9,69.8,111,1.3,2,121.6,11,1,6.3,10,65,82,9.1,7.2,0.59
George McCorley,52168,WR,PORTLAND,10,11.8,0,63.6,66.7,2,3,0,12.5,1,0.1,3,269,0,56.4,66.7,55.6,,54.6,0.0,0,0,43,0.0,0,136,0,50.8,7,97.1,132,37.5,51,96.0,11,0,62.5,85,108,10,1.4,15.4,0.82
Latrell Collier,109270,HB,NC CENT,9,-0.5,3,72.7,100.0,1,1,0,11.1,1,-0.26,4,247,0,58.9,83.6,72.3,64.8,63.5,0.0,0,0,20,17.5,14,80,0,36.8,8,77.5,62,1.3,1,121.6,11,2,1.3,1,51,59,7.4,6.4,0.82
Jalen Leary,109091,HB,STETSON,9,-1.9,5,72.7,,0,0,0,11.1,1,-0.2,2,302,0,58.9,76.1,70.8,81.1,49.2,0.5,1,0,11,14.7,27,184,0,37.6,8,82.6,152,5.4,10,78.2,11,0,0.0,0,41,65,8.1,5.1,0.27
Herman Moultrie III,109181,HB,GEORGETOWN,7,-0.1,2,81.8,,0,0,0,10.0,1,0.0,3,172,0,61.0,84.5,59.4,17.2,55.2,0.0,0,0,12,19.2,23,120,0,36.4,9,80.0,96,5.8,7,85.2,11,0,0.8,1,49,51,5.7,5.4,0.51
Josh McGrigg,40701,WR,ST FRANCIS,11,12.4,2,45.5,0.0,0,1,0,0.0,0,-0.04,3,299,0,76.3,85.7,47.6,,50.3,0.0,0,1,49,0.0,0,253,3,40.5,5,95.7,242,19.4,49,91.7,11,2,80.6,204,132,51,10.2,26.4,0.55
Shane Sweitzer,108322,TE,PENN,10,5.7,0,72.7,100.0,1,1,1,0.0,0,-0.22,3,267,0,80.1,68.1,51.0,53.0,52.5,62.1,126,0,45,26.6,54,203,1,36.4,8,70.4,143,34.0,69,94.9,11,0,3.9,8,85,41,5.1,10.6,0.59
Jordan McIntyre,148671,WR,BROWN,9,12.5,1,50.0,0.0,0,2,0,16.7,1,0.04,3,123,0,50.3,65.7,54.0,,54.8,0.0,0,0,27,0.0,0,77,0,42.5,5,94.8,73,22.1,17,70.4,10,0,77.9,60,64,18,3.6,12.8,0.88
Arron McKenney,24406,WR,NICHOLLS,10,9.0,0,40.0,66.7,2,3,0,20.0,1,0.15,4,243,0,45.4,65.0,60.2,,59.6,0.0,0,1,19,0.0,0,59,0,55.2,4,98.3,58,27.1,16,16.3,10,0,72.9,43,49,10,2.5,12.3,0.84
Kirk Pinkston Jr.,104924,WR,E ILLINOIS,7,9.7,0,60.0,,0,0,0,25.0,2,-0.66,4,158,0,33.8,66.2,56.2,,57.0,0.0,0,0,18,0.0,0,69,0,31.3,6,97.1,67,14.5,10,77.9,10,0,85.5,59,62,10,1.7,10.3,0.93
Devon Sa'Chisolm,147836,WR,SO UTAH,11,13.9,1,40.0,,0,0,0,42.9,3,0.14,3,298,0,16.7,26.5,50.2,,50.1,0.0,0,0,17,0.0,0,65,0,57.1,4,96.9,63,24.6,16,58.3,10,0,75.4,49,55,5,1.3,13.8,0.87
Tim McNair Jr.,63702,WR,ALCORN ST,11,14.4,0,30.0,25.0,1,4,0,0.0,0,-0.14,2,107,0,73.1,65.4,59.2,,58.3,0.0,0,0,25,0.0,0,60,0,36.2,3,96.7,58,10.0,6,42.9,10,0,90.0,54,38,2,0.7,12.7,0.66
Trey Gray,109232,HB,PRINCETON,9,-1.3,2,80.0,,0,0,0,0.0,0,0.04,2,272,0,80.1,54.6,59.7,19.2,67.1,0.0,0,0,11,21.5,23,107,0,51.0,8,74.8,80,6.5,7,86.3,10,0,13.1,14,47,59,7.4,5.9,0.59
Geordon Pollard,109568,WR,AUSTINPEAY,3,15.3,1,60.0,33.3,1,3,0,0.0,0,-0.15,5,116,0,77.5,66.2,63.3,,60.7,0.0,0,1,20,0.0,0,25,0,40.0,6,100.0,25,4.0,1,37.1,10,0,96.0,24,59,15,2.5,9.8,2.36
Myles Beverly,64216,TE,DELWARE ST,6,4.3,2,80.0,,0,0,0,11.1,1,-0.19,4,152,0,41.2,67.1,58.5,76.4,59.4,87.5,98,0,36,40.2,45,112,2,38.8,8,55.4,62,8.9,10,130.4,10,1,0.0,0,73,56,7.0,9.1,1.18
Cam Gardner,71385,WR,MONTANA ST,12,12.4,0,40.0,50.0,1,2,0,20.0,1,-0.24,3,233,0,31.6,75.0,55.2,,57.0,0.0,0,1,28,0.0,0,53,1,30.8,4,98.1,52,41.5,22,50.8,10,1,58.5,31,52,8,2.0,13.0,1.0
D'Vontae Key,122754,WR,MO STATE,8,11.9,0,40.0,0.0,0,1,0,33.3,2,-0.27,3,230,0,25.7,68.4,64.2,,61.3,0.0,0,2,17,0.0,0,32,0,46.9,4,100.0,32,28.1,9,16.7,10,0,71.9,23,50,29,7.3,12.5,1.56
Matt Ross,104250,WR,VALPO,11,9.5,0,70.0,0.0,0,1,2,0.0,0,-0.43,3,332,0,79.3,67.1,60.2,,60.3,0.0,0,1,38,0.0,0,88,3,30.1,7,94.3,83,20.5,18,89.2,10,1,78.4,69,84,33,4.7,12.0,1.01
Hunter Johnson,143173,WR,DRAKE,7,11.0,0,70.0,0.0,0,1,0,12.5,1,0.18,5,153,0,56.4,66.7,66.3,,66.4,0.0,0,0,29,0.0,0,32,0,41.9,7,96.9,31,3.1,1,95.0,10,0,96.9,31,83,25,3.6,11.9,2.68
Jaylen Smith,142964,HB,RHODE ISLD,10,-3.1,0,100.0,,0,0,1,0.0,0,-0.02,5,274,0,80.9,74.5,68.0,38.4,72.6,0.0,0,0,81,29.4,32,109,2,37.0,10,70.6,77,8.3,9,152.1,10,3,0.9,1,110,141,14.1,11.0,1.43
Jonathan DeBique,109202,HB,LIUSHAR,10,-2.6,4,90.0,,0,0,0,0.0,0,-0.17,2,1298,0,80.9,64.2,76.0,78.3,66.5,0.0,0,0,20,46.0,86,187,0,38.5,9,51.9,97,0.5,1,96.3,10,0,0.0,0,71,96,10.7,7.9,0.73
Jamall Mensah,142963,WR,RHODE ISLD,7,7.2,0,60.0,,0,0,0,14.3,1,-0.33,1,274,0,56.8,67.4,57.4,,55.4,0.0,0,0,18,0.0,0,51,0,34.7,6,96.1,49,92.2,47,72.5,10,0,7.8,4,49,38,6.3,8.2,1.0
Eric Castorina,104099,WR,WAGNER,10,7.7,0,60.0,33.3,1,3,0,25.0,2,-0.82,3,338,0,33.4,66.2,54.7,,53.9,0.0,0,1,36,0.0,0,95,0,24.7,6,93.7,89,97.9,93,37.1,10,0,2.1,2,59,17,2.8,9.8,0.66
Casey Granfors,104090,WR,UC DAVIS,4,15.2,2,40.0,33.3,1,3,0,20.0,1,0.0,3,322,0,49.8,65.7,52.1,,53.4,0.0,0,0,22,0.0,0,69,1,44.8,4,97.1,67,17.4,12,60.4,10,0,82.6,57,60,3,0.8,15.0,0.9
Joey Elwell,105668,TE,MONTANA,12,5.9,0,80.0,0.0,0,2,0,0.0,0,0.01,4,232,0,79.3,67.1,59.0,62.4,58.6,85.2,104,0,23,20.5,25,122,0,46.6,8,77.0,94,6.6,8,134.2,10,2,0.0,0,67,17,2.1,8.4,0.71
Jayy McDonald,98686,HB,TARLETON,10,-0.6,1,80.0,0.0,0,1,0,11.1,1,-0.08,0,401,0,58.9,87.6,91.5,59.7,51.9,0.0,0,0,4,34.4,33,96,0,39.1,8,63.5,61,5.2,5,79.2,10,0,0.0,0,9,22,2.8,1.1,0.15
David Pantelis,151153,WR,YALE,9,18.2,2,60.0,25.0,1,4,0,14.3,1,0.29,4,352,0,53.4,73.1,73.2,,71.0,0.0,0,0,29,0.0,0,46,0,44.4,6,97.8,45,82.6,38,140.4,10,3,17.4,8,117,28,4.7,19.5,2.6
Jordyn Wall,142603,WR,PRESBYTERN,9,2.1,1,50.0,,0,0,0,16.7,1,-0.36,0,271,0,49.8,65.7,51.9,,51.8,0.0,0,1,10,0.0,0,64,0,39.7,5,98.4,63,57.8,37,16.7,10,0,42.2,27,30,34,6.8,6.0,0.48
Javonis Isaac,42036,TE,NWSTATE,10,7.8,0,50.0,0.0,0,3,0,0.0,0,-0.13,4,257,0,76.3,66.6,63.3,76.2,64.6,88.5,92,0,32,29.8,31,104,0,39.2,5,63.5,66,6.7,7,104.2,10,1,0.0,0,65,59,11.8,13.0,0.98
Tyrese White,78640,HB,ABILENE CH,11,-5.2,3,100.0,,0,0,0,0.0,0,-0.18,1,100,0,80.9,70.0,76.7,57.5,58.4,0.0,0,0,32,32.9,52,158,0,42.6,10,65.8,104,3.8,6,96.7,10,0,9.5,15,72,124,12.4,7.2,0.69
Lovell Armstead,151299,HB,ST FRANCIS,9,0.8,2,80.0,,0,0,1,11.1,1,0.16,3,299,1,59.3,64.7,70.1,34.4,55.5,0.0,0,0,10,14.8,12,81,1,51.9,8,80.2,65,1.2,1,80.8,10,0,8.6,7,34,23,2.9,4.3,0.52
Nick Orekoya,41144,HB,VALPO,8,0.8,0,60.0,,0,0,0,25.0,2,-0.06,2,332,0,33.4,65.8,68.0,68.8,47.8,0.0,0,0,10,30.6,33,108,1,43.7,6,66.7,72,6.5,7,64.6,10,0,0.9,1,19,17,2.8,3.2,0.26
Masaki Aerts,109681,WR,DARTMOUTH,6,12.4,0,50.0,40.0,2,5,0,0.0,0,-0.03,1,148,0,76.3,65.7,54.0,,52.8,0.0,0,0,10,0.0,0,56,0,38.2,5,98.2,55,10.7,6,57.5,10,0,89.3,50,33,14,2.8,6.6,0.6
Steve Petrick,40927,TE,MAINE,10,7.3,0,60.0,66.7,2,3,0,14.3,1,-0.03,3,212,0,53.4,67.0,56.8,69.9,46.7,83.2,124,0,15,38.3,57,149,0,40.0,6,61.1,91,10.1,15,101.7,10,1,6.0,9,39,3,0.5,6.5,0.43
