player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Carlos Matheney,175098,HB,IDAHO,4,15,1,0,0.0,0,0,40,0,0,1,39,17.3,0,1,185,1,9,27.2,48.4,0.0,,21.3,55.0,53.3,59.7,7,1,0,0,10,18,0,0,0,15,0,40,39,2.6,2.7,0.0,6
Michael Chris-Ike,78647,HB,DELWARE ST,7,15,6,2,52.2,48,0,92,0,1,6,69,201.3,3,5,152,0,4,75.2,67.0,76.2,,9.6,71.5,68.7,53.5,32,0,10,1,6,25,0,0,1,16,0,92,69,4.6,6.1,1.67,11
Davion Cherwin,149554,HB,DRAKE,4,15,2,0,0.0,0,0,32,0,1,2,33,41.3,0,2,153,0,12,76.9,66.1,76.3,,22.5,61.2,67.2,60.0,8,0,5,1,8,17,0,0,1,16,1,32,33,2.2,2.1,0.63,3
Kamden Sixkiller,133096,QB,MCNEESE,3,15,2,1,19.6,20,0,33,0,0,0,7,0.0,4,4,217,1,1,54.6,69.3,81.0,64.1,,60.0,72.5,60.7,25,0,0,0,1,68,69,9,0,6,0,102,83,5.53,6.8,0.0,1
Joe Green,101283,QB,COLUMBIA,6,14,1,0,0.0,0,0,9,0,0,0,11,0.0,4,8,145,1,1,74.7,64.9,83.9,59.9,,57.0,76.5,60.0,35,1,0,0,1,134,114,11,0,3,1,123,26,1.86,8.8,0.0,1
Chandler Brayboy,105721,WR,ELON,11,14,2,3,69.2,81,0,117,4,5,2,69,78.4,5,7,162,0,7,78.2,69.7,86.3,,63.8,68.0,71.3,59.8,41,0,600,30,286,215,0,0,56,44,1,117,69,4.93,8.4,2.1,0
Eric Weatherly,156259,WR,BUCKNELL,11,14,3,0,0.0,0,0,36,0,13,3,19,38.8,0,1,125,0,8,78.9,77.7,59.3,,38.8,79.5,67.5,59.7,7,1,590,42,322,142,0,0,70,56,1,36,19,1.36,2.6,1.83,6
Jake Stearney,171991,QB,COLGATE,6,14,2,0,0.0,0,0,2,0,0,2,14,28.0,1,2,142,3,4,74.4,85.4,82.0,85.7,,,62.4,60.2,16,0,0,0,0,95,31,4,0,10,0,33,16,1.14,2.4,,1
Zy McDonald,147137,QB,JACKSON ST,6,14,1,1,41.8,56,0,114,0,0,0,27,0.0,3,5,194,1,7,40.9,73.3,76.3,65.6,,,71.5,60.0,56,0,0,0,0,26,20,3,0,11,0,134,36,2.57,9.6,,1
Derek Robertson,142298,QB,MAINE,11,14,1,0,0.0,0,0,2,0,0,1,15,26.8,0,1,212,5,3,58.6,75.6,88.5,76.6,62.2,45.3,41.5,60.2,9,0,-4,1,5,247,31,7,2,8,0,33,39,2.79,2.4,-0.8,1
Jackson Hardy,142351,QB,RICHMOND,5,14,1,0,0.0,0,0,72,0,0,1,44,26.0,4,7,276,1,2,73.3,52.9,76.7,43.3,,,63.8,60.0,14,0,0,0,0,46,3,1,0,13,0,75,44,3.14,5.4,,4
Xavier Leigh,162311,HB,SACR HEART,7,14,2,0,0.0,0,0,47,1,1,2,40,42.9,1,3,280,0,7,75.3,61.9,77.9,,0.0,68.6,61.6,59.6,11,0,33,6,20,26,0,0,10,20,0,47,40,2.86,3.4,1.65,7
Makhi Green,164564,HB,MONMOUTH,7,14,6,0,0.0,0,0,96,0,1,6,61,132.6,2,5,231,0,9,79.2,87.2,75.9,,75.6,76.4,84.5,57.0,13,0,77,9,19,27,0,0,9,23,1,96,61,4.36,6.9,4.05,5
Dylan Cadwallader,108978,QB,DARTMOUTH,7,14,1,0,0.0,0,0,-5,0,0,0,10,0.0,0,1,148,3,2,43.4,57.2,81.5,61.7,,54.3,42.5,60.0,5,1,0,0,1,72,13,4,0,10,0,8,24,1.71,0.6,0.0,3
Ezequiel Johnson,150599,HB,JACKSON ST,9,14,2,2,66.7,66,0,99,0,0,2,80,76.2,3,3,194,0,5,74.8,68.6,76.8,,56.3,55.6,70.6,61.5,42,0,0,1,22,27,0,0,1,15,0,99,80,5.71,7.1,0.0,9
Jakob Cummings,91349,FB,N ALABAMA,11,14,1,1,29.0,20,0,69,0,0,1,40,16.8,2,5,389,0,3,74.9,58.0,2.3,,58.9,64.6,67.0,49.3,20,1,30,3,24,97,0,0,4,17,1,69,40,2.86,4.9,1.25,0
Casey Case,130402,QB,STNY BROOK,9,13,4,0,0.0,0,0,1,1,0,0,7,0.0,2,1,303,7,1,50.2,55.2,74.7,55.9,,86.9,43.7,60.6,19,2,0,0,1,204,35,6,0,7,0,36,47,3.62,2.8,0.0,0
Jaden Jones,147558,QB,CAL POLY,4,13,3,0,0.0,0,0,31,0,0,1,26,32.1,3,2,129,3,6,15.7,40.8,76.1,50.7,,,43.3,60.0,14,0,0,0,0,29,27,4,0,9,0,58,70,5.38,4.5,,1
Joe Pesansky,149434,QB,HOLY CROSS,6,13,1,0,0.0,0,0,-29,0,0,1,7,4.9,0,3,181,5,1,29.1,91.3,80.4,92.3,,,54.6,60.0,4,0,0,0,0,90,2,1,0,12,0,-27,8,0.62,-2.1,,0
Isaiah Broadway,164201,HB,CENT ARK,2,13,0,1,28.2,22,0,78,0,0,0,29,0.0,2,5,132,0,5,74.4,63.3,72.4,,,56.3,63.2,,22,0,0,0,5,13,0,0,0,13,1,78,29,2.23,6.0,0.0,7
Luke Sprague,108964,QB,BETH COOK,5,13,2,0,0.0,0,0,7,0,0,0,7,0.0,1,4,119,2,0,41.1,59.7,57.9,59.9,,,58.0,60.0,16,2,0,0,0,84,45,7,0,6,1,52,44,3.38,4.0,,3
T.J. Smith,156533,QB,N ALABAMA,5,13,8,0,0.0,0,0,42,0,0,5,18,111.1,2,4,389,1,6,41.6,56.5,77.6,49.7,,60.0,66.0,60.0,15,0,0,0,1,30,27,4,0,9,1,69,41,3.15,5.3,0.0,3
Carson Baker,83548,QB,MORGAN ST,5,13,1,0,0.0,0,0,-9,0,0,0,1,0.0,1,5,235,5,1,27.6,41.2,79.1,38.5,,,56.8,60.0,16,0,0,0,0,45,45,10,0,3,1,36,19,1.46,2.8,,0
Landon Freeman,178999,HB,SO UTAH,6,13,3,2,48.3,42,0,87,0,0,3,43,76.3,2,5,298,0,4,75.6,78.6,74.1,,72.7,56.6,78.0,58.4,23,0,0,0,6,25,0,0,0,13,1,87,43,3.31,6.7,0.0,9
Jack Layne,158966,QB,IDAHO,7,13,2,0,0.0,0,0,14,0,0,0,3,0.0,2,4,185,0,1,72.0,90.4,78.6,85.7,,87.9,73.5,60.1,16,0,26,1,1,58,59,7,1,7,0,73,59,4.54,5.6,26.0,1
Robert Dickerson,159933,HB,ROB MORRIS,6,13,1,0,0.0,0,0,21,0,0,1,25,12.8,1,1,277,0,6,75.1,50.9,76.6,,,53.8,52.3,60.2,10,0,-1,2,18,17,0,0,3,15,0,21,25,1.92,1.6,-0.06,6
Elijah Owens,171426,QB,INDIANA ST,4,13,5,0,0.0,0,0,0,0,0,0,0,0.0,5,4,191,1,0,45.6,50.6,79.3,45.8,,,63.6,60.0,20,0,0,0,0,55,108,12,0,1,0,108,63,4.85,8.3,,0
LJ Robinson,142545,WR,MERRIMACK,11,13,3,2,59.3,48,1,81,4,2,3,37,64.7,2,2,385,0,0,75.9,56.1,14.3,,,53.6,70.9,58.0,30,3,158,9,155,329,0,0,26,22,0,81,37,2.85,6.2,1.02,3
Cam Thomas,172769,HB,MCNEESE,3,13,0,0,0.0,0,0,42,0,0,0,36,0.0,1,2,217,0,8,34.4,61.6,79.2,,52.8,65.7,60.3,58.0,10,0,36,5,23,18,0,0,5,18,0,42,36,2.77,3.2,1.57,5
Von Gordon,130554,HB,LNDNWD,2,13,3,2,48.0,48,0,100,0,0,3,62,110.1,3,5,949,0,5,74.5,73.8,73.7,,73.9,56.3,73.1,60.0,28,0,0,0,5,15,0,0,0,13,2,100,62,4.77,7.7,0.0,8
Malik Thomas,142448,HB,DUQUESNE,4,13,1,1,39.2,20,0,51,0,0,1,36,21.3,1,3,155,0,2,74.4,66.0,72.6,,75.8,60.0,64.9,58.6,20,0,0,0,1,17,0,0,0,13,0,51,36,2.77,3.9,0.0,10
Mattijs Lasore,142418,HB,WM & MARY,2,13,1,1,50.9,29,0,57,1,0,1,25,14.8,1,1,348,0,2,74.8,51.7,0.0,,63.8,34.8,59.0,55.9,29,1,0,0,15,20,0,0,1,13,0,57,25,1.92,4.4,0.0,11
Timothy Dorsey,148029,QB,E TENN ST,3,13,2,1,23.6,17,0,44,0,0,2,24,59.3,4,5,157,0,1,72.2,47.4,76.3,36.6,,,63.6,60.0,17,0,0,0,0,36,28,4,0,9,1,72,36,2.77,5.5,,6
Kaleb Costner,143223,TE,STETSON,10,13,0,0,0.0,0,0,20,2,1,0,16,5.1,0,5,302,1,13,32.0,52.6,87.6,,56.0,49.9,61.1,56.9,4,0,113,11,137,189,0,0,17,24,2,20,16,1.23,1.5,0.82,0
Nathan Denney,151139,HB,YALE,6,13,2,0,0.0,0,0,69,1,0,2,39,46.2,2,4,352,0,8,75.6,72.7,74.4,,75.7,30.3,77.5,59.6,14,0,0,0,10,17,0,0,1,13,2,69,39,3.0,5.3,0.0,5
Bo Kelly,158923,QB,CAL POLY,7,13,0,0,0.0,0,0,11,0,0,0,1,0.0,1,4,129,3,0,42.2,61.0,55.2,61.8,,54.3,58.1,60.2,12,1,0,0,1,61,52,11,0,2,0,63,8,0.62,4.8,0.0,0
EJ Oakmon,160061,HB,TXAMEA,5,13,0,0,0.0,0,1,34,0,2,0,28,28.7,0,3,1139,0,5,76.0,66.2,0.0,,77.3,63.9,69.9,45.9,7,1,18,2,37,23,0,0,4,15,1,34,28,2.15,2.6,0.49,8
Kristian Dalton,162344,HB,TARLETON,3,13,3,2,66.2,92,0,139,0,0,3,56,99.4,4,5,401,0,7,74.8,84.8,72.9,,72.6,58.6,80.6,60.0,70,0,0,0,2,18,0,0,0,13,1,139,56,4.31,10.7,0.0,6
Dan Frederick,176923,HB,ELON,6,12,2,1,76.0,19,0,25,0,0,2,26,31.0,1,0,162,1,12,35.2,50.3,76.2,,0.0,63.5,54.2,54.6,19,0,2,2,9,22,0,0,2,14,0,25,26,2.17,2.1,0.22,0
Jamaal Brown,170897,HB,RICHMOND,2,12,1,0,0.0,0,0,39,0,0,1,35,24.3,1,1,276,0,2,74.0,58.7,72.0,,,56.7,59.1,,12,0,0,0,5,12,0,0,0,12,0,39,35,2.92,3.3,0.0,10
Malik Dotson,176744,HB,E WASHGTON,4,12,0,0,0.0,0,0,43,0,0,0,19,0.0,1,2,161,0,7,74.0,61.6,75.9,,78.8,54.5,63.0,58.7,11,0,4,1,18,15,0,0,2,13,0,43,19,1.58,3.6,0.22,5
Shea Kuykendall,159025,QB,N COLORADO,5,12,4,1,30.8,16,0,43,0,0,4,29,143.2,1,6,253,1,1,55.2,59.1,81.6,56.1,,,64.0,60.7,16,2,0,0,0,95,9,3,0,9,0,52,31,2.58,4.3,,2
Camden Coleman,170901,QB,RICHMOND,6,12,0,0,0.0,0,0,2,0,0,0,4,0.0,1,2,276,4,1,37.1,68.0,82.6,68.7,62.2,83.8,50.6,60.0,12,0,26,1,2,73,20,5,2,8,0,22,29,2.42,1.8,13.0,1
Charlie Dixon,150545,HB,NC A&T,7,12,2,0,0.0,0,0,38,1,1,2,32,61.5,0,1,246,0,10,74.0,56.2,75.7,,9.4,42.1,63.0,52.2,9,0,7,1,20,22,0,0,3,13,0,38,32,2.67,3.2,0.35,2
AJ Holmes,159277,HB,CORNELL,7,12,1,0,0.0,0,0,28,0,1,1,18,18.8,0,1,147,0,5,74.2,59.3,78.1,,74.6,62.7,57.7,57.8,6,0,30,4,34,21,0,0,6,16,0,28,18,1.5,2.3,0.88,7
Zachary Yeager,150544,QB,NC A&T,3,12,0,0,0.0,0,0,13,0,0,0,12,0.0,1,1,246,0,1,72.2,40.7,78.3,39.1,,,53.4,60.0,12,1,0,0,0,42,24,5,0,7,0,37,18,1.5,3.1,,3
Malik Frederick,148875,HB,HARVARD,3,12,3,1,35.2,37,0,105,0,0,3,65,135.4,2,6,179,0,10,74.0,90.2,73.0,,,,84.5,66.4,37,0,0,0,0,19,0,0,0,12,0,105,65,5.42,8.8,,2
Marshel Martin IV,87641,TE,SACRAMENTO,12,12,3,1,38.8,33,0,85,4,7,3,65,115.2,3,3,279,1,2,48.2,62.0,88.5,,66.1,56.3,68.7,65.7,33,0,294,35,258,222,0,0,59,47,0,85,65,5.42,7.1,1.14,8
Ja'Shawn Scroggins,160545,QB,HOWARD,5,12,2,0,0.0,0,0,48,0,0,0,35,0.0,2,5,184,1,4,32.5,46.7,75.3,28.7,,,67.7,60.0,36,0,0,0,0,32,36,1,0,11,2,84,79,6.58,7.0,,5
Ike Brown,152594,HB,TENN STATE,6,12,2,1,42.9,21,0,49,0,0,2,30,41.7,1,1,308,0,2,74.0,50.6,74.9,,67.9,56.2,51.7,58.2,21,0,0,0,6,19,0,0,0,12,0,49,30,2.5,4.1,0.0,10
Jalon Warthen-Carr,149707,WR,STETSON,11,12,1,0,0.0,0,0,47,4,7,1,23,42.6,0,2,302,1,8,52.2,58.5,85.0,,,60.1,47.3,61.4,8,0,319,24,287,151,0,0,50,36,0,47,23,1.92,3.9,1.11,4
Willie Miller,104799,WR,TENN TECH,4,12,3,0,0.0,0,0,29,1,0,2,17,35.4,0,3,309,1,7,33.8,65.7,82.8,74.9,,59.5,60.8,60.1,8,0,38,4,49,56,21,4,6,12,0,50,34,2.83,4.2,0.78,0
C.J. Duell,153949,QB,CENT CT ST,2,12,3,0,0.0,0,0,31,0,0,2,22,68.8,1,3,133,4,5,22.3,74.4,79.4,75.4,,,59.5,60.0,13,0,0,0,0,62,27,4,0,8,0,58,31,2.58,4.8,,2
Nicholas Dunneman,177364,WR,GEORGETOWN,11,12,4,2,51.8,44,1,85,3,17,4,31,63.1,3,3,172,1,6,68.4,75.1,64.5,48.8,54.4,77.3,49.2,63.6,29,2,726,74,389,198,0,0,106,86,0,85,31,2.58,7.1,1.87,2
Qwentin Brown,161828,HB,BROWN,4,12,0,0,0.0,0,0,28,1,0,0,23,0.0,0,3,123,0,10,74.1,61.3,76.0,,20.2,48.3,66.8,59.7,7,0,14,3,18,14,0,0,4,15,0,28,23,1.92,2.3,0.78,2
Preston Daniels,104818,FB,KENNESAW,9,12,3,1,33.3,20,1,60,1,1,3,32,53.3,2,6,200,0,5,74.4,61.7,85.9,,42.9,59.0,68.4,55.9,20,2,87,8,48,192,0,0,10,20,2,60,32,2.67,5.0,1.81,5
Cephus Harris III,164904,HB,YNGTOWN ST,4,12,3,1,37.7,29,0,77,0,0,3,52,108.3,2,5,353,0,1,74.4,76.3,73.2,,,56.2,74.8,60.0,29,0,0,0,4,17,0,0,0,12,0,77,52,4.33,6.4,0.0,11
Cal Martine,159358,FB,ILL STATE,5,11,3,1,31.7,19,0,60,0,0,3,31,76.9,2,3,188,0,2,73.5,59.1,73.5,,,55.9,59.6,60.0,19,0,0,0,5,15,0,0,0,11,0,60,31,2.82,5.5,0.0,9
Simon Romfo,148126,QB,N DAKOTA,7,11,3,1,32.6,15,0,46,0,0,3,35,86.8,2,4,249,1,7,26.6,55.7,72.4,59.9,,,56.5,60.0,15,0,0,0,0,16,0,0,0,11,2,46,35,3.18,4.2,,0
Tai Goode,102398,HB,CAMPBELL,6,11,3,1,44.4,24,0,54,1,0,3,31,56.4,2,3,131,0,9,73.7,72.3,76.3,,,65.4,72.9,60.0,24,0,11,4,13,12,0,0,5,15,1,54,31,2.82,4.9,0.85,2
Garrett Coon,147654,HB,MONTANA ST,4,11,1,2,54.3,44,0,81,0,0,1,33,27.3,3,4,233,0,1,73.5,74.5,74.2,,70.0,58.7,72.0,60.0,28,0,0,0,2,14,0,0,0,11,0,81,33,3.0,7.4,0.0,10
Aaron Fontes,86638,WR,MONTANA,14,11,5,3,146.5,63,0,43,5,10,5,21,46.2,3,3,232,3,0,23.9,68.7,55.7,,,69.8,56.6,63.9,29,2,625,51,393,405,0,0,81,62,0,43,21,1.91,3.9,1.59,0
Dante Perri,143112,QB,LEHIGH,6,11,1,1,31.8,21,0,41,0,0,0,5,0.0,1,1,205,1,2,51.0,63.7,79.6,60.7,,,65.7,60.0,21,0,0,0,0,49,25,5,0,6,0,66,18,1.64,6.0,,4
William Riddle,161252,QB,E TENN ST,7,11,1,0,0.0,0,0,4,0,0,1,14,17.3,0,2,157,3,0,41.3,32.3,82.9,30.1,,54.3,55.1,60.3,4,1,0,0,1,143,5,2,0,9,1,9,18,1.64,0.8,0.0,4
Tyrese Brown,139318,HB,INCAR WORD,4,11,4,1,27.1,19,0,70,1,3,4,45,238.6,2,2,189,0,4,73.6,72.5,73.7,,73.6,37.9,75.7,60.0,19,0,12,1,7,13,0,0,2,12,0,70,45,4.09,6.4,1.71,7
Andrew Body,155202,QB,TEXAS STHN,1,11,4,0,0.0,0,0,45,0,0,3,25,92.6,3,3,313,0,3,72.5,76.1,76.8,72.4,,,70.4,60.0,13,0,0,0,0,27,17,2,0,9,0,62,32,2.91,5.6,,2
Gino English,99576,QB,GARD-WEBB,9,11,1,0,0.0,0,0,-2,0,0,1,7,5.8,0,2,171,0,2,72.9,33.0,74.8,27.9,,,63.8,60.0,3,0,0,0,0,23,0,0,0,11,1,-2,7,0.64,-0.2,,0
Jay Parker,78795,WR,W ILLINOIS,11,11,2,0,0.0,0,0,25,5,14,2,12,24.6,0,0,345,3,3,42.3,66.5,87.7,,,67.6,56.6,54.5,9,1,470,60,317,123,0,0,84,71,0,25,12,1.09,2.3,1.48,0
Tony Bartalo,162107,QB,CHARLES SO,3,11,1,0,0.0,0,0,1,0,0,1,16,19.8,0,1,135,3,5,40.6,42.0,79.6,40.3,,,54.9,60.0,7,0,0,0,0,77,6,2,0,9,0,7,16,1.45,0.6,,3
Logan Gingg,149620,HB,SAN DIEGO,10,11,2,0,0.0,0,0,36,0,1,2,20,42.0,1,2,283,0,1,73.6,66.5,76.5,,76.2,63.1,61.5,74.3,12,0,10,2,11,29,0,0,2,13,0,36,20,1.82,3.3,0.91,10
David Murray,178652,TE,PRVIEW A&M,12,11,0,0,0.0,0,0,24,1,1,0,15,8.5,0,9,270,0,0,74.5,54.0,0.9,,70.7,51.9,81.7,48.7,6,4,48,5,81,215,0,0,9,16,6,24,15,1.36,2.2,0.59,0
Dustin Fletcher,130553,QB,CITADEL,3,11,1,0,0.0,0,0,41,0,0,1,43,43.0,2,2,139,0,5,72.8,59.4,78.0,56.1,,,62.8,60.0,11,0,0,0,0,48,2,1,0,10,0,43,44,4.0,3.9,,1
Jaydyn Sisk,178882,QB,MS VLY ST,4,11,3,1,34.1,15,0,21,0,0,1,12,33.3,1,2,228,2,5,20.4,39.1,77.4,29.6,,,62.9,60.0,15,1,0,0,0,48,23,5,0,6,0,44,29,2.64,4.0,,1
Lance Jackson,105590,HB,CHATTNOOGA,4,11,2,0,0.0,0,0,22,1,0,2,18,29.8,0,1,137,0,0,73.5,55.4,75.9,,70.8,30.2,60.9,57.6,8,0,0,0,10,19,0,0,3,11,1,22,18,1.64,2.0,0.0,10
Walker Harris,150449,QB,NC CENT,7,11,0,1,35.7,15,0,21,0,0,0,21,0.0,3,3,247,1,1,49.0,74.6,23.8,73.3,,,70.4,60.0,15,3,0,0,0,95,21,3,0,8,0,42,28,2.55,3.8,,2
Ricky Conway,109107,HB,CITADEL,8,11,1,1,37.0,17,0,46,2,2,1,16,27.3,2,3,139,0,6,74.1,52.7,80.9,72.6,0.0,49.7,68.2,39.4,17,0,27,5,71,63,0,0,9,16,0,46,16,1.45,4.2,0.38,5
Sam Vidlak,146333,QB,MONTANA,7,11,2,0,0.0,0,0,-23,0,0,0,0,0.0,1,2,232,2,0,40.1,61.2,55.7,60.0,,,63.2,60.0,13,3,1,0,0,86,29,4,0,7,0,6,24,2.18,0.5,,1
Kylan Galbreath,161505,HB,MURRAY ST,8,11,1,2,77.1,54,0,70,0,0,1,15,9.7,2,2,236,0,2,73.9,61.0,76.9,,,53.7,66.9,56.5,39,0,11,3,20,38,0,0,4,14,1,70,15,1.36,6.4,0.55,7
Mike McGowan,177856,HB,MERCER,3,11,3,0,0.0,0,0,22,0,0,3,26,64.5,0,1,219,0,3,73.5,62.3,72.5,,,59.9,62.1,59.7,6,0,0,0,1,14,0,0,0,11,0,22,26,2.36,2.0,0.0,8
Eli Green,148152,WR,N DAK ST,15,11,0,4,66.9,79,0,118,5,13,0,51,105.7,6,8,250,0,8,59.1,91.1,24.2,,,91.0,73.5,60.8,28,2,931,46,237,129,0,0,63,57,0,118,51,4.64,10.7,3.93,0
Lake Bennett,174586,QB,TXAMEA,4,11,5,0,0.0,0,0,33,0,0,4,36,225.0,1,3,1139,0,2,72.0,65.3,18.2,55.4,,,76.2,60.0,17,1,0,0,0,24,29,3,0,8,0,62,54,4.91,5.6,,2
Angelo Rodriguez,171606,HB,LIUSHAR,3,10,3,2,70.6,48,0,68,0,0,3,17,51.0,2,2,1298,0,0,73.1,65.9,73.7,,74.8,59.5,64.9,59.0,28,0,0,0,1,14,0,0,0,10,1,68,17,1.7,6.8,0.0,10
Chance Knox,139111,WR,VA MILT IN,7,10,1,1,30.2,16,0,53,3,8,1,19,37.2,3,3,336,0,1,79.8,76.0,85.6,,,77.6,59.8,57.0,16,0,364,36,205,156,0,0,52,46,0,53,19,1.9,5.3,1.78,4
George Robinson,104829,HB,IDAHO,2,10,1,0,0.0,0,0,26,0,0,1,24,24.0,0,3,185,0,6,73.5,59.6,74.4,,,55.9,60.2,60.0,8,0,0,0,5,12,0,0,0,10,0,26,24,2.4,2.6,0.0,4
Zaheem Crawford-Patterson,159138,HB,MAINE,3,10,2,0,0.0,0,0,19,0,0,2,20,40.0,0,1,212,0,4,73.1,62.0,74.4,,74.0,54.8,63.0,57.4,9,0,0,0,4,19,0,0,0,10,0,19,20,2.0,1.9,0.0,6
Jake Dalmado,150112,HB,NICHOLLS,10,10,2,1,35.8,19,0,53,0,0,2,41,82.0,1,3,243,0,2,73.1,77.1,74.5,,77.5,55.5,75.7,60.2,19,0,0,0,7,22,0,0,1,10,0,53,41,4.1,5.3,0.0,8
Isaiah Wooden,100230,WR,SO UTAH,11,10,1,0,0.0,0,0,33,4,10,1,15,23.6,1,1,298,0,1,49.6,81.2,44.7,,,85.8,62.1,40.3,10,3,904,60,330,266,0,0,88,70,0,33,15,1.5,3.3,2.74,2
Michael Love,97098,WR,LIUSHAR,4,10,1,0,0.0,0,0,23,0,1,1,18,25.7,2,2,1298,1,7,27.4,55.2,81.6,,,61.4,45.8,55.8,12,0,94,4,69,116,0,0,9,14,0,23,18,1.8,2.3,1.36,0
Elijah Gable,104836,HB,SACRAMENTO,4,10,1,1,33.9,19,0,56,1,1,1,30,54.5,2,4,279,0,4,73.1,66.6,75.9,,,54.0,71.5,59.5,19,0,10,1,16,15,0,0,2,11,0,56,30,3.0,5.6,0.63,5
Jordan Reed,159013,QB,MONTANA ST,7,10,2,2,66.1,37,0,46,0,0,0,3,0.0,2,3,233,0,1,72.0,71.8,78.1,65.9,,60.0,70.8,60.0,20,0,0,0,1,56,10,2,0,8,0,56,14,1.4,5.6,0.0,3
Lane Sumner,91412,HB,MONTANA ST,5,10,2,0,0.0,0,0,16,0,0,2,16,32.0,1,2,233,0,2,73.1,51.7,76.8,,50.6,52.7,54.8,44.6,10,1,0,0,15,21,0,0,0,10,1,16,16,1.6,1.6,0.0,8
Trenell Ridgley,170831,WR,ROB MORRIS,11,10,1,0,0.0,0,0,30,2,5,1,19,27.1,0,1,277,1,1,57.1,61.9,83.2,,,62.0,59.0,59.6,6,0,248,32,200,66,0,0,45,42,0,30,19,1.9,3.0,1.24,2
Dhani Dixon,154020,HB,SCAR STATE,3,10,1,0,0.0,0,0,39,0,0,1,36,36.0,0,3,290,0,1,73.1,70.2,73.2,,,,67.9,60.0,8,0,0,0,0,17,0,0,0,10,1,39,36,3.6,3.9,,9
Metrius Fleming,105030,WR,TENN TECH,11,10,2,0,0.0,0,0,20,0,2,2,27,30.0,1,1,309,0,7,74.9,53.8,31.8,,,53.8,56.8,61.0,12,3,249,26,355,330,0,0,57,36,0,20,27,2.7,2.0,0.7,0
Kelly Watson,177174,HB,N DAK ST,2,10,0,2,94.7,36,0,38,0,0,0,17,0.0,2,1,250,1,6,22.9,55.4,72.3,,72.9,,56.0,60.0,19,0,0,0,0,11,0,0,0,10,0,38,17,1.7,3.8,,4
Luke Edwards,159505,HB,ST FRANCIS,3,10,1,1,40.5,17,0,42,0,0,1,18,16.4,1,4,299,0,7,73.1,65.6,72.1,,,69.4,63.2,60.0,17,0,11,1,3,11,0,0,2,11,0,42,18,1.8,4.2,3.67,3
Paul Neel,149286,HB,BUCKNELL,5,10,0,0,0.0,0,0,22,0,0,0,23,0.0,0,0,125,0,4,73.7,61.0,75.2,,78.8,63.3,59.0,,6,0,16,3,15,11,0,0,4,13,0,22,23,2.3,2.2,1.07,6
Tommy Winton III,161259,WR,E TENN ST,10,10,2,1,82.6,19,0,23,3,3,2,13,19.7,1,1,157,0,2,75.4,60.0,60.9,,,60.9,59.3,55.8,19,1,349,23,226,271,0,0,56,33,0,23,13,1.3,2.3,1.54,6
Nick Whitfield Jr.,159490,QB,ST FRANCIS,5,10,2,0,0.0,0,0,12,0,0,0,5,0.0,1,3,299,4,0,22.0,45.7,48.7,37.6,,89.3,65.9,60.3,14,1,2,1,1,78,36,6,1,5,0,48,15,1.5,4.8,2.0,2
Luca Stanzani,159449,QB,LIUSHAR,4,10,3,0,0.0,0,0,1,0,0,0,1,0.0,5,4,1298,1,0,47.5,55.1,78.8,51.7,,,63.7,60.3,27,0,0,0,0,27,102,9,0,1,0,103,12,1.2,10.3,,1
Justin Allen,105560,QB,ELON,5,10,1,0,0.0,0,0,16,0,0,0,7,0.0,2,5,162,1,0,48.6,46.9,79.6,41.8,,,65.3,60.1,15,0,0,0,0,51,39,6,0,4,0,55,46,4.6,5.5,,0
Cooper Barkate,159333,WR,HARVARD,9,10,3,2,58.1,43,0,74,3,5,3,24,38.4,2,3,179,0,9,77.9,77.8,31.8,69.2,,77.8,72.4,61.4,28,2,498,40,214,226,0,0,73,50,1,74,24,2.4,7.4,2.33,0
Wes Rockett,109536,WR,BROWN,10,10,1,1,42.3,22,0,49,4,17,1,12,30.0,2,5,123,0,2,71.5,74.9,87.0,,17.8,75.1,75.2,47.3,22,0,798,71,423,205,3,1,111,80,2,52,12,1.2,5.2,1.89,5
Landon Reed,149821,FB,STTHOM,11,10,2,1,60.0,36,0,60,0,0,2,28,43.1,1,3,1129,0,0,73.7,48.9,85.1,,42.8,56.1,64.0,45.3,36,0,17,3,36,219,0,0,7,13,1,60,28,2.8,6.0,0.47,0
Piotr Partyla,129897,HB,WAGNER,4,10,0,0,0.0,0,0,27,0,0,0,20,0.0,1,1,338,0,5,73.1,60.2,71.2,,72.6,,59.8,60.0,10,0,0,0,0,11,0,0,0,10,0,27,20,2.0,2.7,,5
Delon Thompson,170759,HB,PORTLAND,2,9,5,0,0.0,0,0,37,0,0,5,31,191.4,1,3,269,1,1,21.8,54.5,73.2,,,58.6,55.5,,11,0,0,0,2,9,0,0,0,9,1,37,31,3.44,4.1,0.0,8
