player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Bauer Sharp,150160,TE,SE LA,13,10,3,1,77.5,55,0,71,1,0,3,17,24.3,2,1,294,1,6,29.5,62.9,81.8,,52.2,64.3,58.1,61.2,55,0,78,11,71,102,0,0,15,21,0,71,17,1.7,7.1,1.1,0
Dae'Trell Cooper,153934,HB,ARKAPB,3,10,0,0,0.0,0,0,24,0,0,0,8,0.0,0,2,112,0,2,73.1,61.9,74.5,,70.3,58.8,61.8,60.0,9,0,4,1,7,13,0,0,1,11,0,24,8,0.8,2.4,0.57,8
Jalen Macon,153929,QB,ARKAPB,4,10,6,2,68.5,50,0,57,0,0,3,28,233.3,2,5,112,1,1,45.0,47.1,78.0,39.9,,,67.0,60.0,35,0,0,0,0,36,16,4,0,6,0,73,55,5.5,7.3,,3
Nkem Njoku,89466,WR,CITADEL,11,10,0,0,0.0,0,0,39,0,0,0,15,0.0,1,2,139,0,3,73.6,60.5,0.0,,0.0,58.6,58.7,76.1,10,5,20,1,18,241,0,0,2,11,1,39,15,1.5,3.9,1.11,1
Steven Duncan,40211,QB,INCAR WORD,7,9,3,0,0.0,0,0,24,0,0,0,4,0.0,2,4,189,1,1,42.9,70.5,79.1,67.1,,,66.6,60.0,13,0,0,0,0,68,23,4,0,5,2,47,18,2.0,5.2,,3
Ryan Whitaker,109196,HB,MS VLY ST,6,9,5,1,39.6,19,0,48,0,0,5,36,200.0,2,3,228,0,1,73.1,68.2,75.2,,79.9,59.2,67.7,60.0,19,0,1,1,12,11,0,0,1,10,0,48,36,4.0,5.3,0.08,8
Jeffery Vercher,126676,HB,VALPO,6,9,3,1,46.0,23,0,50,0,1,3,32,101.6,1,1,332,0,4,76.2,78.8,75.8,,,78.6,70.2,59.8,23,0,38,5,15,17,0,0,5,14,0,50,32,3.56,5.6,2.53,5
Kobi Ray-Reed,159566,HB,WAGNER,5,9,5,1,43.8,32,0,73,0,0,5,52,262.6,2,1,338,0,1,73.3,68.7,76.6,,51.9,62.8,72.5,56.9,32,0,13,2,20,14,0,0,2,11,0,73,52,5.78,8.1,0.65,8
Pop Jones III,134763,HB,S ILLINOIS,2,9,4,1,42.5,17,0,40,0,2,4,20,102.6,1,3,295,0,4,73.0,69.9,76.1,,78.6,77.1,65.6,57.7,17,0,40,4,23,14,0,0,4,13,0,40,20,2.22,4.4,1.74,5
Camury Reid,159991,HB,W CAROLINA,3,9,1,0,0.0,0,0,19,0,2,1,13,39.4,0,2,344,0,3,72.7,60.0,74.7,,5.1,65.7,64.0,47.0,7,1,15,2,14,12,0,0,2,11,0,19,13,1.44,2.1,1.07,5
Jaden Proctor,160039,WR,TXAMEA,11,9,4,0,0.0,0,0,30,2,4,4,24,48.5,0,2,1139,3,4,19.6,57.1,20.0,61.0,,57.3,58.6,64.4,7,2,404,35,246,125,0,0,53,44,0,30,24,2.67,3.3,1.64,2
R.J. Fitzgerald,57073,FB,MONTANA ST,14,9,2,0,0.0,0,0,24,0,0,2,15,30.3,1,4,233,0,1,73.1,73.8,83.5,,83.2,68.8,65.3,73.2,13,0,5,2,15,99,0,0,4,11,4,24,15,1.67,2.7,0.33,8
Daron Bryden,148436,QB,STNY BROOK,9,9,0,0,0.0,0,0,3,0,0,0,3,0.0,1,4,303,0,0,75.1,54.4,69.5,52.8,62.2,,61.4,60.0,10,1,0,0,0,172,32,5,0,4,0,35,5,0.56,3.9,,0
Quinton Cross,104854,WR,TENN TECH,11,9,5,3,72.4,55,0,76,3,5,5,37,141.8,4,4,309,0,6,74.1,56.2,16.2,,,54.8,73.2,54.9,25,3,175,20,204,125,0,0,41,29,0,76,37,4.11,8.4,0.86,1
Nykeem Farrow,104817,HB,KENNESAW,5,9,1,0,0.0,0,0,23,0,0,1,8,8.9,0,1,200,0,4,72.0,52.6,0.0,,,59.1,51.0,55.8,8,1,72,1,33,83,0,0,5,10,0,23,8,0.89,2.6,2.18,1
Parker Wroble,139055,WR,MERCER,6,9,0,1,30.4,17,0,56,0,0,0,15,0.0,1,2,219,0,4,73.3,67.0,80.1,,,68.5,61.7,57.0,17,0,79,9,38,68,0,0,13,18,0,56,15,1.67,6.2,2.08,1
Tyler Vander Waal,60615,QB,IDAHO ST,3,9,0,1,51.4,19,0,37,0,0,0,9,0.0,1,3,186,0,1,72.7,66.2,36.9,63.9,,,66.7,60.0,19,1,0,0,0,55,0,0,0,9,0,37,9,1.0,4.1,,5
Aidan Dunne,148181,QB,N IOWA,3,9,0,0,0.0,0,0,37,0,0,0,15,0.0,1,3,255,0,2,71.7,62.9,74.0,69.7,,,57.4,60.0,13,0,0,0,0,27,4,1,0,8,0,41,15,1.67,4.6,,4
Xavier Gipson,104136,WR,STF AUSTIN,11,9,1,1,36.6,26,0,71,3,12,1,26,50.8,2,3,301,0,5,83.2,88.5,64.9,,63.1,89.4,68.0,69.0,26,1,1163,65,339,305,0,0,93,74,0,71,26,2.89,7.9,3.43,0
Josh Shaw,168354,HB,SCAR STATE,4,9,0,0,0.0,0,0,5,0,0,0,12,0.0,0,0,290,0,0,73.5,55.2,74.2,,76.9,57.5,55.5,58.0,4,0,0,0,3,19,0,0,0,9,0,5,12,1.33,0.6,0.0,9
Niko Vangarelli,155413,QB,PRINCETON,5,9,0,1,65.2,15,0,23,0,0,0,18,0.0,1,4,272,0,9,73.3,75.2,70.1,,,,69.3,,15,0,0,0,0,10,0,0,0,9,2,23,18,2.0,2.6,,0
Keaton Heide,103940,QB,S DAK ST,6,9,0,0,0.0,0,0,-5,0,0,0,2,0.0,0,0,292,0,0,72.1,60.5,75.4,60.5,,,58.2,60.0,3,0,0,0,0,35,0,0,0,9,0,-5,2,0.22,-0.6,,1
Jake Simmons,101289,QB,ROB MORRIS,4,9,3,0,0.0,0,0,-1,0,0,0,1,0.0,1,2,277,0,0,71.7,59.4,78.8,60.1,,56.7,55.9,60.0,14,0,0,0,1,39,32,6,0,3,0,31,20,2.22,3.4,0.0,1
Bretton Stone,165733,HB,UTAHTC,4,9,0,0,0.0,0,0,17,0,0,0,10,0.0,0,0,1285,0,3,72.8,55.7,73.3,,83.3,59.1,53.7,60.0,7,0,2,1,5,10,0,0,1,10,0,17,10,1.11,1.9,0.4,4
Roy Alexander,142206,WR,ALBANY,11,9,2,1,44.2,19,0,43,1,10,2,32,76.2,1,1,106,0,6,77.7,66.3,39.4,,65.7,67.1,60.4,58.8,19,3,610,47,386,127,0,0,67,56,0,43,32,3.56,4.8,1.58,2
Amari Powell,165320,QB,STTHOM,4,9,1,0,0.0,0,0,32,0,0,0,4,0.0,2,4,1129,0,5,71.6,64.0,75.3,41.3,,,75.8,60.1,13,0,0,0,0,32,3,1,0,8,1,35,16,1.78,3.9,,1
Zach Gwynn,77654,QB,DELAWARE,8,9,1,0,0.0,0,0,6,0,0,0,0,0.0,2,1,151,1,0,71.7,45.3,14.1,36.9,,,69.5,60.0,14,1,0,0,0,31,14,1,0,8,0,20,0,0.0,2.2,,1
Jared White,164405,HB,MONTANA ST,2,9,4,2,70.7,65,0,92,0,0,4,73,294.9,3,3,233,0,0,72.7,75.5,74.4,,77.3,66.1,75.3,57.7,48,0,5,2,6,15,0,0,2,11,0,92,73,8.11,10.2,0.83,9
Jawan Martin,87273,FB,E TENN ST,10,9,1,0,0.0,0,0,34,0,0,1,25,25.3,1,3,157,2,3,17.1,47.6,79.6,,74.9,70.8,45.1,49.8,13,0,25,2,18,66,0,0,2,11,1,34,25,2.78,3.8,1.39,5
Jake Kupchella,103961,TE,ROB MORRIS,11,8,1,2,67.2,41,1,61,0,0,1,30,22.1,2,3,277,1,7,38.5,48.4,11.9,40.1,46.3,54.0,70.7,48.2,23,3,70,9,114,159,0,0,13,17,0,61,30,3.75,7.6,0.61,1
Jalin Graham,132409,HB,GARD-WEBB,4,8,0,0,0.0,0,0,26,0,1,0,14,17.5,0,2,171,0,4,72.1,68.7,76.2,,72.6,64.8,69.4,56.4,7,0,15,2,11,14,0,0,2,10,1,26,14,1.75,3.3,1.36,4
Eddie Schott,98216,QB,BUTLER,4,8,1,0,0.0,0,0,11,0,0,0,5,0.0,0,1,127,0,3,71.0,50.8,74.5,51.0,,,55.4,60.2,8,0,0,0,0,26,2,1,0,7,0,13,8,1.0,1.6,,0
Noah Smith,104112,WR,SM HOUSTON,4,8,1,0,0.0,0,1,25,4,3,1,21,43.8,0,0,281,0,3,73.8,59.5,34.1,,,60.0,61.0,56.6,5,1,160,16,130,99,0,0,33,24,0,25,21,2.63,3.1,1.23,5
Leroy Thomas,104113,WR,VA MILT IN,10,8,2,0,0.0,0,1,21,5,4,2,11,19.6,1,1,336,0,0,73.9,57.9,87.1,76.6,,56.0,63.8,60.8,10,1,341,34,293,200,0,0,56,42,1,21,11,1.38,2.6,1.16,1
Collin Ironside,139107,QB,VA MILT IN,4,8,0,1,34.0,16,0,40,0,0,0,9,0.0,1,3,336,2,0,28.9,76.3,78.8,74.4,,,66.1,60.0,16,0,0,0,0,36,7,2,0,6,2,47,13,1.63,5.9,,4
Rashaan Ward,109506,WR,SAN DIEGO,10,8,2,0,0.0,0,1,39,1,3,2,17,50.6,2,1,283,1,3,42.2,60.7,0.0,,,66.9,50.5,57.5,13,1,131,13,56,42,0,0,16,21,0,39,17,2.13,4.9,2.34,3
Ross Malmgren,104757,QB,CHARLES SO,4,8,1,0,0.0,0,0,-12,0,0,0,0,0.0,1,1,135,4,0,45.5,51.1,57.6,54.7,,,39.9,60.0,14,2,0,0,0,57,23,6,0,2,0,11,11,1.38,1.4,,1
Elijah Sarratt,159499,WR,ST FRANCIS,12,8,3,0,0.0,0,1,60,0,6,3,46,107.8,2,4,299,0,0,76.0,78.8,46.8,,,81.5,72.2,51.7,13,2,672,40,326,301,0,0,64,48,0,60,46,5.75,7.5,2.06,1
Jaylin Jackson,83815,WR,W ILLINOIS,9,8,1,1,61.5,24,0,39,3,1,1,14,10.6,2,2,345,0,7,74.5,54.3,47.8,34.4,,55.7,64.2,50.0,24,1,174,25,199,105,0,0,42,33,0,39,14,1.75,4.9,0.87,1
Elijah Steward,159749,WR,LAFAYETTE,11,8,1,0,0.0,0,0,17,8,20,1,6,30.9,1,1,203,3,2,46.6,62.3,85.1,,,65.7,51.4,40.9,13,0,368,43,261,161,0,0,67,51,1,17,6,0.75,2.1,1.41,2
Tai Goode,102398,HB,CAMPBELL,3,8,2,0,0.0,0,0,33,0,0,2,7,21.9,1,1,131,0,4,71.9,67.3,71.5,,,,65.9,60.0,12,0,0,0,0,9,0,0,0,8,1,33,7,0.88,4.1,,3
Andrew Cunningham,78571,HB,MO STATE,3,8,1,2,64.3,36,0,56,0,0,1,39,60.9,2,4,230,0,7,71.9,80.9,72.2,,,58.0,77.8,,18,0,0,0,2,8,0,0,0,8,1,56,39,4.88,7.0,0.0,1
Javon Sturns,143518,HB,SAN DIEGO,3,8,1,0,0.0,0,0,23,0,0,1,30,46.9,1,1,283,0,1,71.9,59.1,75.9,,72.7,54.9,60.0,59.6,12,0,0,0,9,10,0,0,0,8,0,23,30,3.75,2.9,0.0,7
Iaan Cousin,104816,HB,KENNESAW,5,8,3,1,166.7,20,0,12,3,1,3,7,18.4,1,1,200,0,2,73.0,59.5,79.6,,,64.1,54.6,54.7,20,0,146,11,41,66,0,0,15,19,0,12,7,0.88,1.5,3.56,5
Kyle Zajack,78518,QB,CENT CT ST,3,8,2,0,0.0,0,0,22,0,0,1,18,50.0,2,4,133,1,0,42.5,71.0,78.2,70.3,,,61.7,60.0,14,0,0,0,0,47,13,2,0,6,1,35,28,3.5,4.4,,5
Jakolby Longino,145488,QB,LAMAR,3,8,4,1,24.6,15,0,23,0,0,0,7,0.0,3,4,204,2,0,31.0,74.6,74.0,69.0,,,69.0,60.0,18,0,0,0,0,14,38,5,0,3,0,61,30,3.75,7.6,,1
Sam Reynolds,146914,WR,TOWSON,11,8,2,0,0.0,0,1,24,2,2,2,28,70.0,0,1,317,0,7,73.1,62.7,25.9,,,58.6,67.1,77.3,9,1,59,12,71,121,0,0,17,20,0,24,28,3.5,3.0,0.83,0
Jacob Huhn,104834,HB,RICHMOND,1,8,1,0,0.0,0,0,36,0,0,1,24,37.5,1,2,276,0,2,71.9,66.2,70.8,,,,64.8,60.0,12,0,0,0,0,10,0,0,0,8,0,36,24,3.0,4.5,,6
Leonard Kelly,139468,QB,NICHOLLS,5,8,4,0,0.0,0,0,11,0,0,0,8,0.0,2,5,243,0,2,72.6,69.2,81.1,64.2,,,74.0,60.1,19,0,0,0,0,101,35,3,0,5,1,46,33,4.13,5.8,,2
Coulter Cleland,165212,QB,DAVIDSON,4,8,4,3,71.3,57,0,80,0,0,4,59,368.8,5,5,149,1,0,23.7,79.5,73.7,73.4,,,69.7,60.0,24,0,0,0,0,25,0,0,0,8,0,80,59,7.38,10.0,,8
TJ Goodwin,100826,QB,MS VLY ST,7,8,1,1,38.0,19,0,32,0,0,1,15,93.8,2,3,228,0,0,70.8,52.0,34.0,45.0,,,70.6,60.0,19,2,0,0,0,53,18,4,0,4,0,50,20,2.5,6.3,,3
Cole Stenstrom,141835,QB,S DAKOTA,5,8,0,0,0.0,0,0,27,0,0,0,16,0.0,1,2,291,0,2,72.7,72.9,73.9,,70.8,60.9,71.6,60.0,10,0,7,2,7,10,0,0,2,10,0,27,16,2.0,3.4,1.0,6
Garrett Oakey,89496,WR,COLGATE,11,8,0,0,0.0,0,0,29,2,5,0,16,20.4,1,1,142,0,4,75.1,70.6,86.9,87.8,,71.2,59.9,51.4,11,1,458,41,322,272,0,0,76,49,0,29,16,2.0,3.6,1.42,0
Heron Maurisseau,78069,WR,NEW HAMP,13,8,2,1,69.6,71,0,102,2,6,2,19,82.6,1,3,240,0,2,73.3,60.5,87.1,,,57.5,75.2,62.7,71,0,342,15,290,209,0,0,34,23,1,102,19,2.38,12.8,1.18,0
Sofian Massoud,123674,QB,HAMPTON,4,8,3,1,52.4,22,0,16,0,0,1,23,92.0,2,4,178,0,2,70.7,86.4,76.8,78.4,,,77.4,60.0,22,1,0,0,0,37,26,3,0,5,0,42,27,3.38,5.3,,0
Owen Glascoe,109575,TE,LIUSHAR,11,8,0,1,52.9,18,1,34,5,11,0,16,30.6,1,8,1298,1,7,54.9,75.6,62.4,,51.1,77.0,81.0,59.6,18,2,634,64,311,319,0,0,86,72,3,34,16,2.0,4.3,2.04,1
Michael Love,97098,WR,LIUSHAR,11,8,2,4,82.8,77,0,93,3,19,2,37,164.6,5,6,1298,1,1,57.5,76.6,42.3,50.1,34.9,79.9,67.0,55.9,29,4,691,51,323,248,0,0,69,59,0,93,37,4.63,11.6,2.14,3
Jacob Saffold,151130,HB,YALE,2,8,1,0,0.0,0,0,21,0,0,1,19,29.7,0,1,352,0,4,71.9,66.2,72.3,,76.1,56.7,65.6,60.0,7,0,0,0,3,9,0,0,0,8,0,21,19,2.38,2.6,0.0,4
Deveon Bryant,89422,QB,TENN STATE,5,8,2,0,0.0,0,0,29,0,0,2,30,122.4,3,3,308,0,5,71.0,68.7,73.3,61.0,,,67.0,60.0,12,0,0,0,0,16,11,1,0,7,1,40,45,5.63,5.0,,2
Matt Binkowski,148370,HB,SO UTAH,3,8,2,0,0.0,0,0,19,0,0,2,19,59.4,0,2,298,0,4,71.9,59.8,72.1,,69.8,,60.8,54.8,5,0,0,0,0,13,0,0,0,8,0,19,19,2.38,2.4,,4
Tony Bedell,154725,HB,HOWARD,8,8,3,0,0.0,0,0,23,0,0,3,22,103.1,0,2,184,0,4,72.2,70.6,74.5,,57.2,57.6,71.2,57.7,9,0,0,0,4,13,0,0,0,8,0,23,22,2.75,2.9,0.0,4
Roderick Walker,168572,QB,MORGAN ST,3,8,0,0,0.0,0,0,15,0,0,0,10,0.0,0,3,235,0,1,71.6,50.3,75.6,35.0,,,74.1,60.0,8,0,0,0,0,33,0,0,0,8,1,15,10,1.25,1.9,,2
Brandon Montoya,141532,HB,E WASHGTON,4,8,2,2,71.2,52,0,73,0,0,2,44,122.2,3,3,161,0,5,72.0,80.3,73.8,,,58.9,80.0,60.0,28,0,6,1,5,10,0,0,1,9,0,73,44,5.5,9.1,1.2,3
Joshua Edwards,121518,HB,ARKAPB,3,8,3,0,0.0,0,0,27,0,0,3,18,84.4,1,3,112,0,5,71.9,63.0,74.2,,81.7,58.3,61.5,59.1,11,0,0,0,3,10,0,0,0,8,1,27,18,2.25,3.4,0.0,3
Eli Gillman,159007,HB,MONTANA,2,8,4,2,55.4,36,0,65,0,0,4,36,200.0,3,4,232,0,8,72.0,75.2,75.0,,72.7,60.0,75.7,59.7,19,0,5,1,9,14,0,0,1,9,1,65,36,4.5,8.1,0.56,0
Grant Wilson,143041,QB,FORDHAM,4,7,0,0,0.0,0,0,12,0,0,0,3,0.0,2,4,168,1,1,69.9,84.2,73.5,70.6,,,75.7,60.0,21,0,0,0,0,17,31,2,0,5,0,43,3,0.43,6.1,,2
Jaylon Tolbert,154757,QB,HOWARD,7,7,0,0,0.0,0,0,13,0,0,0,0,0.0,1,2,184,0,1,70.7,55.7,77.4,55.5,,,57.3,60.0,11,0,0,0,0,30,24,4,0,3,1,37,1,0.14,5.3,,2
Marquis Ledet,141352,HB,KENNESAW,7,7,2,0,0.0,0,0,15,2,0,2,12,42.9,0,2,200,0,5,71.4,54.9,78.1,,,29.2,60.2,65.8,4,0,5,1,16,83,0,0,4,8,0,15,12,1.71,2.1,0.31,1
Trevahn Lawrence,150816,QB,ALCORN ST,4,7,0,0,0.0,0,0,-5,0,0,0,3,0.0,2,3,107,3,1,32.4,46.2,82.2,42.1,,54.3,65.4,60.0,14,0,0,0,0,131,36,4,0,3,0,31,4,0.57,4.4,,0
Xavier Smith,102585,WR,FL A&M,11,7,1,0,0.0,0,1,22,4,13,1,13,27.1,2,2,164,0,2,79.3,86.3,67.1,34.7,,89.1,58.5,57.4,13,1,1050,89,379,224,0,0,124,96,0,22,13,1.86,3.1,2.77,1
Collin Shannon,160918,QB,VA MILT IN,3,7,4,0,0.0,0,0,9,0,0,3,9,75.0,0,2,336,1,0,71.5,59.3,77.1,58.5,,,59.2,60.0,5,0,0,0,0,33,0,1,0,6,1,9,10,1.43,1.3,,6
Darius Perrantes,103934,QB,DUQUESNE,7,7,0,0,0.0,0,0,17,0,0,0,9,0.0,1,1,155,0,1,72.2,55.9,48.2,57.3,,,51.5,60.0,13,1,0,0,0,63,9,3,0,4,0,26,19,2.71,3.7,,2
Thomas Glover,91738,WR,CORNELL,10,7,0,0,0.0,0,0,35,10,2,0,16,8.3,1,4,147,0,0,60.6,63.9,62.2,,66.9,64.3,65.0,51.9,14,1,538,48,320,191,0,0,82,55,1,35,16,2.29,5.0,1.68,1
Beau Kelly,52154,WR,PORTLAND,11,7,3,0,0.0,0,0,13,1,5,3,9,25.5,0,1,269,0,5,80.7,75.7,87.7,63.5,,76.4,58.2,60.8,7,0,652,41,332,192,7,1,68,47,0,20,11,1.57,2.9,1.96,1
Zach Osborne,160474,QB,COLGATE,5,7,2,0,0.0,0,0,37,0,0,2,19,77.6,1,3,142,0,7,71.3,72.9,70.3,,,,68.0,60.0,12,0,0,0,0,9,0,0,0,7,0,37,19,2.71,5.3,,0
Jordan Niles,148942,HB,PENN,3,7,0,0,0.0,0,0,14,0,1,0,7,12.5,0,0,267,0,1,72.3,57.9,72.5,,71.9,58.5,57.9,59.7,5,0,3,1,6,10,0,0,1,8,0,14,7,1.0,2.0,0.5,6
Marco Maldonado,160469,HB,COLGATE,4,7,0,0,0.0,0,0,8,0,0,0,9,0.0,0,0,142,0,5,71.4,60.0,74.4,,46.1,74.7,55.2,58.7,3,0,11,1,16,10,0,0,1,8,0,8,9,1.29,1.1,0.69,2
Sam Slade,163930,HB,HOLY CROSS,2,7,0,1,45.3,24,0,53,0,0,0,26,0.0,1,1,181,0,3,71.3,79.4,71.0,,67.8,,75.3,,24,0,0,0,0,7,0,0,0,7,0,53,26,3.71,7.6,,4
Cameron Sigur,160227,HB,FL A&M,3,7,1,0,0.0,0,0,17,0,0,1,10,20.4,0,2,164,0,4,71.3,58.6,73.6,,67.9,53.3,63.5,47.9,8,0,0,0,20,11,0,0,0,7,0,17,10,1.43,2.4,0.0,3
Jocquet Jiles,105596,HB,SAMFORD,3,7,0,0,0.0,0,0,15,0,1,0,10,17.9,0,0,282,1,0,20.3,44.9,0.0,,73.4,66.8,44.0,60.0,6,1,1,1,11,9,0,0,1,8,0,15,10,1.43,2.1,0.09,7
Tyler Reid,149898,HB,FURMAN,1,7,1,0,0.0,0,0,19,0,0,1,15,30.6,0,1,170,0,1,71.3,67.8,70.7,,,58.6,67.0,60.0,9,0,0,0,2,9,0,0,0,7,0,19,15,2.14,2.7,0.0,6
Davon Kiser,159273,WR,CORNELL,10,7,1,0,0.0,0,0,-4,1,1,1,4,8.2,0,1,147,0,0,73.6,50.3,79.8,,,52.8,49.7,56.3,3,0,35,7,73,47,0,0,13,14,0,-4,4,0.57,-0.6,0.48,0
Will Jarvis,148667,QB,BROWN,4,7,1,0,0.0,0,0,10,0,0,0,7,0.0,1,2,123,0,3,71.2,42.0,77.0,40.3,,,55.7,60.8,20,0,0,0,0,33,20,1,0,6,0,30,23,3.29,4.3,,1
Tyler Beverett,142985,QB,BUCKNELL,1,7,0,0,0.0,0,0,-12,0,0,0,5,0.0,1,1,125,2,4,70.0,27.8,74.2,30.0,,,39.1,60.0,14,0,0,0,0,21,0,0,0,7,0,-12,5,0.71,-1.7,,2
Luke Emge,109025,QB,HARVARD,4,7,0,0,0.0,0,0,1,0,0,0,1,0.0,1,2,179,0,2,69.8,38.8,77.9,33.2,,60.0,58.7,60.0,11,0,0,0,1,58,26,4,0,3,0,27,12,1.71,3.9,0.0,0
Naiem Simmons,142674,WR,WAGNER,11,7,3,0,0.0,0,0,18,3,19,3,32,170.5,0,0,338,2,2,39.2,79.8,86.0,60.0,,81.6,63.3,60.7,6,1,810,52,320,203,0,0,93,59,0,18,32,4.57,2.6,2.53,1
Tyrone Franklin Jr.,151016,QB,BETH COOK,7,7,3,0,0.0,0,0,2,0,0,1,10,250.0,3,3,119,1,0,36.2,34.2,76.7,29.0,69.3,,67.1,60.0,21,1,0,0,0,18,60,5,0,2,0,62,33,4.71,8.9,,2
Luke Bailey,143172,QB,DRAKE,5,7,0,0,0.0,0,0,-2,0,0,0,1,0.0,0,0,153,1,0,73.5,58.8,60.2,57.5,62.2,,63.2,60.0,3,1,0,0,0,111,3,1,0,6,0,1,10,1.43,0.1,,0
Alston Hooker,150546,QB,NC A&T,5,7,3,1,55.0,22,0,40,0,0,3,37,226.5,1,1,246,0,3,71.6,47.4,12.5,32.2,,,70.8,60.5,22,1,0,0,0,40,0,0,0,7,0,40,37,5.29,5.7,,4
Caleb Berry,146467,HB,INCAR WORD,2,7,0,0,0.0,0,0,17,0,0,0,12,0.0,0,2,189,0,3,71.4,55.8,72.6,,70.8,59.8,55.5,60.0,4,0,6,1,6,8,0,0,1,8,1,17,12,1.71,2.4,1.0,4
Myles Crawley,141731,QB,ALABAMA ST,8,7,0,0,0.0,0,0,-7,0,0,0,-8,0.0,0,1,105,8,2,21.1,57.5,81.8,62.6,,,29.3,60.2,9,2,0,0,0,89,10,2,0,5,0,3,-8,-1.14,0.4,,2
Tevarrius Adams,102341,QB,ALCORN ST,7,7,1,0,0.0,0,0,19,0,0,0,3,0.0,1,1,107,0,3,71.7,61.4,80.5,56.6,,64.2,55.2,62.1,10,0,31,4,33,55,8,2,4,9,0,27,6,0.86,3.9,0.94,1
Bam Smith,83609,HB,JVILLE ST,1,6,0,0,0.0,0,0,16,0,0,0,10,0.0,0,1,196,0,0,70.5,61.4,70.3,,,,61.0,60.0,9,0,0,0,0,7,0,0,0,6,0,16,10,1.67,2.7,,6
Elliott McElwain,109264,HB,YALE,6,6,0,0,0.0,0,0,13,0,0,0,13,0.0,0,0,352,0,2,71.2,55.5,75.7,,76.1,54.1,55.9,58.0,4,0,0,0,12,18,0,0,0,6,0,13,13,2.17,2.2,0.0,3
Josh Eboboko,109127,HB,YALE,2,6,1,1,78.7,37,0,47,0,0,1,15,41.7,1,1,352,0,4,70.5,59.1,70.5,,,,57.0,67.5,37,0,0,0,0,9,0,0,0,6,0,47,15,2.5,7.8,,2
Geoffrey Jamiel,159763,WR,LEHIGH,11,6,0,0,0.0,0,0,16,2,4,0,12,13.6,1,2,205,0,5,75.7,73.9,65.0,,65.0,75.2,59.8,54.0,10,1,649,53,385,191,0,0,105,59,0,16,12,2.0,2.7,1.69,0
Brayten Silbor,159764,QB,LEHIGH,3,6,2,0,0.0,0,0,1,0,0,0,0,0.0,1,0,205,2,1,22.8,50.2,77.0,60.7,,,34.1,60.0,12,1,0,0,0,25,23,4,0,2,0,24,16,2.67,4.0,,0
Alex Piccirilli,109065,QB,STETSON,2,6,2,0,0.0,0,0,6,0,0,0,0,0.0,2,3,302,0,0,70.8,77.2,77.3,79.3,,57.4,57.6,60.0,12,0,-4,1,1,18,30,4,1,3,0,36,0,0.0,6.0,-4.0,2
Jaden Casey,131642,QB,PORTLAND,3,6,2,0,0.0,0,0,19,0,0,1,6,24.0,1,1,269,1,3,69.1,51.7,73.6,40.5,,,66.4,60.0,14,0,0,0,0,18,1,1,0,5,0,20,12,2.0,3.3,,0
Daniel Shoch,159832,QB,MERCER,4,6,1,0,0.0,0,0,-4,0,0,1,5,20.0,1,2,219,1,0,22.4,63.2,75.5,63.1,,,59.1,60.0,11,0,0,0,0,41,11,1,0,5,0,7,8,1.33,1.2,,2
D'Ante' Cox,134756,WR,S ILLINOIS,11,6,2,1,86.0,43,1,50,4,7,2,9,26.0,1,1,295,0,3,75.4,65.0,68.2,,63.5,64.1,62.0,67.5,43,2,696,46,398,303,0,0,76,52,0,50,9,1.5,8.3,1.75,0
Tayshaun Mayfield,159926,TE,ROB MORRIS,8,6,0,0,0.0,0,0,13,0,0,0,12,0.0,0,1,277,0,3,71.3,52.6,80.2,,48.7,55.8,65.5,42.2,6,0,20,2,42,50,0,0,5,8,0,13,12,2.0,2.2,0.48,1
Koby Leavatts,160076,HB,TXAMEA,2,6,2,0,0.0,0,0,9,0,0,2,12,57.1,0,1,1139,0,1,70.7,64.7,72.4,,67.5,73.1,62.2,60.0,7,0,22,1,5,8,0,0,1,7,0,9,12,2.0,1.5,4.4,5
Jadon Turner,104840,HB,STNY BROOK,3,6,0,0,0.0,0,0,31,0,0,0,19,0.0,1,1,303,0,2,69.9,70.6,72.6,,78.2,89.8,57.6,,14,0,8,1,8,5,0,0,2,7,0,31,19,3.17,5.2,1.0,3
Tison Hill,169051,QB,TEXAS STHN,5,6,0,0,0.0,0,0,1,0,0,0,5,0.0,0,1,313,0,2,69.8,59.9,74.1,56.2,,,61.7,60.0,6,0,0,0,0,24,0,1,0,5,0,1,6,1.0,0.2,,0
Charles Crawford III,139539,HB,SM HOUSTON,6,6,2,0,0.0,0,0,29,0,0,2,20,111.1,1,4,281,0,3,70.5,66.0,73.8,,70.0,55.3,67.0,63.3,10,0,0,0,11,19,0,0,0,6,1,29,20,3.33,4.8,0.0,3
Jaden Griffin,161376,HB,RHODE ISLD,1,6,1,0,0.0,0,0,33,0,0,1,18,50.0,1,2,274,0,2,70.5,72.4,69.5,,,,69.7,,11,0,0,0,0,6,0,0,0,6,0,33,18,3.0,5.5,,4
