player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,epa,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,positive_epa_percent,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Andrew Frazier,173585,TE,DAVIDSON,7,66.7,54,56,12.7,2.69,0,3,5.2,62.5,35,0,19,2.8,70,1,0.25,28,149,56.7,62.4,60.8,61.7,0,2,73,1,48.6,15.8,110.6,4.3,3,11,0,2,5,3,4.1,558,10.0
James Murphy,177426,QB,BROWN,3,69.8,53,54,9.3,2.77,1,1,1.8,66.7,36,0,12,2.7,63,1,-0.05,19,123,37.7,64.8,70.5,38.6,0,1,65,0,44.4,41.7,91.4,7.9,5,4,0,0,2,3,4.6,377,7.0
Brogan McCaughey,164697,QB,YALE,2,69.4,49,53,12.0,2.31,1,4,7.1,62.3,33,0,16,2.9,55,1,0.19,17,352,72.1,68.2,68.0,58.9,1,0,60,0,45.5,0.0,98.0,0.0,0,1,0,2,2,3,5.0,400,7.5
Jaden Jones,147558,QB,CAL POLY,3,59.2,49,52,14.0,3.24,1,2,3.6,50.0,26,0,22,10.3,63,3,-0.15,20,129,31.3,56.9,56.1,60.5,0,4,71,2,39.7,13.6,55.6,4.8,3,8,0,2,2,5,7.0,388,7.5
Matt O'Connor,108972,QB,STETSON,4,58.7,46,52,10.5,2.29,1,0,0.0,50.0,26,0,17,3.7,55,1,-0.45,10,302,70.1,33.9,34.1,57.3,2,4,58,0,34.5,11.8,34.9,3.6,2,1,0,3,1,8,13.8,210,4.0
Trip Maxwell,175841,QB,STETSON,4,56.3,48,52,11.5,2.56,1,5,8.9,44.2,23,0,14,14.8,57,4,-0.59,9,302,71.2,53.0,52.8,57.0,0,4,61,1,28.1,21.4,52.7,5.3,3,2,0,3,4,6,9.8,252,4.8
Zach Tanner,159923,QB,ROB MORRIS,8,70.8,48,52,11.5,3.14,1,3,5.6,59.6,31,0,23,8.8,66,3,0.07,19,277,32.6,56.7,61.5,52.6,0,2,71,1,40.9,21.7,97.4,7.6,5,9,2,1,4,4,5.6,449,8.6
Jakolby Longino,145488,QB,LAMAR,7,71.4,42,51,10.5,3.06,2,3,5.3,52.9,27,0,22,10.0,59,3,0.39,14,204,57.5,59.6,57.0,63.1,2,0,65,1,44.1,18.2,100.6,6.8,4,4,0,5,4,3,4.6,346,6.8
Trevahn Lawrence,150816,QB,ALCORN ST,5,64.6,48,51,9.4,2.44,0,1,1.9,56.9,29,0,14,6.5,60,2,-0.33,11,107,72.5,55.9,56.5,57.8,0,4,62,1,25.0,35.7,54.3,8.3,5,4,1,2,2,4,6.5,299,5.9
Nick Howard,108979,QB,BUTLER,12,72.0,50,51,8.4,2.5,0,1,1.9,66.7,34,0,14,5.6,59,2,0.19,21,127,69.2,83.2,66.5,77.8,0,0,60,0,54.2,21.4,132.9,5.1,3,5,0,1,7,1,1.7,437,8.6
Caleb Sanchez,191601,QB,COLUMBIA,3,59.2,49,51,13.9,2.45,2,3,5.7,51.0,26,0,11,10.3,53,3,0.45,22,145,44.6,79.4,83.5,46.8,0,0,55,0,47.2,9.1,107.6,1.9,1,1,0,0,3,0,0.0,531,10.4
Hunter Hays,141593,QB,IDAHO ST,9,72.5,51,51,9.3,2.41,0,1,1.9,68.6,35,0,11,5.4,55,2,0.27,22,186,81.8,80.6,67.7,78.7,0,2,56,3,56.4,0.0,111.8,0.0,0,4,0,0,7,2,3.6,358,7.0
Collin Shannon,160918,QB,VA MILT IN,2,68.8,48,50,7.6,2.66,1,2,3.8,58.0,29,0,15,12.1,57,4,-0.6,7,336,43.9,43.9,44.8,48.5,1,2,60,1,21.1,26.7,50.2,7.0,4,3,0,0,0,2,3.3,198,4.0
Alex Flores,86295,QB,MCNEESE,4,87.0,46,50,7.5,2.35,2,0,0.0,68.0,34,0,11,15.0,57,6,-0.1,19,217,71.6,69.6,69.8,59.8,0,2,62,0,47.4,18.2,83.5,3.5,2,4,0,2,2,3,4.8,337,6.7
Jared Taylor,170695,QB,E WASHGTON,9,81.3,48,50,4.7,2.75,1,2,3.8,76.0,38,0,7,2.6,54,1,0.12,18,161,68.5,89.0,70.7,81.8,0,1,57,0,44.4,14.3,123.0,1.9,1,3,0,1,6,3,5.3,316,6.3
JoJo Crump,192226,QB,VA MILT IN,6,63.4,41,50,9.6,3.26,2,3,5.8,40.0,20,0,27,23.1,60,6,-0.29,12,336,41.5,59.0,48.4,66.8,0,2,63,0,21.7,7.4,43.6,3.3,2,8,0,7,1,5,7.9,218,4.4
Eric Rodriguez,160057,QB,TXAMEA,3,69.6,46,49,8.4,2.49,0,1,1.9,59.2,29,0,19,9.4,57,3,-0.59,10,1139,46.4,49.2,52.5,53.3,0,3,63,2,29.8,42.1,53.6,14.0,8,0,0,3,1,3,4.8,246,5.0
Ryan Stubblefield,123838,QB,SCAR STATE,7,80.4,46,48,9.6,2.43,2,3,5.6,70.8,34,0,19,8.1,63,3,0.02,29,290,24.6,74.5,72.6,67.6,0,2,69,1,57.1,36.8,116.0,11.1,7,7,0,0,5,4,5.8,432,9.0
Kaiya Sheron,62530,QB,TENN MARTN,3,80.4,46,48,8.0,2.92,0,2,3.6,77.1,37,0,20,0.0,66,0,0.03,22,310,14.2,70.1,75.9,49.0,0,0,74,2,40.9,30.0,121.7,9.1,6,12,0,2,3,3,4.1,398,8.3
Abram Johnston,192360,QB,NWSTATE,4,54.8,42,46,10.8,3.14,0,1,2.1,47.8,22,0,33,4.3,67,1,-0.44,14,257,71.6,36.0,30.5,59.5,2,3,70,0,25.4,36.4,57.9,17.9,12,9,0,2,1,6,8.6,396,8.6
Luke Sprague,108964,QB,BETH COOK,4,75.0,40,46,10.8,2.68,1,2,4.0,60.9,28,0,30,6.7,53,2,0.14,15,119,71.8,81.2,79.8,65.6,3,1,59,0,47.2,20.0,96.1,11.3,6,1,0,2,3,1,1.7,338,7.3
Ren Hefley,101621,QB,GARD-WEBB,5,56.8,44,46,10.0,2.69,0,1,1.9,52.2,24,0,11,4.0,49,1,-0.26,7,171,70.7,45.2,47.7,50.3,0,1,55,2,30.6,9.1,60.3,2.0,1,2,0,2,1,2,3.6,183,4.0
Kaiden Bennett,147778,QB,SACRAMENTO,2,54.8,42,46,10.6,2.93,0,2,4.2,50.0,23,0,14,0.0,49,0,-0.31,11,279,44.1,50.7,43.9,68.9,1,3,51,0,32.7,14.3,48.8,4.1,2,1,0,3,1,5,9.8,276,6.0
Braxton Thomas,197714,QB,NC A&T,4,51.2,43,46,9.1,3.1,0,1,2.0,39.1,18,0,26,18.2,60,4,-0.56,10,246,73.9,60.9,55.8,66.9,2,1,65,0,21.7,38.5,39.3,16.7,10,4,0,1,0,3,4.6,151,3.3
Junior Muratovic,150858,QB,FL A&M,4,52.3,44,45,8.0,2.48,0,1,2.1,46.7,21,0,14,8.7,50,2,-0.59,10,164,26.7,33.2,30.9,62.8,0,4,54,0,26.0,21.4,29.7,6.0,3,2,0,1,1,5,9.3,198,4.4
Hess Horne,148110,QB,MERCER,5,76.9,39,44,5.9,2.23,3,0,0.0,61.4,27,0,14,10.0,47,3,-0.57,9,219,36.1,41.9,38.3,59.9,0,2,48,0,29.8,14.3,67.7,4.3,2,1,0,2,2,4,8.3,193,4.4
Jim Ogle,192530,QB,MURRAY ST,4,51.2,41,43,13.0,2.48,0,1,2.1,39.5,17,0,11,19.0,45,4,-0.56,10,236,73.3,62.4,60.9,63.9,0,4,49,1,28.9,9.1,15.6,2.2,1,1,0,2,0,2,4.1,200,4.7
Zach Sims,186100,QB,ALABAMA ST,5,55.6,36,43,8.4,2.7,0,1,2.3,44.2,19,0,19,5.0,53,1,-0.3,11,105,46.2,55.2,47.3,66.8,0,1,53,0,32.1,26.3,55.8,9.4,5,4,0,7,1,2,3.8,194,4.5
Vinson Berry,191788,QB,NORFOLK,3,56.8,37,42,13.1,2.54,2,0,0.0,50.0,21,0,14,0.0,46,0,-0.06,12,244,42.0,49.7,48.3,60.7,1,0,48,1,34.8,28.6,77.2,8.7,4,0,0,2,1,4,8.3,257,6.1
Damien Mazil,159562,QB,WAGNER,2,71.1,38,42,8.9,2.38,0,1,2.4,57.1,24,0,10,11.1,45,3,-0.05,16,338,70.1,53.9,52.6,60.2,0,3,45,2,42.2,30.0,72.5,6.7,3,0,1,3,3,3,6.7,290,6.9
Nick Josifek,175092,QB,IDAHO,5,65.8,38,41,14.2,2.85,2,4,9.1,58.5,24,0,12,4.0,53,1,0.03,17,185,45.6,65.7,68.7,55.6,1,0,56,0,47.2,25.0,95.8,5.7,3,9,0,0,2,2,3.6,282,6.9
Kaiden Box,185030,QB,N COLORADO,2,51.4,37,40,10.6,2.26,2,2,4.9,42.5,17,0,9,10.5,44,2,-0.18,8,253,69.8,54.6,57.1,52.8,0,0,45,1,27.3,33.3,70.7,6.8,3,1,1,0,1,0,0.0,239,6.0
Daniel Greek,126950,QB,TARLETON,4,66.7,39,40,12.7,2.68,1,3,7.0,57.5,23,0,8,11.5,44,3,-0.07,16,401,72.7,70.9,69.8,61.0,0,1,47,0,43.2,25.0,91.6,4.5,2,2,0,0,3,2,4.3,259,6.5
Cam'Ron McCoy,157481,QB,JACKSON ST,5,60.5,38,38,12.8,2.68,0,1,2.6,47.4,18,0,9,21.7,44,5,-0.02,13,194,76.0,69.7,51.8,78.5,0,1,44,0,38.6,22.2,99.7,4.5,2,4,0,0,4,2,4.5,310,8.2
Ty Englehart,162239,QB,PRESBYTERN,4,57.1,35,38,14.3,2.95,2,2,5.0,52.6,20,0,24,0.0,49,0,-0.25,11,271,48.1,60.1,58.2,58.0,0,2,51,0,32.7,29.2,79.5,14.3,7,4,0,1,3,1,2.0,266,7.0
PJ London,164424,QB,N ARIZONA,4,66.7,33,38,8.6,3.27,2,0,0.0,55.3,21,0,15,4.5,49,1,-0.3,12,252,27.4,49.8,46.9,57.5,0,3,51,0,34.7,6.7,52.6,2.0,1,10,1,2,1,5,9.8,261,6.9
Bryce Patterson,160569,QB,MOREHEAD,3,44.1,34,37,12.3,2.95,0,1,2.6,37.8,14,0,14,6.7,42,1,-0.17,11,234,70.5,50.2,47.4,63.7,0,2,44,0,35.7,14.3,47.0,4.8,2,3,0,3,1,4,9.1,239,6.5
Kael Alexander,189294,QB,STETSON,2,68.8,32,35,8.8,3.11,0,1,2.7,60.0,21,0,14,4.5,39,1,-0.2,7,302,32.7,55.5,55.3,,0,2,41,0,30.8,21.4,47.2,7.7,3,0,0,3,0,2,4.9,159,4.5
Michael Appel Jr.,149746,QB,VALPO,2,68.8,32,34,6.9,2.37,2,2,5.6,61.8,21,0,12,4.5,46,1,-0.66,9,332,69.9,53.4,52.5,57.5,0,2,48,0,34.8,75.0,44.6,19.6,9,3,0,0,0,3,6.3,127,3.7
"Ruben Lee, II",174276,QB,MS VLY ST,3,54.5,33,33,12.8,2.73,0,2,5.7,51.5,17,0,22,5.6,42,1,0.13,11,228,69.2,57.8,54.5,65.8,0,1,44,0,35.7,18.2,84.0,9.5,4,5,0,0,2,3,6.8,249,7.5
Ben Harris,144624,QB,N ALABAMA,5,46.9,32,33,13.4,2.8,1,3,7.7,42.4,14,0,9,6.7,43,1,-0.44,12,389,48.5,74.7,67.8,69.5,0,2,50,1,39.5,11.1,38.8,2.3,1,8,0,0,0,2,4.0,211,6.4
Malakai Anthony,142524,QB,MERRIMACK,2,80.0,30,32,3.7,2.53,1,0,0.0,65.6,21,0,11,12.5,35,3,-0.46,2,385,27.2,56.0,53.6,61.0,1,0,37,1,28.6,18.2,72.4,5.7,2,1,0,0,0,1,2.7,120,3.8
Jordan Heisey,161223,QB,DUQUESNE,4,76.7,30,32,5.7,2.32,1,0,0.0,71.9,23,0,5,0.0,37,0,0.07,12,155,72.9,59.8,62.4,53.0,0,1,39,0,54.1,20.0,107.2,2.7,1,3,0,1,3,3,7.7,207,6.5
Richie Watts,171217,QB,CAL POLY,6,62.1,29,31,11.3,2.86,2,2,5.9,58.1,18,0,12,0.0,39,0,-0.02,11,129,79.5,69.0,62.3,67.4,0,0,42,0,41.0,16.7,110.6,5.1,2,6,0,0,3,0,0.0,207,6.7
Aveon Smith,130529,QB,ALAB A&M,5,75.0,28,31,7.0,2.87,1,2,6.5,67.7,21,0,10,0.0,35,0,0.18,10,104,74.6,72.1,64.6,70.8,0,1,35,0,48.6,20.0,95.6,5.7,2,2,0,2,2,1,2.9,216,7.0
Baylor Hayes,192135,QB,E TENN ST,2,70.4,27,30,7.6,2.68,0,2,6.5,60.0,18,0,4,5.3,33,1,-0.06,9,157,69.1,73.3,74.4,58.6,0,1,34,0,42.4,0.0,63.3,0.0,0,2,0,3,0,1,2.9,181,6.0
Chris Irvin,146491,QB,W ILLINOIS,5,65.4,26,29,11.8,2.68,0,1,3.2,58.6,17,0,14,0.0,32,0,0.18,10,345,31.9,68.2,66.0,65.1,1,0,34,0,50.0,21.4,110.4,9.4,3,0,0,2,3,1,2.9,174,6.0
Jaden Stewart,177014,QB,DELWARE ST,4,66.7,27,29,9.7,3.03,0,1,3.2,62.1,18,0,14,0.0,38,0,-0.2,10,152,44.3,48.5,42.7,62.2,0,2,40,1,31.6,28.6,71.9,10.5,4,5,0,2,1,2,5.0,246,8.5
Jameson Holcomb,156864,QB,MURRAY ST,6,80.0,25,28,9.7,2.42,2,1,3.2,64.3,18,0,6,10.0,29,2,-0.27,11,236,21.2,45.9,58.2,29.6,0,1,32,0,41.4,16.7,93.9,3.4,1,0,0,1,2,3,9.4,197,7.0
KJ Cooper,197019,QB,TEXAS STHN,1,81.5,27,28,6.1,2.76,0,2,7.1,71.4,20,0,9,9.1,33,2,0.11,10,313,70.4,84.1,80.8,70.8,0,0,33,0,42.4,0.0,100.1,0.0,0,5,0,1,1,1,3.0,179,6.4
Bryce Corriston,139140,QB,WOFFORD,7,59.3,27,28,8.5,2.74,0,0,0.0,46.4,13,0,14,18.8,35,3,-0.63,8,350,75.5,61.5,58.7,61.6,1,1,37,0,31.4,21.4,56.8,8.6,3,4,0,0,1,1,2.7,128,4.6
Tripp Holley,191864,QB,FORDHAM,3,60.9,23,27,7.0,3.29,0,1,3.4,51.9,14,0,19,0.0,44,0,-0.33,9,168,26.2,50.2,39.2,68.5,1,0,47,0,27.3,47.4,62.0,20.5,9,8,0,3,0,1,2.1,108,4.0
Chase Mason,159444,QB,S DAK ST,8,69.2,26,26,5.0,2.71,0,0,0.0,65.4,17,0,9,5.6,33,1,0.41,11,292,59.4,73.0,57.4,76.5,0,0,35,2,48.5,0.0,103.5,0.0,0,7,0,0,2,0,0.0,133,5.1
Rowan Keefe,165386,QB,VALPO,3,41.7,24,26,9.6,2.7,0,0,0.0,34.6,9,2,9,10.0,33,1,-0.55,4,332,69.1,39.7,38.4,64.7,0,0,35,4,21.2,66.7,53.2,18.2,6,1,0,2,0,2,5.7,139,5.3
Trey Lindsey,123994,QB,ALBANY,2,68.0,25,26,9.9,3.05,0,0,0.0,53.8,14,0,11,17.6,33,3,0.25,9,106,38.8,59.4,60.3,60.6,1,0,36,1,48.5,18.2,80.3,6.1,2,5,0,0,1,0,0.0,128,4.9
Jonah Chong,128227,QB,N COLORADO,6,41.7,24,25,13.6,2.93,1,0,0.0,40.0,10,0,13,0.0,36,0,-0.62,4,253,71.8,50.1,37.9,67.1,0,1,38,0,22.2,30.8,31.3,11.1,4,7,0,0,0,1,2.6,32,1.3
Damon Stewart,156626,QB,SE LA,3,62.5,24,25,8.0,2.99,1,1,3.7,52.0,13,0,15,13.3,33,2,-0.69,5,294,42.2,42.5,30.0,65.2,0,2,35,0,30.3,33.3,29.1,15.2,5,3,0,0,0,4,11.4,102,4.1
Charles DePrima,148879,QB,HARVARD,6,87.0,23,25,7.5,3.23,0,0,0.0,72.0,18,0,13,10.0,40,2,0.38,17,179,50.6,85.6,82.2,75.3,0,0,42,0,55.0,38.5,122.9,12.5,5,10,0,2,2,2,4.8,205,8.2
Kobe Muasau,185530,QB,MORGAN ST,1,87.0,23,24,3.9,2.43,0,1,3.6,79.2,19,0,8,5.0,28,1,0.32,13,235,69.9,69.4,69.2,65.9,0,0,32,1,53.6,12.5,129.9,3.6,1,2,0,1,2,0,0.0,204,8.5
Blaine McAllister,155392,QB,PRINCETON,2,50.0,20,23,13.2,3.76,1,1,4.2,21.7,5,0,15,50.0,32,5,-0.14,6,272,40.5,52.7,49.7,58.8,1,0,33,0,34.4,20.0,56.1,9.4,3,6,0,1,1,0,0.0,80,3.5
Chance Wilson,170708,QB,MONTANA ST,8,54.5,22,23,11.9,3.04,0,2,8.3,43.5,10,0,11,16.7,27,2,0.08,8,233,76.6,71.3,66.7,67.1,0,0,28,1,37.0,0.0,63.9,0.0,0,4,0,1,0,0,0.0,141,6.1
Tyler Hughes,159218,QB,WM & MARY,6,61.9,21,23,8.8,3.51,1,0,0.0,52.2,12,0,17,7.7,36,1,-0.06,12,348,71.7,68.2,38.6,87.2,0,2,37,0,41.7,17.6,33.2,8.3,3,9,0,1,0,3,8.1,132,5.7
Dominique Anthony,145350,QB,MORGAN ST,4,71.4,21,22,6.4,2.38,1,0,0.0,68.2,15,0,6,0.0,26,0,-0.13,10,235,69.2,40.9,39.1,55.8,0,3,29,0,42.3,0.0,66.7,0.0,0,4,0,0,1,3,10.3,170,7.7
Barry Kleinpeter,159173,QB,NEW HAMP,1,71.4,21,22,6.3,3.23,0,0,0.0,63.6,14,0,13,6.7,29,1,-0.09,7,240,46.8,53.0,46.0,60.7,1,0,32,0,44.8,23.1,78.8,10.3,3,4,0,0,0,2,6.3,125,5.7
Lucas Coley,146625,QB,PRVIEW A&M,1,61.1,18,20,11.4,2.86,1,2,9.5,35.0,7,0,8,36.4,26,4,-0.7,3,270,26.7,58.2,56.4,62.6,0,0,27,1,19.2,50.0,51.9,15.4,4,2,0,1,0,1,3.7,99,5.0
Joshua Jones,177098,QB,NC CENT,4,85.0,20,20,10.9,2.89,0,2,9.1,85.0,17,0,10,0.0,25,0,0.65,17,247,74.2,87.9,73.4,82.1,0,2,27,0,76.0,20.0,112.5,8.0,2,3,0,0,2,2,7.4,253,12.7
Jordan Cooke,175116,QB,IDAHO ST,1,50.0,18,20,10.7,2.67,1,0,0.0,45.0,9,0,9,0.0,21,0,-0.37,5,186,67.5,47.7,47.4,,0,1,23,0,33.3,11.1,33.5,4.8,1,0,0,1,0,2,8.7,71,3.6
Justin Lewis,142529,QB,MERRIMACK,2,84.2,19,19,7.0,2.57,0,2,10.0,73.7,14,0,6,12.5,23,2,-0.05,4,385,70.4,69.0,79.3,51.1,0,2,24,0,30.4,16.7,77.2,4.3,1,3,0,0,1,1,4.2,163,8.6
Nathan Hayes,162204,QB,N DAK ST,3,73.7,19,19,10.9,3.01,0,2,10.0,63.2,12,0,5,14.3,23,2,1.07,12,250,70.9,88.5,82.3,75.5,0,0,24,0,56.5,20.0,141.2,4.3,1,3,0,0,3,0,0.0,214,11.3
Lucas Razore,191407,QB,CAL POLY,1,33.3,18,19,16.1,2.86,0,1,5.3,31.6,6,0,13,0.0,23,0,-0.14,3,129,68.2,49.7,47.0,63.0,0,0,24,0,21.7,23.1,74.5,13.0,3,1,0,1,1,0,0.0,130,6.8
William Haskell,146153,QB,PORTLAND,4,66.7,18,19,6.9,2.01,0,0,0.0,63.2,12,0,3,0.0,21,0,0.03,7,269,27.6,50.4,54.5,47.9,1,1,24,0,42.9,33.3,85.6,4.8,1,1,0,0,2,1,4.2,81,4.3
Zolten Osborne,178620,QB,CHARLES SO,1,58.8,17,19,8.8,2.46,0,0,0.0,52.6,10,0,9,0.0,22,0,-0.89,5,135,67.4,41.5,43.3,,1,2,22,1,27.3,33.3,24.1,13.6,3,0,0,1,0,2,9.1,81,4.3
Kareame Cotton Jr.,150138,WR,NWSTATE,3,42.1,19,19,8.9,2.79,0,0,0.0,31.6,6,0,10,25.0,23,2,-0.09,6,257,75.2,55.1,41.6,58.1,0,0,23,1,30.4,20.0,48.1,8.7,2,2,0,0,0,1,4.3,90,4.7
Matt Vezza,176960,QB,NEW HAMP,3,82.4,17,18,7.1,2.92,0,1,5.3,77.8,14,0,8,0.0,23,0,0.29,8,240,69.9,67.3,66.3,62.2,0,0,24,0,52.2,25.0,116.7,8.7,2,3,0,1,1,0,0.0,136,7.6
DJ Stevenson,197564,QB,ARKAPB,4,66.7,18,18,13.9,3.01,0,1,5.6,55.6,10,0,13,16.7,27,2,-0.35,8,112,70.1,72.8,68.7,67.2,0,1,28,0,37.0,23.1,68.3,11.1,3,6,0,0,1,1,3.6,106,5.9
Mikal Davis,192780,QB,DELWARE ST,1,43.8,16,18,9.5,2.83,1,0,0.0,38.9,7,0,12,0.0,24,0,-0.74,3,152,24.4,31.8,29.8,58.5,0,1,24,0,25.0,41.7,43.8,20.8,5,1,0,1,1,3,12.5,60,3.3
Blainey Dowling,177528,QB,E ILLINOIS,3,60.0,15,17,4.8,2.48,0,0,0.0,52.9,9,0,8,0.0,21,0,-0.21,4,158,68.8,52.6,48.6,62.8,0,1,23,0,42.9,25.0,40.6,9.5,2,1,0,2,0,2,8.7,77,4.5
Angel Flores,164493,QB,N ARIZONA,3,80.0,15,16,13.1,2.55,0,3,17.6,75.0,12,0,6,0.0,19,0,0.74,9,252,16.4,75.9,81.1,54.6,1,0,21,0,57.9,33.3,156.3,10.5,2,1,0,0,3,1,4.8,206,12.9
Logan Brabham,149647,QB,MARIST,6,66.7,15,16,5.7,2.92,1,0,0.0,56.3,9,0,7,10.0,21,1,-0.32,4,213,25.5,32.2,31.6,53.9,0,1,21,0,28.6,28.6,42.7,9.5,2,3,0,0,0,2,9.5,76,4.8
Cole Payton,148154,QB,N DAK ST,7,71.4,14,16,12.5,2.44,1,1,6.3,62.5,10,0,3,0.0,17,0,-0.21,5,250,76.2,77.3,69.2,76.1,1,1,17,1,41.2,33.3,100.3,5.9,1,0,0,0,2,1,5.9,125,7.8
Austin Myers,164221,QB,CENT ARK,2,71.4,14,15,11.8,3.25,0,0,0.0,60.0,9,0,1,10.0,16,1,0.04,6,132,70.2,55.7,56.5,59.3,0,1,19,1,37.5,0.0,74.9,0.0,0,1,0,1,1,2,10.5,102,6.8
Jackson Sharman,178252,QB,IDAHO ST,3,42.9,14,15,9.0,2.26,0,0,0.0,40.0,6,0,4,0.0,15,0,-1.09,3,186,22.3,25.4,26.8,53.7,0,2,15,0,26.7,0.0,16.4,0.0,0,0,0,1,0,2,13.3,74,4.9
Blake Ellingson,149550,QB,DRAKE,11,78.6,14,15,3.1,2.58,0,0,0.0,66.7,10,0,7,9.1,19,1,-0.67,4,153,78.8,63.0,47.6,67.3,1,1,23,0,26.3,28.6,69.3,10.5,2,2,0,0,1,1,4.3,62,4.1
Luke MacPhail,123046,QB,UTAHTC,3,54.5,11,14,9.0,2.67,2,0,0.0,35.7,5,0,4,16.7,18,1,-0.71,1,1285,67.6,35.4,36.6,52.8,1,1,18,0,22.2,50.0,17.6,11.1,2,2,0,0,0,1,5.6,52,3.7
Tanner Maddocks,160443,QB,VILLANOVA,3,61.5,13,14,12.8,3.47,0,1,6.3,57.1,8,0,4,0.0,17,0,0.21,4,334,81.0,64.0,58.5,67.7,1,0,20,0,47.1,50.0,83.0,11.8,2,1,0,0,0,1,5.0,112,8.0
Carter Hensley,177527,QB,SE MO ST,1,78.6,14,14,8.2,2.27,0,1,5.9,71.4,10,0,4,9.1,15,1,-0.12,4,293,36.1,75.1,69.9,69.9,0,0,19,1,53.3,25.0,91.4,6.7,1,0,0,0,0,1,5.3,100,7.1
Tyler Macon,146873,WR,ALCORN ST,4,61.5,13,14,6.8,3.6,0,0,0.0,50.0,7,0,14,12.5,23,1,-0.87,2,107,76.0,67.3,36.2,73.1,1,2,23,0,17.4,21.4,16.7,13.0,3,6,0,0,0,1,4.3,22,1.6
Jon Bell,148223,QB,S DAK ST,7,57.1,14,14,8.9,1.92,0,1,6.3,50.0,7,0,4,12.5,14,1,0.01,4,292,27.9,65.3,73.3,42.9,0,0,16,0,35.7,0.0,96.1,0.0,0,0,0,0,1,0,0.0,96,6.9
Anthony Harris,142285,QB,MAINE,4,54.5,11,13,6.4,2.3,0,0,0.0,46.2,6,0,6,0.0,17,0,-0.05,3,212,69.8,48.0,41.6,64.9,1,0,21,0,29.4,16.7,53.0,5.9,1,2,1,0,0,2,9.5,25,1.9
Coulter Cleland,165212,QB,DAVIDSON,1,90.0,10,13,6.3,2.28,1,0,0.0,69.2,9,0,5,0.0,18,0,0.16,8,149,29.4,57.6,58.7,57.1,1,1,18,1,50.0,40.0,61.1,11.1,2,3,1,0,0,1,5.6,104,8.0
DC Tabscott,147020,QB,N ALABAMA,1,50.0,12,13,8.5,2.35,0,2,14.3,46.2,6,0,6,0.0,15,0,-0.28,4,389,67.3,64.2,66.7,55.5,0,2,16,0,26.7,16.7,87.7,6.7,1,1,0,1,2,1,6.3,147,11.3
Micah Bowens,73910,QB,BETH COOK,4,40.0,10,12,6.9,2.63,1,0,0.0,33.3,4,0,8,0.0,16,0,-0.75,1,119,70.2,29.2,28.2,54.8,1,1,18,1,12.5,12.5,7.6,6.3,1,3,0,0,0,2,11.1,2,0.2
Zy McDonald,147137,QB,JACKSON ST,3,66.7,12,12,12.0,2.63,0,1,7.7,58.3,7,0,7,12.5,15,1,0.57,6,194,38.2,82.1,67.6,77.4,0,1,16,0,53.3,14.3,93.4,6.7,1,2,0,0,2,0,0.0,109,9.1
Jonah O'Brien,104758,QB,ALABAMA ST,1,45.5,11,11,11.5,3.55,0,1,8.3,45.5,5,0,9,0.0,17,0,-0.95,2,105,66.8,39.3,38.5,60.3,0,2,18,1,23.5,44.4,23.5,23.5,4,2,0,0,0,2,11.1,61,5.5
James Hayes,186082,QB,ALABAMA ST,1,80.0,10,11,13.9,3.01,0,2,16.7,45.5,5,0,2,37.5,13,3,-0.38,3,105,67.1,81.1,87.3,54.2,0,1,14,0,30.8,50.0,75.0,7.7,1,1,0,1,2,0,0.0,88,8.0
LJ Phillips Jr.,149465,QB,DAVIDSON,3,80.0,10,11,3.3,2.2,0,0,0.0,54.5,6,0,4,25.0,14,2,-0.33,4,149,19.8,63.8,48.8,67.9,0,1,14,0,35.7,25.0,60.8,7.1,1,2,0,1,1,2,14.3,55,5.0
Julian Calvez,167101,QB,TENN MARTN,5,45.5,11,11,5.1,2.83,0,0,0.0,45.5,5,0,4,0.0,15,0,-0.38,3,310,69.5,44.6,38.7,57.6,0,0,16,0,26.7,25.0,57.4,6.7,1,3,0,0,0,0,0.0,46,4.2
Richard Torres,156456,QB,INCAR WORD,3,55.6,9,10,14.8,2.13,1,1,9.1,50.0,5,0,1,0.0,10,0,-1.24,1,189,68.5,76.2,75.7,60.8,0,1,11,1,40.0,0.0,64.2,0.0,0,0,0,0,1,0,0.0,64,6.4
Javion Martin,189270,QB,NC CENT,3,44.4,9,10,13.6,2.43,0,0,0.0,30.0,3,0,4,25.0,12,1,-0.46,2,247,72.1,58.4,43.8,69.3,0,1,12,0,16.7,25.0,48.3,8.3,1,1,0,1,1,1,8.3,66,6.6
Amari Powell,165320,QB,STTHOM,1,50.0,10,10,11.3,2.59,0,0,0.0,50.0,5,0,3,0.0,10,0,-1.01,1,1129,71.6,52.4,39.4,65.6,0,0,10,0,10.0,0.0,56.3,0.0,0,0,0,0,0,1,10.0,18,1.8
