player,player_id,position,team_name,player_game_count,accuracy_percent,aimed_passes,attempts,avg_depth_of_target,avg_time_to_throw,bats,big_time_throws,btt_rate,completion_percent,completions,declined_penalties,def_gen_pressures,drop_rate,dropbacks,drops,epa,first_downs,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,hit_as_threw,interceptions,passing_snaps,penalties,positive_epa_percent,pressure_to_sack_rate,qb_rating,sack_percent,sacks,scrambles,spikes,thrown_aways,touchdowns,turnover_worthy_plays,twp_rate,yards,ypa
Tommy Herion,88637,QB,NEW HAMP,3,50.0,50,52,11.7,2.81,0,4,7.3,44.2,23,0,12,8.0,55,2,-0.58,11,240,41.2,56.5,61.3,36.0,1,5,58,0,32.7,16.7,37.4,3.6,2,1,0,1,3,4,6.9,235,4.5
Cross Wilkinson,77699,QB,LEHIGH,3,61.2,49,52,7.3,2.53,1,0,0.0,55.8,29,0,20,3.3,60,1,-0.84,11,205,20.7,31.5,36.0,43.8,2,4,60,1,30.0,35.0,34.7,11.7,7,0,0,0,0,6,10.0,227,4.4
Kahliq Paulette,147557,QB,CAL POLY,3,52.3,44,51,9.5,2.56,2,1,2.0,45.1,23,0,17,0.0,56,0,-0.33,11,129,53.0,50.3,45.9,61.0,0,1,56,0,32.1,17.6,56.5,5.4,3,2,0,5,1,2,3.6,226,4.4
Rent Montie,143087,QB,LAFAYETTE,2,73.8,42,51,6.3,3.06,1,2,3.9,58.8,30,0,19,3.2,65,1,-0.46,13,203,71.4,45.0,40.6,65.6,2,3,65,1,33.8,31.6,54.6,9.2,6,8,0,6,1,4,6.2,263,5.2
Xzavier Vaughn,102342,QB,ARKAPB,8,59.2,49,49,12.2,2.92,0,4,7.5,51.0,25,0,28,13.8,63,4,-0.3,15,112,75.1,64.0,62.3,62.3,0,4,69,0,31.7,17.9,62.8,7.9,5,9,0,0,3,4,5.8,374,7.6
Duce Taylor,150493,QB,MORGAN ST,6,55.6,45,48,7.8,2.79,1,1,1.9,45.8,22,0,25,12.0,58,3,-0.54,8,235,25.9,42.4,47.8,40.1,2,2,64,0,27.6,16.0,40.2,6.9,4,6,0,0,0,4,6.3,199,4.1
Jeff Miller,87545,QB,TOWSON,3,67.4,43,46,10.5,2.18,1,3,6.5,54.3,25,0,4,13.8,47,4,-0.29,15,317,36.4,46.6,45.7,,0,4,47,0,40.4,25.0,44.7,2.1,1,0,0,2,1,5,10.6,291,6.3
Jalyn Williams,105549,QB,SE MO ST,4,56.8,44,46,9.4,2.64,0,1,2.1,47.8,22,0,15,12.0,58,3,-0.08,15,293,55.8,60.2,52.5,66.2,0,1,59,0,36.2,33.3,57.0,8.6,5,7,0,2,1,3,5.1,186,4.0
Kingsley Ifedi,60367,QB,NC A&T,4,53.3,45,46,8.8,2.75,0,1,2.0,47.8,22,0,17,8.3,51,2,-0.24,13,246,60.1,56.0,37.6,72.1,0,1,54,0,29.4,11.8,68.8,3.9,2,3,0,1,2,3,5.6,236,5.1
Tylik Bethea,108957,QB,DELWARE ST,2,66.7,42,45,8.8,2.93,0,1,1.9,60.0,27,0,21,3.6,52,1,-0.46,13,152,27.3,57.4,51.5,70.0,1,1,61,0,36.5,19.0,72.7,7.7,4,3,0,2,1,4,6.6,243,5.4
Judd Erickson,52033,QB,SAN DIEGO,4,61.0,41,43,11.2,2.67,1,3,7.0,53.5,23,0,14,8.0,49,2,-0.24,16,283,70.4,47.2,48.7,50.3,0,3,49,0,36.7,14.3,74.1,4.1,2,4,0,1,3,3,6.1,343,8.0
Deveon Bryant,89422,QB,TENN STATE,7,55.0,40,42,13.0,3.25,1,0,0.0,47.6,20,0,28,9.1,63,2,-0.34,12,308,52.4,52.1,54.8,52.5,1,1,70,0,30.2,32.1,57.2,14.3,9,12,0,0,0,3,4.3,256,6.1
Keegan Shoemaker,108983,QB,SM HOUSTON,6,66.7,39,42,12.0,2.63,1,0,0.0,54.8,23,0,11,11.5,55,3,-0.07,16,281,49.5,60.0,63.9,50.8,0,1,63,0,43.6,27.3,90.8,5.5,3,8,0,2,3,1,1.6,294,7.0
Bryce Corriston,139140,QB,WOFFORD,3,67.6,34,42,7.3,2.85,0,0,0.0,42.9,18,0,19,21.7,49,5,-0.29,14,350,30.0,59.2,56.9,59.7,1,1,50,0,32.7,10.5,53.6,4.1,2,4,1,6,1,3,6.0,179,4.3
Alec Lewis,103927,QB,N COLORADO,2,55.3,38,41,7.2,2.03,2,2,4.9,48.8,20,0,10,4.8,41,1,-0.7,7,253,71.1,38.1,33.9,64.9,1,3,41,0,26.8,0.0,48.1,0.0,0,0,0,0,2,3,7.3,193,4.7
Will McElvain,88639,QB,N IOWA,4,70.3,37,41,9.3,3.22,2,0,0.0,56.1,23,0,21,11.5,49,3,-0.39,8,255,40.1,47.5,50.6,46.5,0,2,52,0,24.5,19.0,60.7,8.2,4,4,0,2,1,2,3.8,237,5.8
Jameson Wang,148782,QB,CORNELL,6,75.0,40,40,8.6,2.64,0,2,4.5,72.5,29,0,15,3.3,43,1,-0.14,17,147,82.4,87.5,62.6,87.0,0,4,47,1,46.5,13.3,89.8,4.7,2,1,0,0,4,3,6.4,322,8.1
Jackson Pavitt,142790,QB,CAL POLY,2,61.8,34,39,5.3,2.5,2,1,2.4,46.2,18,0,21,14.3,49,3,-0.74,7,129,31.5,55.2,54.0,60.0,2,1,52,0,18.4,33.3,42.4,14.3,7,3,0,1,0,2,3.8,113,2.9
Jimmy Weirick,88641,QB,WOFFORD,2,59.5,37,38,7.9,2.79,0,0,0.0,55.3,21,0,14,4.5,43,1,-0.16,14,350,72.6,54.3,46.2,66.5,1,1,47,0,44.2,7.1,62.8,2.3,1,4,0,0,0,0,0.0,234,6.2
Conor Bruce,60354,QB,CAL POLY,3,70.6,34,38,6.3,2.22,1,2,5.1,57.9,22,0,17,8.3,42,2,-0.21,11,129,35.6,60.1,56.8,67.8,2,1,43,0,38.1,23.5,79.7,9.5,4,0,0,1,1,3,7.0,288,7.6
Zach Borisch,83230,HB,IDAHO,5,64.5,31,36,11.0,3.7,1,2,5.6,52.8,19,0,31,5.0,53,1,-0.03,16,185,39.6,74.2,58.1,74.5,0,1,54,5,35.8,35.5,95.5,20.8,11,6,0,4,2,3,5.6,367,10.2
Chayil Garnett,123986,QB,TENN STATE,2,61.8,34,36,4.9,3.0,0,0,0.0,52.8,19,0,14,9.5,43,2,-0.63,9,308,36.2,51.6,51.4,57.2,1,1,44,1,27.9,28.6,59.6,9.3,4,3,0,1,1,2,4.5,137,3.8
Jake Davis,149583,QB,PRESBYTERN,4,51.5,33,36,7.9,3.09,1,3,7.9,44.4,16,0,24,5.9,45,1,-0.35,10,271,70.3,43.7,40.7,60.9,0,2,48,0,35.6,16.7,49.5,8.9,4,5,0,2,1,6,12.5,210,5.8
Niko Haen,141633,QB,N ARIZONA,3,52.8,36,36,9.2,2.96,0,0,0.0,50.0,18,0,20,5.3,48,1,-0.53,8,252,35.6,42.3,43.2,51.8,0,2,48,0,25.0,35.0,39.0,14.6,7,5,0,0,0,2,4.2,159,4.4
Tyler Beverett,142985,QB,BUCKNELL,4,42.9,28,35,11.6,2.56,5,0,0.0,34.3,12,0,21,0.0,40,0,-0.34,7,125,74.0,42.7,33.5,61.3,0,1,42,1,25.0,4.8,32.7,2.5,1,4,0,2,0,3,7.1,117,3.3
Hollis Mathis,104797,QB,WM & MARY,3,58.8,34,35,11.4,2.68,1,0,0.0,51.4,18,0,2,10.0,38,2,-0.16,10,348,74.9,61.4,55.6,62.5,0,1,40,0,31.6,50.0,81.8,2.6,1,2,0,0,2,1,2.5,250,7.1
Junior Muratovic,150858,QB,FL A&M,3,76.7,30,35,6.2,2.46,1,1,2.8,57.1,20,0,12,13.0,38,3,-0.19,10,164,21.1,41.9,43.7,61.7,0,2,39,2,39.5,8.3,56.0,2.6,1,2,1,3,1,5,12.8,173,4.9
Vincent Amendola,99580,QB,TOWSON,2,65.6,32,34,7.8,3.08,0,1,2.9,47.1,16,0,14,23.8,45,5,-0.34,10,317,40.4,52.8,45.4,74.3,1,1,46,2,31.1,50.0,71.0,15.6,7,4,0,1,2,2,4.3,182,5.4
Randall Johnson,98675,QB,WEBER ST,5,66.7,30,34,8.5,2.8,1,1,2.7,50.0,17,1,21,15.0,41,3,-0.12,12,342,27.4,43.6,44.8,52.0,1,1,46,2,39.0,19.0,58.7,9.8,4,3,0,2,0,4,8.7,222,6.5
Tucker Rovig,60465,QB,MONTANA ST,3,56.3,32,33,14.0,2.11,1,7,21.2,45.5,15,0,10,16.7,34,3,-0.21,9,233,26.7,80.0,86.7,57.4,0,1,34,0,29.4,0.0,71.0,0.0,0,1,0,0,2,3,8.8,186,5.6
CJ Jordan,141562,QB,IDAHO,3,53.1,32,32,8.2,3.16,0,1,3.1,46.9,15,0,17,11.8,41,2,-0.48,12,185,46.5,59.2,41.6,76.1,0,2,42,0,34.1,17.6,63.0,7.3,3,6,0,0,2,2,4.8,208,6.5
Gevani McCoy,147609,QB,IDAHO,2,56.7,30,32,14.4,3.47,1,4,11.8,46.9,15,0,27,11.8,48,2,-0.46,11,185,15.3,47.4,43.0,62.7,1,4,51,0,29.2,33.3,38.7,18.8,9,7,0,0,1,7,13.7,205,6.4
Walker Harris,150449,QB,NC CENT,3,80.6,31,32,4.3,2.38,0,2,6.1,59.4,19,0,5,24.0,36,6,-0.23,10,247,70.2,68.8,74.0,50.5,0,0,37,0,30.6,20.0,72.4,2.8,1,3,0,1,0,0,0.0,160,5.0
Brandon Robinson,82141,QB,RHODE ISLD,6,55.2,29,30,10.8,2.72,1,0,0.0,53.3,16,0,8,0.0,35,0,-0.72,2,274,44.1,52.7,43.5,64.7,0,1,35,0,17.1,25.0,61.0,5.7,2,3,0,0,1,2,5.7,124,4.1
Matthew Caldwell,150302,QB,JVILLE ST,3,53.8,26,30,9.8,2.59,0,1,3.3,46.7,14,0,15,0.0,30,0,-0.29,8,196,71.9,47.2,40.7,64.4,1,1,30,0,33.3,0.0,45.4,0.0,0,0,0,3,0,2,6.7,132,4.4
Evan Nelson,142436,QB,DUQUESNE,3,44.4,27,29,13.7,2.62,0,2,6.5,37.9,11,0,13,8.3,35,1,-0.67,7,155,69.3,55.6,54.9,56.9,0,0,37,1,25.7,38.5,64.6,14.3,5,1,0,2,1,1,2.7,135,4.7
Mitch Davidson,138334,QB,YNGTOWN ST,2,68.0,25,29,15.5,2.86,1,3,9.7,55.2,16,0,19,5.9,34,1,0.17,12,353,29.9,71.4,74.6,50.9,1,1,36,0,44.1,15.8,113.1,8.8,3,2,0,2,4,2,5.6,277,9.6
Matt Morrissey,148177,QB,N IOWA,1,48.0,25,28,15.9,3.36,1,1,3.3,35.7,10,0,15,16.7,31,2,-0.49,5,255,69.0,63.9,65.1,55.9,1,2,33,0,32.3,6.7,20.8,3.2,1,2,0,1,0,2,6.1,126,4.5
Mike Irwin,60512,QB,TARLETON,4,46.2,26,27,14.8,2.63,0,1,3.3,44.4,12,0,11,0.0,28,0,-0.43,8,401,36.0,50.8,48.1,59.6,0,1,31,0,35.7,0.0,58.7,0.0,0,1,0,1,1,3,9.7,147,5.4
Preston Weeks,77658,QB,STF AUSTIN,3,65.4,26,27,7.2,2.09,0,0,0.0,59.3,16,0,4,5.9,28,1,-0.03,12,301,70.1,55.1,53.9,58.6,1,2,28,1,53.6,25.0,71.8,3.6,1,0,0,0,1,0,0.0,252,9.3
Nigel Summerville,108985,QB,LEHIGH,3,69.6,23,27,8.5,3.13,0,0,0.0,44.4,12,0,21,25.0,40,4,-0.76,5,205,71.9,49.5,47.8,57.7,1,0,41,0,15.0,42.9,55.8,22.5,9,3,0,3,0,1,2.4,108,4.0
Aaron Angelos,100576,QB,LAFAYETTE,2,79.2,24,27,10.2,3.18,0,1,3.6,59.3,16,0,14,15.8,30,3,-0.18,7,203,69.3,72.7,76.5,55.7,2,1,31,1,40.0,21.4,66.0,10.0,3,0,0,1,0,1,3.2,194,7.2
Warner Bush,149585,QB,PRESBYTERN,3,64.0,25,27,5.2,2.09,0,0,0.0,55.6,15,0,13,6.3,30,1,-0.5,3,271,19.3,29.5,41.1,28.0,2,1,30,0,33.3,15.4,45.4,6.7,2,1,0,0,0,1,3.3,80,3.0
Jonathan Murphy,104766,QB,KENNESAW,5,66.7,24,26,19.1,3.71,0,3,10.7,46.2,12,0,9,25.0,29,4,0.29,12,200,49.0,88.5,89.2,73.2,0,1,31,1,37.9,0.0,105.4,0.0,0,3,0,2,3,0,0.0,265,10.2
Cole Stenstrom,141835,QB,S DAKOTA,3,56.0,25,26,10.0,2.39,1,0,0.0,50.0,13,0,0,7.1,29,1,-0.43,8,291,45.6,59.3,58.0,59.5,0,2,30,0,34.5,,47.9,3.4,1,2,0,0,1,1,3.3,146,5.6
Carter Peevy,129563,QB,MERCER,4,81.8,22,24,10.5,2.46,2,2,8.0,62.5,15,0,8,16.7,28,3,-0.21,11,219,70.6,75.9,80.0,70.0,0,2,29,0,42.9,50.0,98.3,14.3,4,0,0,0,2,0,0.0,294,12.3
Brody Reder,73916,QB,BUTLER,5,47.8,23,23,12.1,3.04,0,2,8.3,34.8,8,0,9,27.3,27,3,-1.17,4,127,73.9,59.7,46.8,71.2,0,3,28,0,29.6,22.2,14.1,7.4,2,2,0,0,0,2,7.1,125,5.4
Dq Vinson,103946,QB,WAGNER,2,60.0,20,23,8.8,3.08,1,0,0.0,43.5,10,0,19,16.7,38,2,-0.74,7,338,25.2,37.0,40.2,47.0,0,1,39,0,28.9,52.6,33.6,26.3,10,5,0,2,0,2,5.1,74,3.2
Robbie Patterson,143694,QB,MONTANA,4,57.1,21,23,8.5,2.71,1,0,0.0,47.8,11,0,12,8.3,29,1,-0.25,8,232,74.8,67.7,56.3,70.6,0,2,30,0,41.4,8.3,20.9,3.4,1,5,0,1,0,2,6.7,84,3.7
Brody McAndrew,142328,QB,NEW HAMP,3,57.1,21,23,11.6,3.05,0,0,0.0,47.8,11,0,6,8.3,25,1,-0.65,4,240,38.6,32.3,36.1,49.1,0,2,27,1,32.0,16.7,18.9,4.0,1,1,0,2,0,3,11.1,73,3.2
Darius Bowers,102352,QB,CENT ARK,3,57.9,19,22,15.1,3.28,0,1,4.2,45.5,10,0,19,9.1,30,1,0.07,8,132,69.4,69.4,62.0,75.1,2,1,32,0,33.3,31.6,61.4,20.0,6,2,1,0,1,1,3.1,133,6.0
Quincy Hill,78485,QB,SCAR STATE,3,57.1,21,22,12.6,2.61,0,1,4.5,54.5,12,0,9,0.0,28,0,-0.73,6,290,45.8,52.2,54.5,57.8,0,1,28,2,35.7,33.3,60.4,10.7,3,3,0,1,0,1,3.6,168,7.6
Tyler Huff,142567,QB,PRESBYTERN,4,94.4,18,21,2.3,2.37,1,0,0.0,81.0,17,0,5,0.0,24,0,0.62,11,271,27.5,68.3,70.2,59.7,0,0,26,0,70.8,0.0,150.7,0.0,0,2,0,2,4,0,0.0,224,10.7
Elijah Burrell,139171,QB,DAVIDSON,7,61.9,21,21,10.0,1.92,0,1,4.5,57.1,12,0,3,7.7,23,1,-0.72,5,149,22.6,57.2,60.9,54.0,0,2,24,1,43.5,33.3,52.4,4.3,1,0,0,0,1,1,4.2,133,6.3
Grady Cramer,64910,QB,MOREHEAD,4,66.7,18,20,15.1,2.79,1,0,0.0,55.0,11,0,8,8.3,23,1,0.24,9,234,9.7,34.1,60.4,23.8,0,1,23,0,43.5,25.0,104.2,8.7,2,1,0,1,2,1,4.3,210,10.5
Chance Hollingsworth,138433,QB,HOWARD,4,63.2,19,20,6.1,2.7,1,0,0.0,60.0,12,0,8,0.0,24,0,-0.08,8,184,31.0,53.0,61.1,56.6,0,0,25,0,50.0,12.5,96.5,4.2,1,3,0,0,1,0,0.0,133,6.7
Trazon Connley,75885,QB,PRVIEW A&M,4,42.1,19,20,11.9,2.96,0,3,14.3,30.0,6,0,9,25.0,30,2,-0.64,6,270,25.5,62.2,49.9,68.1,0,1,31,0,26.7,33.3,18.8,10.0,3,7,0,1,0,3,9.7,55,2.8
Trent Tompkins,103944,QB,UC DAVIS,9,70.0,20,20,4.4,3.78,0,0,0.0,60.0,12,0,14,14.3,31,2,-0.01,12,322,84.5,78.7,55.8,76.6,0,0,35,0,45.2,14.3,90.8,6.5,2,9,0,0,1,0,0.0,106,5.3
Nick Orlando,109004,QB,BUTLER,7,55.6,18,18,14.2,3.56,0,1,5.3,38.9,7,0,16,30.0,32,3,-0.24,7,127,26.6,51.4,48.7,58.0,0,0,33,2,28.1,43.8,118.8,21.9,7,7,0,0,2,3,9.1,204,11.3
Julian McGarvey,105955,QB,MARIST,3,50.0,14,17,7.2,2.67,1,1,5.9,35.3,6,0,8,14.3,20,1,-0.58,3,213,68.5,44.1,39.6,63.3,1,0,20,0,15.0,25.0,69.2,10.0,2,1,0,1,1,2,10.0,74,4.4
Gunner Talkington,60371,QB,E WASHGTON,4,70.6,17,17,8.8,2.2,0,1,5.6,64.7,11,0,3,8.3,18,1,-0.18,5,161,71.2,65.8,59.4,67.6,0,0,19,0,50.0,33.3,99.6,5.6,1,0,0,0,1,1,5.3,98,5.8
Brady Pope,84524,QB,N ALABAMA,4,75.0,16,17,2.3,2.01,0,0,0.0,70.6,12,0,6,0.0,20,0,-0.7,3,389,73.3,63.3,56.8,69.5,0,0,21,3,30.0,33.3,73.4,10.0,2,1,0,1,0,0,0.0,41,2.4
Nick Howard,108979,QB,DARTMOUTH,10,62.5,16,17,7.6,2.52,0,1,5.9,58.8,10,0,6,0.0,21,0,-0.58,6,148,53.7,82.4,43.4,80.3,0,1,21,0,42.9,33.3,49.9,9.5,2,2,0,1,0,3,14.3,95,5.6
Quincy Vaughn,138259,QB,N DAKOTA,7,71.4,14,16,10.1,3.01,0,0,0.0,56.3,9,0,6,10.0,16,1,-0.07,6,249,22.9,79.3,68.9,70.4,0,0,16,0,31.3,0.0,106.5,0.0,0,0,0,2,2,0,0.0,69,4.3
Jy Tolen,132427,QB,GARD-WEBB,3,66.7,15,16,4.7,2.34,0,0,0.0,62.5,10,0,2,0.0,17,0,0.04,5,171,67.5,29.9,29.7,53.3,1,0,17,0,35.3,0.0,93.5,0.0,0,1,0,0,0,1,5.9,151,9.4
Quincy Guy-Barnes,155865,QB,WAGNER,2,46.2,13,15,8.5,3.48,0,0,0.0,40.0,6,2,15,0.0,22,0,-0.67,3,338,49.2,63.0,60.8,61.4,0,0,24,2,18.2,6.7,70.1,4.5,1,6,0,2,1,0,0.0,34,2.3
Jeffrey Jackson,143208,QB,VALPO,5,58.3,12,15,9.9,3.63,0,0,0.0,40.0,6,0,9,14.3,19,1,-0.52,4,332,71.3,52.0,49.6,60.3,1,1,21,2,21.1,0.0,48.5,0.0,0,4,0,2,1,1,4.8,67,4.5
Gage Moloney,60414,WR,BRYANT,1,66.7,15,15,6.0,2.29,0,1,6.3,60.0,9,0,4,10.0,15,1,0.03,5,124,67.7,67.7,74.7,57.5,0,1,16,0,53.3,0.0,72.1,0.0,0,0,0,0,1,0,0.0,92,6.1
Keaton Heide,103940,QB,S DAK ST,5,73.3,15,15,7.5,3.01,0,2,12.5,73.3,11,0,7,0.0,19,0,0.4,9,292,67.8,84.8,84.9,64.1,0,0,20,0,47.4,14.3,154.9,5.3,1,3,0,0,2,0,0.0,206,13.7
Jaden Jones,147558,QB,CAL POLY,2,42.9,14,15,10.0,2.54,0,0,0.0,40.0,6,0,11,0.0,18,0,-1.33,2,129,47.5,49.0,29.5,63.8,0,3,19,0,11.1,9.1,8.3,5.6,1,2,0,1,0,3,15.8,29,1.9
Cale Millen,98017,QB,N ARIZONA,4,46.7,15,15,11.2,2.94,0,0,0.0,46.7,7,0,3,0.0,19,0,-1.29,1,252,35.8,36.5,35.5,50.5,0,1,19,0,15.8,66.7,25.7,10.5,2,2,0,0,0,1,5.3,25,1.7
Tyler Skidmore,87543,QB,SO UTAH,5,84.6,13,14,5.0,3.46,0,1,7.1,78.6,11,0,15,0.0,26,0,-0.23,5,298,26.6,52.7,52.2,58.0,0,0,26,0,30.8,60.0,94.9,34.6,9,3,0,1,0,1,3.8,95,6.8
Tarrin Earle,102345,QB,BUCKNELL,1,46.2,13,14,6.5,2.47,0,0,0.0,42.9,6,0,4,0.0,15,0,0.04,5,125,32.1,49.5,54.9,51.5,0,0,15,0,33.3,0.0,50.3,0.0,0,1,0,1,0,0,0.0,39,2.8
Ross Malmgren,104757,QB,CHARLES SO,3,50.0,12,13,6.5,2.75,1,0,0.0,46.2,6,0,6,0.0,19,0,-0.81,3,135,24.3,44.8,46.8,58.6,0,0,21,1,15.8,33.3,80.6,10.5,2,3,0,0,1,1,4.8,45,3.5
Stewart Howell,104792,QB,TENN MARTN,3,69.2,13,13,7.5,3.01,0,1,7.7,69.2,9,0,9,0.0,20,0,-0.55,5,310,69.7,65.5,61.4,64.0,0,1,20,0,15.0,33.3,49.2,15.0,3,4,0,0,0,0,0.0,67,5.2
Sean Cooney,143174,QB,DRAKE,1,46.2,13,13,15.1,2.38,0,1,7.1,46.2,6,0,7,0.0,17,0,-0.42,4,153,69.0,58.0,57.6,63.7,0,1,18,1,41.2,57.1,40.9,23.5,4,0,0,0,0,0,0.0,101,7.8
Hunter Loyd,121395,QB,CENT ARK,2,45.5,11,13,12.0,2.69,0,0,0.0,38.5,5,0,3,0.0,14,0,-0.53,2,132,23.8,44.1,51.8,43.4,0,0,18,0,14.3,0.0,46.6,0.0,0,1,0,2,0,0,0.0,28,2.2
William Atkins IV,148354,QB,JAMES MAD,3,75.0,12,13,5.0,2.57,1,0,0.0,69.2,9,0,2,0.0,14,0,0.14,5,197,68.8,53.6,54.1,62.1,0,0,16,1,50.0,50.0,122.1,7.1,1,0,0,0,2,0,0.0,71,5.5
Connor Watkins,108971,QB,VILLANOVA,4,75.0,12,13,8.3,2.16,1,0,0.0,69.2,9,0,2,0.0,13,0,0.3,3,334,23.5,67.6,76.0,47.4,0,0,13,0,38.5,0.0,122.6,0.0,0,0,0,0,1,0,0.0,116,8.9
Zachary Yeager,150544,QB,NC A&T,3,69.2,13,13,10.7,2.9,0,0,0.0,53.8,7,0,2,22.2,16,2,-0.25,5,246,66.5,59.6,53.9,66.7,0,0,16,0,37.5,0.0,61.4,0.0,0,3,0,0,0,0,0.0,45,3.5
Hayden Anderson,151208,QB,ABILENE CH,1,60.0,10,11,5.4,2.13,0,0,0.0,54.5,6,0,3,0.0,14,0,0.03,3,100,21.8,48.4,44.3,59.8,0,0,15,0,57.1,33.3,72.2,7.1,1,1,0,1,0,1,6.7,65,5.9
Keondre Wudtee,40367,QB,N ARIZONA,2,33.3,9,11,13.1,2.84,0,0,0.0,27.3,3,0,8,0.0,13,0,-1.07,0,252,21.1,33.1,47.8,35.4,0,0,13,0,0.0,12.5,39.6,7.7,1,1,0,2,0,1,7.7,-3,-0.3
Darique Hampton,105274,QB,CITADEL,3,66.7,9,11,11.2,3.03,0,0,0.0,45.5,5,0,4,16.7,12,1,-0.31,2,139,72.1,57.1,52.6,64.8,0,0,13,1,33.3,0.0,72.9,0.0,0,1,0,2,0,0,0.0,87,7.9
Johnathan Lewis,60520,QB,S DAKOTA,7,60.0,10,11,7.0,2.08,1,1,8.3,54.5,6,0,3,0.0,12,0,0.23,3,291,77.2,65.1,60.1,65.6,0,0,13,1,41.7,33.3,78.2,8.3,1,0,0,0,0,0,0.0,81,7.4
Lem Wash,149229,QB,TENN TECH,4,81.8,11,11,9.3,3.18,0,1,9.1,63.6,7,0,3,22.2,13,2,-0.7,3,309,7.6,51.3,72.8,36.9,0,1,13,0,38.5,33.3,76.9,7.7,1,1,0,0,2,0,0.0,53,4.8
Cephus Johnson III,60530,QB,SE LA,6,40.0,10,11,11.2,2.55,0,0,0.0,36.4,4,0,4,0.0,13,0,0.17,4,294,80.2,64.4,63.5,67.5,1,0,13,1,38.5,25.0,113.4,7.7,1,1,0,0,1,0,0.0,134,12.2
Nathan Kent,148446,QB,TOWSON,1,60.0,10,10,9.9,2.53,0,0,0.0,50.0,5,0,4,16.7,15,1,-0.36,4,317,66.4,46.0,50.4,57.6,0,1,15,1,33.3,50.0,29.6,13.3,2,3,0,0,0,1,6.7,61,6.1
Grant Wilson,143041,QB,FORDHAM,3,80.0,10,10,4.6,2.76,0,0,0.0,70.0,7,0,3,12.5,11,1,-0.73,3,168,22.0,51.1,47.1,61.3,0,0,11,0,36.4,33.3,83.3,9.1,1,0,0,0,0,1,9.1,55,5.5
Alec Beesmer,88634,QB,LEHIGH,2,50.0,10,10,4.5,3.66,0,0,0.0,40.0,4,0,5,20.0,13,1,-1.09,1,205,71.6,50.5,29.4,70.8,0,1,13,0,30.8,20.0,8.3,7.7,1,2,0,0,0,1,7.7,28,2.8
Jake Van Dyne,122772,QB,MO STATE,2,66.7,9,9,10.8,2.59,0,0,0.0,44.4,4,0,5,33.3,11,2,-1.31,3,230,67.5,66.3,58.1,69.3,0,2,11,0,36.4,40.0,25.0,18.2,2,0,0,0,0,1,9.1,55,6.1
Jackson Hardy,142351,QB,RICHMOND,2,75.0,8,9,4.1,2.84,0,0,0.0,66.7,6,0,5,0.0,14,0,-0.41,3,276,24.5,44.6,64.8,39.5,1,0,14,0,35.7,40.0,81.3,14.3,2,3,0,0,0,0,0.0,51,5.7
Blake Stenstrom,82106,QB,PRINCETON,2,71.4,7,9,9.1,2.98,1,1,11.1,55.6,5,0,2,0.0,14,0,-0.07,3,272,34.6,54.4,51.3,58.1,0,0,14,0,28.6,50.0,71.5,7.1,1,3,0,1,0,1,7.1,50,5.6
Brock Landis,139001,QB,E TENN ST,2,55.6,9,9,10.0,2.38,0,2,20.0,44.4,4,0,4,20.0,9,1,-0.09,4,157,65.4,88.6,88.6,,0,1,10,0,44.4,0.0,70.4,0.0,0,0,0,0,1,1,10.0,73,8.1
Luke Duby,148765,QB,CORNELL,2,55.6,9,9,11.3,2.5,0,0,0.0,44.4,4,0,1,20.0,10,1,0.23,4,147,65.6,66.9,57.3,69.3,0,0,11,0,40.0,0.0,68.8,0.0,0,1,0,0,0,0,0.0,64,7.1
Kyle Pinnix,150021,QB,WOFFORD,2,50.0,8,9,11.1,2.94,0,1,10.0,33.3,3,0,10,25.0,13,1,-0.4,2,350,37.3,58.8,60.0,57.8,0,0,14,0,30.8,20.0,80.8,15.4,2,2,0,1,1,1,7.1,30,3.3
John Lampley,63557,QB,SOUTHERN U,1,62.5,8,9,5.0,2.65,0,0,0.0,55.6,5,0,2,0.0,10,0,-1.09,2,297,65.4,25.4,25.5,57.0,0,2,10,0,30.0,0.0,21.3,0.0,0,1,0,1,0,2,20.0,25,2.8
Creyton Cooper,147853,QB,WEBER ST,6,87.5,8,9,9.4,2.83,1,2,22.2,55.6,5,0,2,28.6,10,2,0.64,5,342,79.2,90.2,92.2,73.5,0,0,10,0,60.0,0.0,113.9,0.0,0,1,0,0,2,0,0.0,56,6.2
Javon Williams Jr.,87540,HB,S ILLINOIS,9,42.9,7,9,9.1,3.5,0,1,10.0,22.2,2,0,8,33.3,14,1,-1.33,2,295,61.9,77.3,61.5,73.7,2,0,15,0,21.4,0.0,56.3,0.0,0,5,0,0,0,1,6.7,63,7.0
Ruben Beltran,91402,QB,DRAKE,2,100.0,7,9,3.1,1.82,1,0,0.0,77.8,7,0,2,0.0,9,0,-0.39,2,153,66.7,65.3,70.5,54.1,0,0,11,0,44.4,0.0,85.2,0.0,0,0,0,1,0,0,0.0,40,4.4
LeShane Taylor,142672,QB,WAGNER,3,16.7,6,9,12.3,3.27,1,1,7.7,11.1,1,0,6,0.0,13,0,-0.36,1,338,30.0,47.5,40.8,61.7,0,0,18,1,15.4,33.3,76.6,15.4,2,2,0,2,1,1,5.6,22,2.4
